Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2019,24,350,PHO,Phoenix Suns,22.0,NBA,SF,82,2417,10.8,0.56,0.56,0.21,2.5,9.7,6.0,9.8,2.5,1.3,10.2,12.2,,1.7,1.2,2.9,0.06,,-2.0,0.4,-1.6,0.3
2020,24,350,PHO,Phoenix Suns,23.0,NBA,SF,73,2042,12.9,0.62,0.4,0.25,3.5,12.4,7.9,8.6,2.4,2.0,12.0,12.7,,2.5,2.3,4.8,0.11,,-0.6,1.5,0.8,1.5
2021,24,350,PHO,Phoenix Suns,24.0,NBA,SF,15,501,18.1,0.67,0.56,0.25,5.0,14.3,9.7,8.0,0.9,3.0,4.5,16.0,,1.4,0.5,2.0,0.19,,3.1,0.8,3.9,0.7
