Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,11,2677,HOU,Houston Rockets,22.0,NBA,C,5.0,59.0,13.0,0.63,0.0,1.33,13.0,11.5,12.3,0.0,1.7,3.0,21.9,13.6,,0.1,0.0,0.1,0.07,,-1.4,0.3,-1.1,0.0
2015,7,2677,DAL,Dallas Mavericks,24.0,NBA,PF,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.04,,-3.0,-1.0,-4.0,0.0
