Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,13,1812,LAC,Los Angeles Clippers,21.0,NBA,SF,69.0,1359.0,18.2,0.56,0.12,0.59,7.6,16.6,12.3,10.8,1.4,0.5,14.7,24.5,2.7,1.1,3.9,0.14,1.2,-1.0,0.2,0.7
2002,13,1812,LAC,Los Angeles Clippers,22.0,NBA,SG,63.0,1615.0,14.3,0.56,0.26,0.47,3.8,12.3,8.1,11.5,1.4,0.8,15.3,21.1,2.3,1.0,3.3,0.1,-0.2,-0.6,-0.8,0.5
2003,13,1812,LAC,Los Angeles Clippers,23.0,NBA,SG,64.0,2006.0,17.4,0.56,0.23,0.52,4.4,13.8,9.1,11.2,1.4,0.6,13.4,24.8,4.0,1.0,5.0,0.12,1.5,-1.1,0.4,1.2
2004,13,1812,LAC,Los Angeles Clippers,24.0,NBA,SF,73.0,2628.0,20.1,0.59,0.23,0.61,4.1,14.6,9.3,15.8,1.3,0.4,13.9,25.2,8.2,0.5,8.6,0.16,3.6,-1.5,2.1,2.7
2005,13,1812,LAC,Los Angeles Clippers,25.0,NBA,SG,66.0,2436.0,19.9,0.57,0.17,0.67,3.6,15.5,9.7,16.6,1.5,0.2,13.3,27.9,6.0,2.2,8.1,0.16,3.0,-0.6,2.4,2.7
2006,13,1812,LAC,Los Angeles Clippers,26.0,NBA,SF,32.0,943.0,18.9,0.58,0.19,0.68,3.6,16.6,10.4,12.1,1.1,0.3,13.8,27.7,1.9,1.1,3.0,0.15,1.6,-0.7,0.9,0.7
2007,13,1812,LAC,Los Angeles Clippers,27.0,NBA,SF,75.0,2291.0,18.6,0.58,0.08,0.78,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26.0,4.5,2.5,7.0,0.15,1.0,-0.5,0.5,1.5
2008,13,1812,LAC,Los Angeles Clippers,28.0,NBA,SF,70.0,2502.0,19.3,0.6,0.2,0.68,3.6,14.7,9.1,14.3,1.5,0.2,13.0,27.6,5.1,1.8,6.9,0.13,2.6,-0.7,1.9,2.4
2009,10,1812,GSW,Golden State Warriors,29.0,NBA,PF,51.0,1588.0,16.9,0.58,0.15,0.66,3.4,16.0,9.7,9.2,1.4,0.3,12.8,25.2,2.8,0.6,3.3,0.1,-0.2,-1.8,-2.0,0.0
2010,10,1812,GSW,Golden State Warriors,30.0,NBA,PF,70.0,2081.0,20.3,0.62,0.06,0.62,4.9,15.2,10.0,13.2,1.2,0.1,13.0,26.7,5.6,0.7,6.3,0.14,2.1,-1.8,0.3,1.2
2011,17,1812,MIL,Milwaukee Bucks,31.0,NBA,SF,67.0,1401.0,15.8,0.57,0.14,0.58,3.6,16.8,10.0,11.3,0.8,0.3,15.3,27.7,1.5,1.9,3.4,0.12,-0.6,-0.2,-0.8,0.5
2012,4,1812,CHA,Charlotte Bobcats,32.0,NBA,SF,32.0,881.0,14.1,0.52,0.18,0.56,2.6,14.0,8.1,8.3,1.4,0.1,11.3,27.4,0.5,0.1,0.7,0.04,-1.3,-2.6,-3.9,-0.4
2013,9,1812,DET,Detroit Pistons,33.0,NBA,SF,18.0,257.0,7.9,0.49,0.28,0.63,2.2,9.1,5.6,11.4,1.2,0.6,14.9,20.2,0.0,0.1,0.1,0.02,-4.9,-0.9,-5.9,-0.2
