SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1984,7,DAL,24,Mark Aguirre,SF,6-6,232,1959-12-10,US,2,DePaul
1984,7,DAL,22,Rolando Blackman,SG,6-6,190,1959-02-26,PA,2,Kansas State
1984,7,DAL,42,Pat Cummings,PF,6-9,230,1956-07-11,US,4,Cincinnati
1984,7,DAL,15,Brad Davis,PG,6-3,180,1955-12-17,US,6,Maryland
1984,7,DAL,14,Dale Ellis,SF,6-7,205,1960-08-06,US,R,Tennessee
1984,7,DAL,20,Bill Garnett,PF,6-9,225,1960-04-22,US,1,Wyoming
1984,7,DAL,12,Derek Harper,PG,6-4,185,1961-10-13,US,R,Illinois
1984,7,DAL,40,Kurt Nimphius,C,6-10,218,1958-03-13,US,2,Arizona State
1984,7,DAL,21,Roger Phegley,SG,6-6,205,1956-10-16,US,5,Bradley
1984,7,DAL,34,Jim Spanarkel,SG,6-5,190,1957-06-28,US,4,Duke
1984,7,DAL,33,Elston Turner,SF,6-5,190,1959-06-10,US,2,Ole Miss
1984,7,DAL,31,Jay Vincent,SF,6-7,220,1959-06-10,US,2,Michigan State
1984,7,DAL,45,Mark West,C,6-10,230,1960-11-05,US,R,Old Dominion
