SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1984,23,PHI,10,Maurice Cheeks,PG,6-1,180,1956-09-08,US,5,West Texas A&M University
1984,23,PHI,14,Franklin Edwards,PG,6-1,170,1959-02-02,US,2,Cleveland State University
1984,23,PHI,6,Julius Erving,SF,6-7,210,1950-02-22,US,12,UMass
1984,23,PHI,8,Marc Iavaroni,PF,6-8,210,1956-09-15,US,1,Virginia
1984,23,PHI,45,Clemon Johnson,C,6-10,240,1956-09-12,US,5,Florida A&M
1984,23,PHI,24,Bobby Jones,PF,6-9,210,1951-12-18,US,9,UNC
1984,23,PHI,23,Charles Jones,PF,6-9,215,1957-04-03,US,R,Albany State University
1984,23,PHI,23,Bruce Kuczenski,PF,6-10,230,1961-02-03,US,R,UConn
1984,23,PHI,2,Moses Malone,C,6-10,215,1955-03-23,US,9,
1984,23,PHI,1,Wes Matthews,PG,6-1,170,1959-08-24,US,3,Wisconsin
1984,23,PHI,11,Leo Rautins,SF,6-8,215,1960-03-20,CA,R,"Minnesota, Syracuse"
1984,23,PHI,4,Clint Richardson,SG,6-3,195,1956-08-07,US,4,Seattle University
1984,23,PHI,9,Sedale Threatt,PG,6-2,175,1961-09-10,US,R,West Virginia Tech
1984,23,PHI,22,Andrew Toney,SG,6-3,178,1957-11-23,US,3,Louisiana
1984,23,PHI,33,Sam Williams,PF,6-8,210,1959-03-07,US,2,Arizona State
