Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,27,2891,SAS,San Antonio Spurs,23.0,NBA,PF,19.0,208.0,7.6,0.38,0.63,0.15,7.0,16.4,11.7,12.1,1.3,0.4,9.2,17.8,-0.3,0.3,0.0,0.01,-3.6,-0.3,-3.9,-0.1
2010,31,2891,TOT,Total After Trade,24.0,NBA,PF,46.0,1427.0,13.6,0.53,0.34,0.3,6.5,18.7,12.5,8.6,1.1,1.7,8.3,16.6,1.7,0.8,2.5,0.08,-0.3,-1.3,-1.6,0.1
2010,25,2891,POR,Portland Trail Blazers,24.0,NBA,PF,2.0,4.0,-11.5,0.0,1.0,0.0,0.0,31.2,15.5,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,-0.22,-15.0,-2.6,-17.6,0.0
2010,10,2891,GSW,Golden State Warriors,24.0,NBA,PF,44.0,1423.0,13.7,0.53,0.34,0.3,6.5,18.6,12.5,8.6,1.1,1.7,8.3,16.6,1.8,0.8,2.5,0.08,-0.3,-1.3,-1.6,0.2
2011,18,2891,MIN,Minnesota Timberwolves,25.0,NBA,SF,65.0,1362.0,13.3,0.58,0.37,0.42,7.3,17.0,12.0,8.9,1.0,1.6,11.7,13.1,2.6,0.7,3.3,0.12,0.1,0.0,0.0,0.7
2012,18,2891,MIN,Minnesota Timberwolves,26.0,NBA,SF,51.0,882.0,8.3,0.5,0.56,0.3,6.2,13.0,9.6,3.8,1.0,1.5,14.5,12.2,0.3,0.6,0.9,0.05,-2.8,0.1,-2.6,-0.2
2013,1,2891,ATL,Atlanta Hawks,27.0,NBA,SF,62.0,963.0,8.4,0.53,0.62,0.24,3.7,14.5,9.2,4.8,0.8,1.0,13.1,13.2,0.3,0.9,1.2,0.06,-2.5,-0.5,-3.1,-0.3
2014,4,2891,CHA,Charlotte Bobcats,28.0,NBA,PF,64.0,1298.0,11.0,0.6,0.8,0.13,2.9,11.8,7.3,5.0,0.8,0.9,6.6,12.4,1.9,1.3,3.2,0.12,0.1,-0.1,0.0,0.6
2015,31,2891,TOT,Total After Trade,29.0,NBA,PF,76.0,1432.0,11.1,0.57,0.74,0.18,3.7,14.5,9.0,6.3,0.9,0.9,10.8,14.7,1.8,0.9,2.7,0.09,-0.6,-0.8,-1.4,0.2
2015,24,2891,PHO,Phoenix Suns,29.0,NBA,PF,24.0,272.0,7.8,0.52,0.84,0.08,2.4,15.5,8.9,5.2,0.7,0.3,12.6,14.2,0.1,0.2,0.2,0.04,-1.3,-1.2,-2.5,0.0
2015,9,2891,DET,Detroit Pistons,29.0,NBA,PF,52.0,1160.0,11.8,0.58,0.72,0.2,4.1,14.3,9.0,6.5,0.9,1.0,10.3,14.8,1.8,0.8,2.5,0.1,-0.4,-0.7,-1.1,0.3
2016,9,2891,DET,Detroit Pistons,30.0,NBA,PF,72.0,1341.0,10.2,0.54,0.82,0.14,3.1,16.1,9.3,5.6,1.0,0.9,7.4,12.4,1.5,1.3,2.8,0.1,-0.1,0.5,0.4,0.8
2017,26,2891,SAC,Sacramento Kings,31.0,NBA,PF,65.0,1477.0,11.1,0.6,0.66,0.23,4.0,14.4,9.3,7.7,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.08,-0.1,-0.8,-1.0,0.4
2018,9,2891,DET,Detroit Pistons,32.0,NBA,PF,79.0,1757.0,13.9,0.66,0.77,0.28,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.15,1.2,-0.3,0.9,1.3
2019,18,2891,MIN,Minnesota Timberwolves,33.0,NBA,PF,65.0,1079.0,8.6,0.57,0.83,0.23,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,0.6,0.5,1.2,0.05,-1.7,-0.7,-2.4,-0.1
2020,31,2891,TOT,Total After Trade,34.0,NBA,PF,55.0,872.0,7.0,0.51,0.8,0.16,4.1,14.3,9.3,6.0,1.0,1.1,14.9,11.1,0.0,0.4,0.5,0.03,-2.7,-0.5,-3.2,-0.3
2020,25,2891,POR,Portland Trail Blazers,34.0,NBA,PF,33.0,554.0,7.5,0.52,0.76,0.16,5.2,15.5,10.4,6.6,0.7,1.4,14.3,11.2,0.2,0.2,0.4,0.03,-2.3,-0.9,-3.3,-0.2
2020,26,2891,SAC,Sacramento Kings,34.0,NBA,PF,9.0,82.0,0.2,0.25,0.88,0.12,2.7,12.7,7.6,4.5,2.4,1.2,18.3,11.6,-0.2,0.1,-0.2,-0.1,-7.8,-1.0,-8.8,-0.1
2020,15,2891,MEM,Memphis Grizzlies,34.0,NBA,PF,13.0,236.0,8.0,0.6,0.85,0.17,2.3,12.3,7.4,5.3,1.4,0.4,14.9,10.7,0.1,0.2,0.3,0.06,-1.7,0.6,-1.2,0.0
