Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,24.0,CHH,NBA,PG,5,0,6.6,0.4,1.6,.250,0.0,0.0,,0.4,1.6,.250,.250,0.2,0.4,.500,0.6,0.8,1.4,1.0,0.2,0.0,0.8,1.6,1.0
1997,25.0,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
1998,26.0,CHH,NBA,PG,59,14,12.5,1.2,2.7,.459,0.0,0.1,.500,1.2,2.6,.458,.465,0.7,1.0,.729,0.5,1.1,1.5,1.7,0.6,0.1,1.2,1.7,3.2
1999,27.0,TOT,NBA,PG,24,0,7.5,0.8,1.6,.462,0.0,0.0,1.000,0.7,1.6,.447,.474,0.3,0.6,.533,0.3,0.9,1.2,0.8,0.4,0.1,0.5,1.1,1.9
1999,27.0,DET,NBA,PG,8,0,3.8,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.3,0.3,1.000,0.4,0.3,0.6,0.0,0.3,0.0,0.3,0.6,1.3
1999,27.0,CHH,NBA,PG,16,0,9.4,0.9,1.9,.452,0.1,0.1,1.000,0.8,1.9,.433,.468,0.4,0.8,.462,0.2,1.3,1.4,1.3,0.4,0.1,0.7,1.3,2.2
