Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,23,1823,PHI,Philadelphia 76Ers,Moses Malone,29,13,505,18.0,0.51,0.0,0.49,8.1,22.4,15.3,7.0,1.6,2.6,8.2,22.8,0.7,1.0,1.7,0.16,2.0,0.1,2.2,0.5
1985,23,522,PHI,Philadelphia 76Ers,Maurice Cheeks,28,13,483,15.7,0.58,0.03,0.28,2.8,7.8,5.3,20.0,3.1,0.6,16.5,17.5,0.6,0.8,1.4,0.14,1.3,1.8,3.1,0.6
1985,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,27,13,442,12.4,0.55,0.08,0.35,2.0,6.0,4.1,22.2,1.3,0.7,19.9,23.3,0.1,0.5,0.5,0.06,0.2,-1.2,-1.0,0.1
1985,23,869,PHI,Philadelphia 76Ers,Julius Erving,34,13,434,16.9,0.52,0.0,0.34,7.6,11.2,9.4,16.6,2.8,1.5,14.7,23.8,0.3,0.7,1.1,0.12,2.3,1.3,3.6,0.6
1985,23,165,PHI,Philadelphia 76Ers,Charles Barkley,21,13,408,19.6,0.58,0.04,0.45,14.4,25.0,19.8,9.4,2.7,2.2,17.4,20.3,0.5,0.9,1.4,0.17,2.7,1.7,4.4,0.7
1985,23,1527,PHI,Philadelphia 76Ers,Bobby Jones,33,13,309,13.0,0.61,0.0,0.26,8.1,9.3,8.7,7.3,1.9,2.9,18.0,14.1,0.3,0.5,0.8,0.12,0.6,1.4,2.1,0.3
1985,23,2438,PHI,Philadelphia 76Ers,Clint Richardson,28,13,281,14.2,0.58,0.0,0.11,5.6,9.5,7.6,14.3,1.7,0.4,14.7,16.9,0.4,0.4,0.7,0.12,1.0,1.4,2.4,0.3
1985,23,1476,PHI,Philadelphia 76Ers,Clemon Johnson,28,13,165,6.1,0.5,0.03,0.64,11.7,12.8,12.2,1.6,0.9,2.2,23.5,13.7,-0.1,0.2,0.1,0.04,-4.6,-0.4,-5.0,-0.1
1985,23,2882,PHI,Philadelphia 76Ers,Sedale Threatt,23,4,28,1.6,0.29,0.0,0.0,4.0,0.0,2.0,22.6,1.7,0.0,30.0,14.7,-0.1,0.0,-0.1,-0.1,-4.7,-2.5,-7.2,0.0
1985,23,3174,PHI,Philadelphia 76Ers,Sam Williams,25,5,26,-2.0,0.24,0.0,1.67,17.4,34.1,25.9,0.0,0.0,0.0,27.8,22.7,-0.2,0.0,-0.1,-0.25,-9.4,-5.5,-14.8,-0.1
1985,23,1489,PHI,Philadelphia 76Ers,George Johnson,28,5,24,16.8,0.69,0.12,0.0,14.2,18.5,16.3,0.0,0.0,0.0,11.1,15.4,0.1,0.0,0.1,0.18,5.1,-0.8,4.4,0.0
1985,23,3223,PHI,Philadelphia 76Ers,Leon Wood,22,5,15,18.8,0.56,0.11,0.89,0.0,7.4,3.7,22.5,0.0,0.0,19.3,42.5,0.0,0.0,0.0,0.04,3.3,-3.6,-0.3,0.0
