Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985.0,30.0,1531,WSB,Washington Bullets,Charles Jones,27.0,4.0,110.0,12.0,0.56,0.0,0.84,10.7,16.4,13.4,3.6,1.4,5.4,18.7,12.3,0.0,0.2,0.2,0.09,-3.2,2.7,-0.5,0.0
1985.0,30.0,2469,WSB,Washington Bullets,Cliff Robinson,24.0,4.0,123.0,15.4,0.48,0.0,0.21,10.5,17.6,13.8,5.1,1.6,1.0,4.7,22.0,0.1,0.2,0.3,0.11,0.2,-0.8,-0.7,0.0
1985.0,30.0,712,WSB,Washington Bullets,Darren Daye,24.0,4.0,85.0,16.9,0.55,0.0,0.53,7.6,8.5,8.0,25.8,1.7,0.0,13.9,21.3,0.1,0.1,0.2,0.11,2.5,1.5,4.0,0.1
1985.0,30.0,568,WSB,Washington Bullets,Don Collins,26.0,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-5.3,-0.7,-6.0,0.0
1985.0,30.0,324,WSB,Washington Bullets,Dudley Bradley,27.0,4.0,41.0,11.8,0.65,0.56,0.44,5.2,11.7,8.3,20.4,2.4,0.0,31.7,16.2,0.0,0.1,0.1,0.06,-1.1,2.6,1.5,0.0
1985.0,30.0,1487,WSB,Washington Bullets,Frank Johnson,26.0,2.0,39.0,12.4,0.45,0.43,0.43,2.8,9.2,5.8,24.4,2.5,0.0,10.7,20.1,0.0,0.0,0.1,0.09,-0.6,0.7,0.1,0.0
1985.0,30.0,154,WSB,Washington Bullets,Greg Ballard,30.0,4.0,65.0,15.2,0.54,0.08,0.38,6.6,18.5,12.2,13.8,2.3,0.0,15.2,21.3,0.0,0.1,0.1,0.1,0.6,1.7,2.3,0.1
1985.0,30.0,3140,WSB,Washington Bullets,Gus Williams,31.0,4.0,159.0,11.1,0.47,0.14,0.17,2.7,3.0,2.8,19.4,1.6,0.4,14.6,23.6,-0.1,0.1,0.0,-0.0,-0.3,-1.7,-1.9,0.0
1985.0,30.0,1821,WSB,Washington Bullets,Jeff Malone,23.0,4.0,126.0,13.7,0.53,0.05,0.23,2.6,2.9,2.7,10.2,2.0,0.0,6.1,21.9,0.2,0.1,0.3,0.1,0.0,0.6,0.6,0.1
1985.0,30.0,2528,WSB,Washington Bullets,Jeff Ruland,26.0,4.0,162.0,15.8,0.63,0.04,0.43,7.9,16.3,11.9,19.5,2.8,1.5,29.2,20.5,0.0,0.3,0.2,0.07,0.0,3.1,3.1,0.2
1985.0,30.0,1816,WSB,Washington Bullets,Rick Mahorn,26.0,4.0,41.0,9.4,0.62,0.0,0.5,5.2,14.6,9.7,0.0,0.0,4.4,9.3,11.0,0.1,0.0,0.1,0.13,-3.6,1.5,-2.1,0.0
1985.0,30.0,1952,WSB,Washington Bullets,Tom McMillen,32.0,1.0,7.0,1.9,0.0,0.25,0.0,46.0,34.3,40.5,17.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,-0.23,-5.4,-6.5,-11.9,0.0
