Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,17,1507,MIL,Milwaukee Bucks,Marques Johnson,1956-02-08,23.0,NBA,SF,7.0,303.0,14.6,0.48,0.02,0.31,6.4,11.3,8.9,10.3,0.8,1.1,5.2,21.2,0.4,0.3,0.8,0.12,2.7,-1.4,1.4,0.3
1981,17,1507,MIL,Milwaukee Bucks,Marques Johnson,1956-02-08,24.0,NBA,SF,7.0,266.0,27.7,0.58,0.01,0.24,17.7,11.3,14.6,21.8,1.9,1.6,8.0,24.9,1.3,0.1,1.4,0.26,11.1,-0.2,10.9,0.9
1982,17,1507,MIL,Milwaukee Bucks,Marques Johnson,1956-02-08,25.0,NBA,SF,6.0,235.0,15.1,0.48,0.04,0.42,11.4,12.7,12.0,13.8,1.3,0.5,9.2,23.5,0.3,0.0,0.3,0.06,1.3,-1.6,-0.3,0.1
1983,17,1507,MIL,Milwaukee Bucks,Marques Johnson,1956-02-08,26.0,NBA,SF,9.0,382.0,18.0,0.51,0.01,0.25,7.9,13.3,10.5,16.1,1.1,1.1,9.8,23.6,0.7,0.4,1.1,0.14,5.4,-1.1,4.4,0.6
1984,17,1507,MIL,Milwaukee Bucks,Marques Johnson,1956-02-08,27.0,NBA,SF,16.0,605.0,15.4,0.52,0.02,0.33,5.9,9.8,8.0,15.8,1.4,0.6,12.1,25.3,0.4,0.8,1.2,0.09,1.9,-1.2,0.8,0.4
