Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,13,644,SDC,San Diego Clippers,Terry Cummings,"March 15, 1961",21.0,NBA,PF,70.0,69.0,2531.0,12.6,24.1,0.52,0.0,0.0,0.0,12.6,24.1,0.52,5.4,7.6,0.71,5.6,8.1,13.7,3.3,2.4,1.1,3.8,5.4,30.6,,113.0,106.0
1984,13,644,SDC,San Diego Clippers,Terry Cummings,"March 15, 1961",22.0,NBA,PF,81.0,80.0,2907.0,12.0,24.3,0.49,0.0,0.0,0.0,12.0,24.3,0.5,6.2,8.6,0.72,5.3,7.4,12.7,2.3,1.5,0.9,3.6,4.9,30.3,,112.0,111.0
1985,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",23.0,NBA,PF,79.0,78.0,2722.0,13.4,27.1,0.5,0.0,0.0,0.0,13.4,27.1,0.5,6.1,8.2,0.74,4.3,8.3,12.7,4.0,2.1,1.2,3.4,4.7,32.9,,112.0,101.0
1986,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",24.0,NBA,PF,82.0,82.0,2669.0,12.0,25.3,0.47,0.0,0.0,0.0,12.0,25.3,0.47,4.7,7.1,0.66,3.9,8.3,12.2,3.4,2.1,0.9,3.4,5.0,28.7,,105.0,101.0
1987,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",25.0,NBA,PF,82.0,77.0,2770.0,12.6,24.6,0.51,0.0,0.1,0.0,12.6,24.6,0.51,4.3,6.5,0.66,3.7,8.4,12.1,4.0,2.2,1.4,3.0,5.1,29.5,,110.0,103.0
1988,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",26.0,NBA,PF,76.0,76.0,2629.0,12.6,26.1,0.48,0.0,0.1,0.33,12.6,26.0,0.48,5.1,7.6,0.66,3.4,6.9,10.3,3.4,1.5,0.9,3.2,5.1,30.3,,105.0,107.0
1989,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",27.0,NBA,SF,80.0,78.0,2824.0,12.6,27.0,0.47,0.1,0.3,0.47,12.5,26.7,0.47,6.2,7.9,0.79,4.8,6.4,11.2,3.4,1.8,1.2,3.5,4.6,31.5,,108.0,106.0
1990,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",28.0,NBA,PF,81.0,78.0,2821.0,12.6,26.5,0.48,0.3,1.0,0.32,12.3,25.5,0.48,5.9,7.6,0.78,3.9,7.8,11.7,3.8,1.9,0.9,3.5,4.9,31.4,,109.0,104.0
1991,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",29.0,NBA,PF,67.0,62.0,2195.0,11.2,23.1,0.48,0.2,0.7,0.21,11.0,22.3,0.49,3.6,5.3,0.68,4.3,7.3,11.6,3.5,1.4,0.7,2.9,5.0,26.1,,107.0,104.0
1992,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",30.0,NBA,PF,70.0,67.0,2149.0,11.9,24.5,0.49,0.1,0.3,0.38,11.8,24.1,0.49,4.1,5.8,0.71,5.7,8.9,14.7,2.4,1.3,0.8,2.7,4.9,28.1,,110.0,104.0
