Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,22.0,NJN,NBA,SF,77.0,40.0,1660.0,5.3,12.4,0.425,1.1,3.4,0.335,4.1,9.0,0.458,2.1,2.9,0.719,0.9,3.6,4.5,3.0,1.9,0.3,2.8,3.6,13.8
2002,23.0,SAS,NBA,SF,23.0,1.0,227.0,5.4,14.4,0.374,1.4,5.7,0.25,4.0,8.7,0.455,1.9,2.7,0.706,0.5,3.6,4.1,1.7,2.4,0.5,3.6,4.6,14.1
2003,24.0,SAS,NBA,SG,80.0,58.0,2254.0,5.7,13.1,0.435,1.5,4.7,0.32,4.2,8.3,0.501,2.2,2.9,0.76,1.1,3.5,4.6,2.9,2.0,0.5,2.8,3.2,15.1
2004,25.0,ATL,NBA,SF,80.0,78.0,2940.0,6.6,15.4,0.425,1.8,5.2,0.34,4.8,10.2,0.469,2.9,3.6,0.785,1.2,3.3,4.5,3.0,1.7,0.2,2.7,2.6,17.8
2005,26.0,IND,NBA,SF,51.0,49.0,1806.0,6.6,16.3,0.403,2.1,5.7,0.36,4.5,10.6,0.426,3.8,4.6,0.83,0.9,4.1,5.0,2.4,1.3,0.3,2.5,3.1,19.0
2006,27.0,IND,NBA,SG,81.0,81.0,2910.0,5.8,14.2,0.411,1.4,4.2,0.345,4.4,10.0,0.439,3.3,4.2,0.786,0.6,3.3,3.9,2.8,1.3,0.5,2.5,2.4,16.4
2007,28.0,TOT,NBA,"SF,SG",75.0,69.0,2479.0,5.9,13.7,0.433,1.5,4.5,0.322,4.5,9.2,0.488,3.5,4.3,0.813,0.9,2.3,3.2,4.2,1.2,0.5,2.7,2.9,16.9
2007,28.0,IND,NBA,SG,37.0,32.0,1186.0,5.5,13.1,0.419,1.2,4.2,0.297,4.2,8.9,0.476,3.6,4.4,0.822,0.5,2.4,2.9,3.5,1.0,0.6,2.5,2.6,15.8
2007,28.0,GSW,NBA,SF,38.0,37.0,1293.0,6.4,14.3,0.446,1.6,4.8,0.341,4.7,9.5,0.499,3.4,4.3,0.804,1.2,2.3,3.5,4.8,1.4,0.4,2.8,3.1,17.8
2008,29.0,GSW,NBA,SF,73.0,73.0,2855.0,6.2,15.2,0.405,2.3,6.3,0.363,3.9,8.9,0.435,3.9,4.7,0.832,0.8,3.2,4.0,3.8,1.2,0.4,2.5,2.2,18.5
2009,30.0,GSW,NBA,SF,59.0,59.0,2339.0,6.4,15.3,0.414,1.6,4.7,0.338,4.8,10.7,0.448,4.5,5.5,0.826,1.1,3.6,4.7,5.9,1.4,0.5,3.5,2.4,18.8
2010,31.0,TOT,NBA,"PF,SG",81.0,81.0,3129.0,6.9,16.3,0.423,1.5,4.5,0.328,5.4,11.8,0.46,3.9,5.0,0.779,0.9,3.7,4.6,3.5,1.5,0.5,3.0,2.3,19.2
2010,31.0,GSW,NBA,PF,9.0,9.0,300.0,6.7,16.0,0.421,1.3,4.8,0.275,5.4,11.2,0.484,3.1,4.4,0.703,0.7,3.5,4.2,5.0,1.7,0.7,3.1,1.9,17.9
2010,31.0,CHA,NBA,SG,72.0,72.0,2829.0,6.9,16.4,0.423,1.5,4.5,0.334,5.4,11.9,0.457,4.0,5.1,0.786,0.9,3.7,4.7,3.3,1.5,0.5,3.0,2.3,19.3
2011,32.0,CHA,NBA,SG,67.0,67.0,2405.0,6.5,15.9,0.411,1.8,5.4,0.337,4.7,10.5,0.449,3.7,4.6,0.816,0.8,3.8,4.6,3.6,1.2,0.4,3.1,2.4,18.6
2012,33.0,TOT,NBA,SF,47.0,14.0,1212.0,4.7,12.6,0.374,1.5,5.0,0.288,3.3,7.6,0.431,2.8,3.4,0.825,0.7,4.2,4.8,3.5,1.6,0.4,3.1,2.9,13.7
2012,33.0,MIL,NBA,SF,26.0,13.0,712.0,4.9,13.8,0.357,1.5,5.5,0.278,3.4,8.3,0.409,2.5,3.0,0.833,0.8,3.3,4.1,3.9,1.3,0.3,3.3,3.1,13.9
2012,33.0,SAS,NBA,SF,21.0,1.0,500.0,4.5,11.0,0.405,1.4,4.5,0.306,3.1,6.6,0.473,3.2,3.9,0.815,0.4,5.4,5.8,3.0,2.0,0.5,2.7,2.7,13.5
2013,34.0,SAS,NBA,SF,55.0,6.0,1075.0,4.1,11.1,0.373,1.5,5.7,0.271,2.6,5.4,0.481,1.6,2.3,0.7,0.7,4.5,5.2,2.7,1.2,0.5,2.6,3.0,11.4
2014,35.0,LAC,NBA,SF,9.0,0.0,107.0,2.0,8.7,0.231,0.3,4.7,0.071,1.7,4.0,0.417,0.7,1.3,0.5,0.7,2.7,3.4,1.7,2.0,0.3,2.0,3.7,5.0
