Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,10,842,GSW,Golden State Warriors,27.0,NBA,SF,9.0,7.0,197.0,6.8,13.6,0.5,0.2,0.2,1.0,6.6,13.4,0.49,6.6,7.8,0.84,4.1,3.6,7.8,3.2,1.2,0.2,2.4,7.8,20.4,,120.0,117.0
1992,10,842,GSW,Golden State Warriors,28.0,NBA,SG,4.0,2.0,80.0,13.8,21.6,0.64,1.2,1.2,1.0,12.6,20.4,0.62,1.2,1.8,0.67,6.6,6.6,13.2,6.0,3.0,0.0,3.6,6.6,30.1,,128.0,114.0
1993,25,842,POR,Portland Trail Blazers,29.0,NBA,SF,4.0,0.0,52.0,5.1,10.1,0.5,2.0,2.0,1.0,3.0,8.1,0.38,8.1,9.1,0.89,2.0,4.0,6.1,4.0,2.0,1.0,5.1,1.0,20.2,,116.0,105.0
1994,11,842,HOU,Houston Rockets,30.0,NBA,SF,23.0,0.0,382.0,5.9,14.8,0.4,1.4,4.5,0.31,4.5,10.3,0.43,5.6,6.6,0.85,1.3,4.3,5.6,5.3,1.1,0.4,2.9,4.2,18.7,,105.0,109.0
1995,11,842,HOU,Houston Rockets,31.0,NBA,SF,22.0,6.0,635.0,5.7,11.3,0.5,2.3,5.3,0.43,3.4,5.9,0.57,2.9,3.6,0.8,1.6,3.5,5.1,4.4,1.7,0.1,1.7,4.5,16.5,,125.0,115.0
1996,11,842,HOU,Houston Rockets,32.0,NBA,SF,8.0,0.0,233.0,6.4,14.5,0.44,2.0,5.3,0.38,4.4,9.3,0.48,2.4,2.6,0.92,1.3,3.5,4.8,3.1,1.5,0.7,1.1,3.7,17.2,,111.0,112.0
1997,11,842,HOU,Houston Rockets,33.0,NBA,SF,16.0,16.0,598.0,4.9,10.5,0.47,2.2,5.4,0.4,2.7,5.1,0.54,4.7,5.6,0.84,1.7,3.3,5.1,5.5,1.3,0.4,2.7,4.7,16.6,,124.0,116.0
1998,11,842,HOU,Houston Rockets,34.0,NBA,SF,5.0,1.0,133.0,4.9,11.0,0.44,1.2,3.7,0.33,3.7,7.3,0.5,2.4,3.7,0.67,1.2,4.1,5.3,2.4,0.8,0.0,2.0,4.1,13.4,,101.0,108.0
1999,27,842,SAS,San Antonio Spurs,35.0,NBA,SG,17.0,17.0,526.0,4.6,12.0,0.38,0.9,3.2,0.27,3.7,8.8,0.43,4.4,5.2,0.84,1.0,5.3,6.3,5.3,2.4,0.2,2.7,4.5,14.4,,101.0,97.0
2001,24,842,PHO,Phoenix Suns,37.0,NBA,SG,4.0,4.0,103.0,6.8,15.1,0.45,1.0,6.3,0.15,5.8,8.7,0.67,2.9,3.9,0.75,1.0,5.3,6.3,3.4,1.5,0.5,1.0,2.9,17.5,,110.0,105.0
