Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,2,246,BOS,Boston Celtics,23.0,NBA,PF,82,82,2955,8.4,17.8,0.47,0.7,1.7,0.41,7.7,16.1,0.48,3.7,4.4,0.84,2.6,7.7,10.4,4.5,1.7,0.6,3.2,3.4,21.3
1981,2,246,BOS,Boston Celtics,24.0,NBA,PF,82,82,3239,8.0,16.7,0.48,0.2,0.8,0.27,7.8,15.9,0.49,3.1,3.6,0.86,2.1,7.8,9.9,5.0,1.8,0.7,3.2,2.7,19.4
1982,2,246,BOS,Boston Celtics,25.0,NBA,PF,77,58,2923,8.8,17.4,0.5,0.1,0.6,0.21,8.6,16.8,0.51,4.0,4.7,0.86,2.5,7.8,10.3,5.5,1.8,0.8,3.1,3.0,21.7
1983,2,246,BOS,Boston Celtics,26.0,NBA,PF,79,79,2982,9.0,17.9,0.5,0.3,0.9,0.29,8.8,16.9,0.52,4.2,5.0,0.84,2.3,8.2,10.5,5.5,1.8,0.9,2.9,2.4,22.5
1984,2,246,BOS,Boston Celtics,27.0,NBA,PF,79,77,3028,9.0,18.3,0.49,0.2,0.9,0.25,8.8,17.5,0.5,4.4,5.0,0.89,2.2,7.3,9.5,6.2,1.7,0.8,2.8,2.3,22.7
1985,2,246,BOS,Boston Celtics,28.0,NBA,SF,80,77,3161,10.5,20.0,0.52,0.6,1.5,0.43,9.8,18.6,0.53,4.6,5.2,0.88,1.9,7.7,9.6,6.0,1.5,1.1,2.8,2.4,26.1
1986,2,246,BOS,Boston Celtics,29.0,NBA,SF,82,81,3113,9.2,18.6,0.5,0.9,2.2,0.42,8.3,16.3,0.51,5.1,5.7,0.9,2.2,7.1,9.3,6.4,1.9,0.6,3.1,2.1,24.5
1987,2,246,BOS,Boston Celtics,30.0,NBA,SF,74,73,3005,9.4,17.9,0.52,1.1,2.7,0.4,8.3,15.2,0.55,5.0,5.5,0.91,1.5,6.7,8.2,6.8,1.6,0.8,2.9,2.2,24.9
1988,2,246,BOS,Boston Celtics,31.0,NBA,SF,76,75,2965,10.7,20.3,0.53,1.2,2.9,0.41,9.5,17.4,0.55,5.0,5.5,0.92,1.3,7.2,8.5,5.7,1.5,0.7,2.6,1.9,27.6
1989,2,246,BOS,Boston Celtics,32.0,NBA,SF,6,6,189,9.3,19.8,0.47,0.0,0.0,,9.3,19.8,0.47,3.4,3.6,0.95,0.2,6.9,7.0,5.5,1.1,1.0,2.1,3.4,22.1
1990,2,246,BOS,Boston Celtics,33.0,NBA,SF,75,75,2944,8.8,18.6,0.47,0.8,2.4,0.33,8.0,16.2,0.49,3.9,4.2,0.93,1.1,7.6,8.7,6.9,1.3,0.7,3.0,2.1,22.3
1991,2,246,BOS,Boston Celtics,34.0,NBA,SF,60,60,2277,7.3,16.1,0.45,1.2,3.1,0.39,6.1,12.9,0.47,2.6,2.9,0.89,0.8,7.2,8.0,6.8,1.7,0.9,3.0,1.9,18.4
1992,2,246,BOS,Boston Celtics,35.0,NBA,SF,45,45,1662,7.6,16.4,0.47,1.1,2.8,0.41,6.5,13.6,0.48,3.2,3.5,0.93,1.0,8.4,9.4,6.6,0.9,0.7,2.7,1.8,19.7
