Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2007,10,130,GSW,Golden State Warriors,23.0,NBA,SG,41.0,669.0,13.4,0.57,0.36,0.36,4.2,11.4,7.7,6.2,1.6,1.1,13.3,18.7,,0.7,0.5,1.2,0.08,,0.1,-1.0,-0.9,0.2
2008,10,130,GSW,Golden State Warriors,24.0,NBA,SG,81.0,1732.0,13.5,0.53,0.33,0.24,6.4,14.0,10.0,6.1,1.3,1.4,8.2,17.2,,2.3,1.1,3.4,0.09,,0.0,-0.9,-0.8,0.5
2009,10,130,GSW,Golden State Warriors,25.0,NBA,SF,74.0,2375.0,14.7,0.56,0.25,0.27,5.1,11.8,8.5,7.6,1.2,1.5,9.1,18.7,,3.6,0.5,4.1,0.08,,1.0,-1.5,-0.5,0.9
2010,10,130,GSW,Golden State Warriors,26.0,NBA,SF,9.0,231.0,19.8,0.62,0.31,0.32,5.7,14.2,9.9,6.8,1.0,2.8,6.5,19.9,,0.6,0.1,0.7,0.15,,3.3,-1.1,2.1,0.2
2012,7,130,DAL,Dallas Mavericks,28.0,NBA,SG,3.0,18.0,-3.4,0.44,0.38,0.0,0.0,0.0,0.0,0.0,2.9,0.0,33.3,30.9,,-0.1,0.0,-0.1,-0.32,,-10.3,-3.7,-14.0,-0.1
