PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Reggie Lewis,23,3,3,41.7,8.7,18.3,0.473,0.0,0.7,0.0,8.7,17.7,0.491,0.473,3.0,4.3,0.6920000000000001,1.7,5.3,7.0,3.7,1.7,0.0,2.7,3.7,20.3
Brian Shaw,22,3,3,41.3,7.3,14.3,0.512,0.0,0.3,0.0,7.3,14.0,0.524,0.512,2.3,3.0,0.778,0.7,5.0,5.7,6.3,1.0,0.0,2.0,3.7,17.0
Kevin McHale,31,3,3,38.3,6.7,13.7,0.488,0.0,0.0,,6.7,13.7,0.488,0.488,5.7,7.7,0.7390000000000001,2.3,5.7,8.0,3.0,0.3,0.7,1.3,4.3,19.0
Robert Parish,35,3,3,37.3,6.7,14.7,0.455,0.0,0.0,,6.7,14.7,0.455,0.455,2.3,3.0,0.778,2.0,6.7,8.7,2.0,1.3,0.7,2.0,1.7,15.7
Kevin Gamble,23,1,1,29.0,4.0,11.0,0.364,0.0,1.0,0.0,4.0,10.0,0.4,0.364,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0
Joe Kleine,27,3,0,21.7,2.0,3.7,0.545,0.0,0.3,0.0,2.0,3.3,0.6,0.545,2.3,3.0,0.778,1.3,4.3,5.7,0.7,0.0,0.3,2.0,3.0,6.3
Dennis Johnson,34,3,1,19.7,1.3,5.0,0.267,0.0,0.0,,1.3,5.0,0.267,0.267,0.0,0.0,,0.7,0.7,1.3,3.0,1.0,0.0,1.0,2.7,2.7
Ed Pinckney,25,3,0,15.0,1.0,4.0,0.25,0.0,0.0,,1.0,4.0,0.25,0.25,0.7,0.7,1.0,0.7,1.0,1.7,0.3,0.3,0.3,1.3,2.3,2.7
Kelvin Upshaw,26,3,0,8.0,1.7,4.0,0.41700000000000004,0.0,0.0,,1.7,4.0,0.41700000000000004,0.41700000000000004,0.0,0.0,,0.0,0.7,0.7,1.7,0.3,0.0,0.3,1.3,3.3
Otis Birdsong,33,3,1,6.7,0.3,1.7,0.2,0.0,0.7,0.0,0.3,1.0,0.33299999999999996,0.2,0.0,0.0,,0.0,0.7,0.7,0.3,0.3,0.3,1.0,1.0,0.7
Mark Acres,26,2,0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
