PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Fred Roberts,28,9,5,38.3,5.4,11.1,0.49,0.0,0.3,0.0,5.4,10.8,0.505,0.49,3.8,4.4,0.85,1.2,3.1,4.3,2.2,0.6,0.4,1.4,3.2,14.7
Jay Humphries,26,9,9,35.9,5.4,11.0,0.495,0.3,2.0,0.16699999999999998,5.1,9.0,0.568,0.51,3.3,3.8,0.882,0.9,2.1,3.0,7.8,0.9,0.0,1.3,3.2,14.6
Jack Sikma,33,9,9,33.4,4.1,10.4,0.39399999999999996,0.9,3.1,0.28600000000000003,3.2,7.3,0.439,0.436,2.6,3.1,0.821,1.0,4.6,5.6,3.3,0.9,0.4,2.3,4.6,11.7
Ricky Pierce,29,9,0,32.4,8.6,15.7,0.546,0.7,0.9,0.75,7.9,14.8,0.534,0.5670000000000001,4.6,5.2,0.872,0.6,2.2,2.8,2.8,1.2,0.2,1.0,3.4,22.3
Larry Krystkowiak,24,8,8,29.9,3.6,8.5,0.426,0.0,0.3,0.0,3.6,8.3,0.439,0.426,3.4,3.9,0.871,1.8,3.9,5.6,1.5,0.3,0.1,2.0,2.8,10.6
Terry Cummings,27,5,4,24.8,5.0,13.8,0.36200000000000004,0.0,0.2,0.0,5.0,13.6,0.368,0.36200000000000004,2.8,3.2,0.875,3.8,2.8,6.6,1.4,0.6,0.0,0.8,3.2,12.8
Sidney Moncrief,31,9,9,20.4,2.1,5.3,0.396,0.2,0.8,0.28600000000000003,1.9,4.6,0.415,0.41700000000000004,1.7,1.8,0.938,0.9,2.0,2.9,1.4,0.6,0.2,1.2,1.9,6.1
Randy Breuer,28,9,1,18.0,1.9,3.6,0.531,0.0,0.0,,1.9,3.6,0.531,0.531,0.6,1.4,0.385,1.0,3.4,4.4,0.6,0.2,0.7,0.2,1.9,4.3
Rickey Green,34,8,0,13.8,1.5,3.6,0.414,0.1,0.3,0.5,1.4,3.4,0.40700000000000003,0.431,0.5,0.5,1.0,0.4,1.3,1.6,2.3,0.6,0.0,0.5,1.1,3.6
Paul Mokeski,32,5,0,12.2,1.6,2.8,0.5710000000000001,0.2,0.2,1.0,1.4,2.6,0.5379999999999999,0.607,1.2,1.6,0.75,1.6,1.8,3.4,0.6,0.0,0.0,0.4,3.2,4.6
Tony Brown,28,6,0,11.5,0.7,1.8,0.364,0.0,0.2,0.0,0.7,1.7,0.4,0.364,0.5,0.7,0.75,0.3,0.8,1.2,1.0,0.3,0.0,0.2,1.5,1.8
