PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
John Stockton,26,3,3,46.3,10.0,19.7,0.508,1.0,1.3,0.75,9.0,18.3,0.491,0.534,6.3,7.0,0.905,0.7,2.7,3.3,13.7,3.7,1.7,3.7,5.0,27.3
Karl Malone,25,3,3,45.3,11.0,22.0,0.5,0.0,0.0,,11.0,22.0,0.5,0.5,8.7,10.7,0.813,7.3,9.0,16.3,1.3,1.0,0.3,4.3,5.3,30.7
Bob Hansen,28,3,3,41.0,3.7,11.7,0.314,1.0,3.0,0.33299999999999996,2.7,8.7,0.308,0.35700000000000004,2.7,3.3,0.8,1.7,4.0,5.7,1.3,0.3,0.7,2.0,5.0,11.0
Thurl Bailey,27,3,2,40.7,4.0,11.3,0.353,0.0,0.0,,4.0,11.3,0.353,0.353,4.0,5.0,0.8,3.3,5.0,8.3,1.0,0.3,1.3,3.0,3.7,12.0
Mark Eaton,32,3,3,33.0,2.7,5.7,0.47100000000000003,0.0,0.0,,2.7,5.7,0.47100000000000003,0.47100000000000003,3.0,3.7,0.818,3.7,7.3,11.0,0.3,0.3,0.7,2.3,2.0,8.3
Darrell Griffith,30,3,0,23.7,6.7,16.3,0.408,2.0,6.3,0.316,4.7,10.0,0.467,0.469,0.0,0.0,,1.0,3.0,4.0,0.0,1.3,0.3,1.7,2.3,15.3
Mike Brown,25,2,1,5.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0
Eric Leckner,22,3,0,3.3,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.0,0.0,,0.3,0.3,0.7,0.0,0.0,0.0,1.0,0.7,0.7
Jim Les,25,3,0,1.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.7,0.0
Jim Farmer,24,2,0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Iavaroni,32,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
