PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Clyde Drexler,26,3,3,42.7,11.7,23.7,0.493,0.0,0.7,0.0,11.7,23.0,0.507,0.493,4.3,5.7,0.765,4.3,2.3,6.7,8.3,2.0,0.7,4.0,3.7,27.7
Terry Porter,25,3,3,41.3,8.7,17.3,0.5,1.3,3.7,0.364,7.3,13.7,0.537,0.5379999999999999,3.3,4.0,0.833,2.0,3.3,5.3,8.3,0.3,0.3,2.3,2.7,22.0
Jerome Kersey,26,3,3,39.0,7.7,15.7,0.489,0.0,0.7,0.0,7.7,15.0,0.511,0.489,5.0,6.3,0.789,3.7,4.3,8.0,2.3,3.3,0.3,1.3,4.0,20.3
Kevin Duckworth,24,3,3,27.7,4.7,11.7,0.4,0.0,0.0,,4.7,11.7,0.4,0.4,2.0,3.7,0.545,2.7,3.0,5.7,0.7,0.3,0.3,1.7,5.7,11.3
Sam Bowie,27,3,1,22.3,4.0,9.3,0.429,0.3,0.7,0.5,3.7,8.7,0.423,0.446,2.0,2.7,0.75,3.3,3.3,6.7,1.0,0.0,2.3,1.0,2.7,10.3
Danny Young,26,3,1,22.0,4.0,8.7,0.462,1.0,2.7,0.375,3.0,6.0,0.5,0.519,0.3,0.7,0.5,0.7,2.0,2.7,4.0,0.3,0.0,0.7,0.7,9.3
Caldwell Jones,38,3,1,16.7,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,0.0,0.0,,0.7,2.0,2.7,0.0,0.0,1.0,1.0,2.0,1.3
Richard Anderson,28,3,0,11.7,0.7,2.0,0.33299999999999996,0.3,1.3,0.25,0.3,0.7,0.5,0.41700000000000004,0.0,0.0,,0.0,1.0,1.0,1.3,0.0,0.3,0.0,0.7,1.7
Steve Johnson,31,3,0,11.3,0.7,2.7,0.25,0.0,0.0,,0.7,2.7,0.25,0.25,1.0,1.0,1.0,0.3,1.7,2.0,0.0,0.7,0.0,1.0,2.3,2.3
Jerry Sichting,32,1,0,11.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Adrian Branch,25,1,0,5.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
