Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,31,1499,TOT,Total After Trade,21.0,NBA,PG,80.0,1917.0,15.5,0.53,0.04,0.35,2.1,9.2,5.7,31.4,2.6,0.7,17.5,18.2,2.2,1.9,4.0,0.1,0.3,0.6,0.9,1.4
1988,6,1499,CLE,Cleveland Cavaliers,21.0,NBA,PG,52.0,1043.0,13.4,0.53,0.03,0.36,1.2,6.8,4.1,26.4,2.8,1.0,18.5,18.1,0.6,1.3,1.8,0.08,-1.2,1.0,-0.2,0.5
1988,24,1499,PHO,Phoenix Suns,21.0,NBA,PG,28.0,874.0,18.0,0.54,0.05,0.35,3.3,12.1,7.7,37.3,2.3,0.5,16.3,18.3,1.6,0.6,2.2,0.12,2.0,0.1,2.2,0.9
1989,24,1499,PHO,Phoenix Suns,22.0,NBA,PG,81.0,3179.0,20.5,0.6,0.02,0.51,1.6,9.4,5.7,40.4,2.0,0.4,18.9,21.2,8.6,3.5,12.2,0.18,3.9,0.3,4.2,5.0
1990,24,1499,PHO,Phoenix Suns,23.0,NBA,PG,74.0,2782.0,22.8,0.58,0.04,0.52,1.8,8.4,5.3,44.4,1.6,0.3,15.6,25.0,9.0,2.6,11.6,0.2,5.3,-0.4,5.0,4.9
1991,24,1499,PHO,Phoenix Suns,24.0,NBA,PG,77.0,2772.0,23.7,0.6,0.04,0.54,2.2,8.1,5.3,40.7,2.8,0.2,16.0,24.8,9.5,3.3,12.7,0.22,5.5,1.1,6.6,6.0
1992,24,1499,PHO,Phoenix Suns,25.0,NBA,PG,78.0,2899.0,19.9,0.56,0.04,0.49,2.4,8.4,5.5,40.6,1.9,0.5,16.6,23.6,7.0,2.9,10.0,0.16,3.8,-0.4,3.5,4.0
1993,24,1499,PHO,Phoenix Suns,26.0,NBA,PG,49.0,1643.0,18.1,0.58,0.01,0.49,2.1,4.9,3.5,32.7,2.5,0.7,18.0,21.0,3.5,1.6,5.1,0.15,2.3,-0.4,2.0,1.6
1994,24,1499,PHO,Phoenix Suns,27.0,NBA,PG,67.0,2449.0,20.6,0.57,0.03,0.47,2.6,5.1,3.8,38.5,2.5,0.3,16.6,24.3,7.0,1.7,8.7,0.17,4.1,-0.7,3.4,3.4
1995,24,1499,PHO,Phoenix Suns,28.0,NBA,PG,47.0,1352.0,21.0,0.56,0.05,0.55,2.7,7.1,4.9,40.1,1.7,1.0,13.9,24.2,4.1,0.7,4.8,0.17,4.3,-0.9,3.5,1.9
1996,24,1499,PHO,Phoenix Suns,29.0,NBA,PG,56.0,2007.0,22.8,0.62,0.08,0.59,2.5,10.2,6.4,41.5,2.1,0.5,16.7,22.6,6.9,1.3,8.2,0.2,4.5,0.3,4.7,3.4
1997,24,1499,PHO,Phoenix Suns,30.0,NBA,PG,70.0,2658.0,22.9,0.63,0.23,0.58,2.4,8.7,5.6,39.3,2.0,0.3,16.3,22.6,10.2,1.5,11.7,0.21,5.3,-0.3,5.0,4.7
1998,24,1499,PHO,Phoenix Suns,31.0,NBA,PG,50.0,1290.0,15.6,0.56,0.08,0.54,3.2,11.4,7.4,28.5,1.1,0.4,19.1,18.6,2.3,1.3,3.5,0.13,1.0,-0.4,0.5,0.8
