Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
3,13,73.0,8.0,547.0,79.0,148.0,0.53,0.0,1.0,0,79.0,147.0,0.54,0.53,27.0,42.0,0.64,36.0,48.0,84.0,14.0,18.0,5.0,26.0,51.0,185.0,0
