Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,30,2347,WAS,Washington Wizards,Otto Porter,1993-06-03,20.0,NBA,SF,37.0,0.0,319.0,3.7,10.3,0.36,0.5,2.4,0.19,3.3,7.9,0.41,0.9,1.4,0.67,2.4,4.1,6.4,1.1,0.9,0.1,1.6,2.9,8.8
2015,30,2347,WAS,Washington Wizards,Otto Porter,1993-06-03,21.0,NBA,SF,74.0,13.0,1432.0,4.4,9.8,0.45,0.9,2.6,0.34,3.5,7.2,0.49,1.5,2.0,0.73,1.8,3.8,5.6,1.6,1.1,0.8,1.3,2.4,11.2
2016,30,2347,WAS,Washington Wizards,Otto Porter,1993-06-03,22.0,NBA,SF,75.0,73.0,2276.0,5.4,11.3,0.47,1.6,4.2,0.37,3.8,7.1,0.54,1.5,2.0,0.75,1.5,4.7,6.2,1.9,1.7,0.5,1.1,2.6,13.8
2017,30,2347,WAS,Washington Wizards,Otto Porter,1993-06-03,23.0,NBA,SF,80.0,80.0,2605.0,5.7,11.1,0.52,2.0,4.7,0.43,3.7,6.4,0.58,1.4,1.6,0.83,1.6,5.5,7.1,1.7,1.6,0.6,0.6,2.7,14.9
2018,30,2347,WAS,Washington Wizards,Otto Porter,1993-06-03,24.0,NBA,SF,77.0,77.0,2432.0,6.6,13.1,0.5,2.0,4.6,0.44,4.5,8.5,0.54,1.6,1.9,0.83,1.5,5.8,7.3,2.3,1.7,0.6,1.1,2.2,16.8
2019,31,2347,TOT,Total After Trade,Otto Porter,1993-06-03,25.0,NBA,SF,56.0,43.0,1683.0,6.4,13.8,0.46,2.2,5.5,0.41,4.2,8.3,0.5,1.7,2.1,0.81,1.2,5.6,6.7,2.6,1.8,0.7,1.4,2.3,16.7
2019,30,2347,WAS,Washington Wizards,Otto Porter,1993-06-03,25.0,NBA,SF,41.0,28.0,1191.0,6.1,13.4,0.46,2.0,5.3,0.37,4.1,8.0,0.52,1.5,1.9,0.77,1.2,5.8,7.0,2.4,1.9,0.7,1.2,2.4,15.7
2019,5,2347,CHI,Chicago Bulls,Otto Porter,1993-06-03,25.0,NBA,SF,15.0,15.0,492.0,7.1,14.7,0.48,2.9,5.9,0.49,4.2,8.9,0.48,2.1,2.3,0.91,1.0,5.0,6.1,2.9,1.3,0.7,1.8,2.1,19.2
2020,5,2347,CHI,Chicago Bulls,Otto Porter,1993-06-03,26.0,NBA,SF,14.0,9.0,331.0,6.7,15.2,0.44,2.6,6.7,0.39,4.1,8.5,0.49,2.1,2.9,0.7,1.4,3.8,5.2,2.7,1.6,0.7,1.2,3.4,18.2
2021,5,2347,CHI,Chicago Bulls,Otto Porter,1993-06-03,27.0,NBA,SF,24.0,6.0,524.0,5.9,13.5,0.44,2.6,6.4,0.41,3.3,7.1,0.46,2.1,2.5,0.84,1.8,7.4,9.1,3.4,0.8,0.3,1.6,2.5,16.6
