Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1886,O.J. Mayo,"November 5, 1987",547.0,325.0,30.12,4.91,11.56,0.42,1.55,4.18,0.37,3.38,7.41,0.46,0.49,1.9,2.31,0.82,0.5,2.51,3.04,2.89,1.0,0.28,2.02,2.3,13.26
