Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,23.0,BOS,NBA,PF,17,,296,10.3,19.1,0.54,0.0,0.0,,10.3,19.1,0.54,3.9,6.1,0.639,4.9,5.1,10.0,2.4,0.7,4.2,2.5,8.6,24.6,,115,102
1982,24.0,BOS,NBA,PF,12,,344,11.0,19.1,0.575,0.0,0.0,,11.0,19.1,0.575,5.7,7.6,0.755,5.8,6.3,12.1,1.6,0.7,3.9,2.3,6.3,27.7,,127,100
1983,25.0,BOS,NBA,PF,7,,177,9.6,17.5,0.548,0.0,0.3,0.0,9.6,17.2,0.557,2.8,5.1,0.556,4.2,7.6,11.8,1.4,0.8,2.0,2.8,4.5,22.0,,106,102
1984,26.0,BOS,NBA,PF,23,,702,8.6,17.0,0.504,0.0,0.2,0.0,8.6,16.8,0.51,6.6,8.4,0.777,4.3,5.6,10.0,1.9,0.2,2.4,2.7,5.2,23.7,,118,109
1985,27.0,BOS,NBA,PF,21,21.0,837,9.7,17.1,0.568,0.0,0.0,,9.7,17.1,0.568,6.8,8.5,0.807,4.2,7.6,11.7,1.8,0.7,2.6,3.4,4.1,26.2,,119,108
1986,28.0,BOS,NBA,PF,18,18.0,715,11.5,19.8,0.579,0.0,0.1,0.0,11.5,19.7,0.581,7.6,9.6,0.794,3.5,7.1,10.6,3.3,0.5,2.9,3.3,4.4,30.6,,123,105
1987,29.0,BOS,NBA,PF,21,19.0,827,10.4,17.8,0.584,0.0,0.0,,10.4,17.8,0.584,5.7,7.5,0.762,3.9,7.6,11.6,2.3,0.4,1.8,3.2,4.2,26.5,,119,116
1988,30.0,BOS,NBA,PF,17,17.0,716,11.5,19.0,0.603,0.1,0.1,1.0,11.4,19.0,0.602,8.4,10.0,0.839,4.0,5.9,9.9,2.9,0.5,2.2,2.8,4.7,31.4,,129,110
1989,31.0,BOS,NBA,PF,3,3.0,115,9.0,18.4,0.488,0.0,0.0,,9.0,18.4,0.488,7.6,10.3,0.739,3.1,7.6,10.8,4.0,0.4,0.9,1.8,5.8,25.6,,116,110
1990,32.0,BOS,NBA,PF,5,5.0,192,10.5,17.3,0.609,0.3,0.8,0.333,10.3,16.5,0.621,6.3,7.3,0.862,2.0,7.8,9.8,3.3,0.5,2.5,3.5,4.3,27.5,,123,118
1991,33.0,BOS,NBA,PF,11,1.0,376,10.4,19.8,0.527,0.8,1.5,0.545,9.6,18.3,0.526,8.8,10.7,0.825,2.4,7.2,9.6,2.7,0.7,1.9,1.9,5.6,30.5,,128,113
1992,34.0,BOS,NBA,PF,10,0.0,306,11.1,21.6,0.516,0.0,0.2,0.0,11.1,21.4,0.52,6.0,7.5,0.795,3.6,7.9,11.5,2.2,0.9,0.9,1.5,5.8,28.3,,122,115
1993,35.0,BOS,NBA,PF,4,0.0,113,15.3,26.3,0.582,0.0,0.0,,15.3,26.3,0.582,5.7,6.7,0.857,4.3,9.5,13.8,1.4,1.0,3.3,2.4,2.9,36.3,,127,109
