PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Gary Payton,28.0,82.0,3213.0,0.47600000000000003,0.5329999999999999,0.313,0.517,0.716,0.545,0.239,0.256,105.0,111.0,87.0,105.0,97.0,102.0,75.0,121.0,69.9,30.1
Shawn Kemp,27.0,81.0,2750.0,0.51,0.514,0.364,0.515,0.742,0.583,0.59,0.032,112.0,107.0,101.0,105.0,101.0,109.0,185.0,15.0,46.5,123.5
Hersey Hawkins,30.0,82.0,2755.0,0.46399999999999997,0.514,0.40299999999999997,0.5539999999999999,0.875,0.616,0.371,0.447,102.0,107.0,112.0,112.0,118.0,115.0,116.0,211.0,97.2,148.3
Detlef Schrempf,34.0,61.0,2192.0,0.49200000000000005,0.531,0.354,0.531,0.8009999999999999,0.5920000000000001,0.436,0.222,108.0,111.0,98.0,108.0,108.0,111.0,137.0,105.0,55.2,97.5
Sam Perkins,35.0,81.0,1976.0,0.439,0.47700000000000004,0.395,0.531,0.8170000000000001,0.584,0.34600000000000003,0.46799999999999997,96.0,99.0,110.0,108.0,111.0,109.0,108.0,221.0,50.3,73.0
Terry Cummings,35.0,45.0,828.0,0.486,0.484,0.6,0.491,0.695,0.521,0.257,0.016,107.0,101.0,167.0,100.0,94.0,97.0,80.0,7.0,-1.5,-10.4
Jim McIlvaine,24.0,82.0,1477.0,0.47100000000000003,0.48,0.14300000000000002,0.473,0.495,0.486,0.38799999999999996,0.025,104.0,100.0,40.0,96.0,67.0,91.0,121.0,12.0,-11.1,-32.1
Larry Stewart,28.0,70.0,982.0,0.444,0.479,0.243,0.462,0.72,0.512,0.369,0.147,98.0,100.0,68.0,94.0,98.0,96.0,115.0,69.0,-15.4,-13.8
David Wingate,33.0,65.0,929.0,0.41600000000000004,0.44799999999999995,0.35200000000000004,0.474,0.825,0.509,0.187,0.332,91.0,93.0,98.0,96.0,112.0,95.0,58.0,157.0,-8.0,-12.1
Craig Ehlo,35.0,62.0,848.0,0.35100000000000003,0.392,0.284,0.405,0.5,0.41200000000000003,0.105,0.38299999999999995,77.0,82.0,79.0,82.0,68.0,77.0,33.0,181.0,-43.5,-63.9
Eric Snow,23.0,67.0,775.0,0.451,0.47,0.267,0.46299999999999997,0.7120000000000001,0.515,0.402,0.091,99.0,98.0,74.0,94.0,96.0,96.0,126.0,43.0,-9.7,-7.8
Nate McMillan,32.0,37.0,798.0,0.409,0.508,0.33299999999999996,0.503,0.655,0.522,0.195,0.564,90.0,106.0,93.0,102.0,89.0,98.0,61.0,266.0,3.1,-4.3
Greg Graham,26.0,28.0,197.0,0.36200000000000004,0.408,0.29,0.419,0.65,0.47600000000000003,0.5,0.38799999999999996,80.0,85.0,81.0,85.0,88.0,89.0,156.0,183.0,-11.9,-11.6
Antonio Harvey,26.0,6.0,26.0,0.455,0.455,,0.455,0.833,0.55,0.545,0.0,100.0,95.0,,92.0,113.0,103.0,171.0,,-0.8,0.4
Steve Scheffler,29.0,7.0,29.0,0.857,0.857,,0.857,0.5,0.825,0.28600000000000003,0.0,188.0,178.0,,174.0,68.0,154.0,89.0,,5.1,4.6
Elmore Spencer,27.0,1.0,5.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.0,-1.1
Team,,,,0.467,0.504,0.353,0.51,0.752,0.557,0.358,0.247,103.0,105.0,98.0,104.0,102.0,104.0,112.0,117.0,224.4,320.4
League Average,,,,0.455,0.48,0.36,0.493,0.738,0.536,0.32,0.212,,,,,,,,,,
