Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,25,193,POR,Portland Trail Blazers,20.0,NBA,SF,79.0,76.0,18.4,2.0,4.6,0.45,0.8,2.1,0.37,1.3,2.4,0.51,0.53,0.5,0.7,0.81,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4
2010,25,193,POR,Portland Trail Blazers,21.0,NBA,SF,37.0,25.0,24.8,3.8,7.2,0.52,1.5,3.6,0.41,2.3,3.7,0.62,0.62,1.2,1.4,0.84,0.9,2.9,3.8,1.2,0.6,0.7,0.7,2.2,10.1
2011,25,193,POR,Portland Trail Blazers,22.0,NBA,SF,80.0,67.0,31.5,4.6,10.1,0.46,1.5,4.3,0.34,3.1,5.8,0.54,0.53,1.7,2.1,0.84,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4
2012,25,193,POR,Portland Trail Blazers,23.0,NBA,SF,59.0,34.0,30.4,4.9,10.9,0.45,1.8,4.6,0.39,3.1,6.2,0.5,0.53,2.3,2.7,0.84,1.4,3.2,4.6,1.4,1.0,1.0,1.5,1.8,13.9
2013,25,193,POR,Portland Trail Blazers,24.0,NBA,SF,73.0,73.0,38.5,4.8,11.4,0.42,2.3,6.1,0.37,2.6,5.3,0.48,0.52,2.4,2.9,0.85,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3
2014,25,193,POR,Portland Trail Blazers,25.0,NBA,SF,82.0,82.0,36.0,4.6,10.0,0.46,1.8,4.9,0.36,2.9,5.1,0.57,0.55,2.0,2.5,0.8,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0
2015,25,193,POR,Portland Trail Blazers,26.0,NBA,SF,71.0,71.0,33.5,3.4,8.5,0.4,1.4,4.4,0.32,2.0,4.1,0.48,0.48,1.2,1.4,0.86,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,9.4
2016,4,193,CHO,Charlotte Hornets,27.0,NBA,SF,70.0,70.0,35.0,5.3,12.5,0.43,2.0,5.7,0.35,3.3,6.8,0.49,0.51,2.3,2.7,0.85,0.8,5.3,6.1,5.8,0.9,0.6,2.9,1.6,14.9
2017,4,193,CHO,Charlotte Hornets,28.0,NBA,SG,77.0,77.0,34.0,5.1,12.7,0.4,1.8,5.3,0.33,3.4,7.4,0.45,0.47,3.2,3.7,0.86,0.6,5.6,6.2,5.9,1.1,0.4,2.5,1.4,15.1
2018,4,193,CHO,Charlotte Hornets,29.0,NBA,SG,64.0,64.0,31.0,4.2,10.2,0.42,1.4,4.3,0.34,2.8,5.9,0.47,0.49,1.7,2.0,0.83,0.9,3.9,4.8,5.5,1.0,0.4,2.0,1.1,11.6
2019,4,193,CHO,Charlotte Hornets,30.0,NBA,SF,75.0,72.0,31.4,3.4,7.5,0.45,1.5,4.0,0.39,1.8,3.5,0.52,0.55,1.0,1.2,0.86,0.9,4.3,5.2,3.3,0.9,0.6,1.6,1.9,9.3
2020,4,193,CHO,Charlotte Hornets,31.0,NBA,SF,22.0,3.0,23.0,1.3,3.7,0.35,0.6,2.2,0.29,0.6,1.5,0.44,0.43,0.4,0.5,0.9,1.1,3.4,4.5,3.0,0.8,0.4,1.0,1.9,3.6
2021,13,193,LAC,Los Angeles Clippers,32.0,NBA,SF,16.0,16.0,28.4,3.4,6.8,0.51,2.1,4.4,0.47,1.4,2.4,0.58,0.66,1.3,1.4,0.87,1.1,3.9,4.9,2.5,1.3,0.4,0.7,2.1,10.2
