SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1997,15,VAN,Shareef Abdur-Rahim,20,80,71,2802,10.7,23.5,0.45,0.1,0.5,0.26,10.5,23.0,0.46,7.5,10.1,0.75,4.2,6.6,10.7,3.4,1.5,1.5,4.4,3.9,28.9,,102,112
1997,15,VAN,Bryant Reeves,23,75,75,2777,9.7,20.0,0.49,0.0,0.2,0.09,9.7,19.8,0.49,4.2,6.0,0.7,3.4,8.5,11.9,3.1,0.6,1.3,3.4,5.3,23.7,,102,112
1997,15,VAN,Anthony Peeler,27,72,57,2291,9.5,23.9,0.4,3.0,8.1,0.37,6.5,15.8,0.41,2.6,3.2,0.82,1.3,4.6,5.9,6.1,2.5,0.4,3.7,4.0,24.7,,97,112
1997,15,VAN,Lee Mayberry,26,80,38,1952,4.1,10.3,0.4,2.3,6.1,0.38,1.8,4.1,0.44,0.8,1.3,0.63,0.8,2.9,3.7,9.1,1.7,0.2,2.5,4.4,11.4,,109,115
1997,15,VAN,Greg Anthony,29,65,44,1863,5.8,14.8,0.39,2.6,6.9,0.37,3.2,7.8,0.41,3.8,5.2,0.73,0.7,4.6,5.4,11.9,3.8,0.1,3.8,3.6,17.9,,108,110
1997,15,VAN,Roy Rogers,23,82,50,1848,7.2,14.2,0.5,0.0,0.0,1.0,7.1,14.2,0.5,1.6,2.8,0.57,4.1,7.3,11.3,1.4,0.6,4.8,2.5,6.3,15.9,,100,110
1997,15,VAN,Blue Edwards,31,61,12,1439,6.9,17.3,0.4,0.9,3.4,0.28,5.9,13.9,0.42,3.4,4.1,0.82,1.8,5.3,7.1,4.3,1.4,0.8,3.1,5.1,18.0,,96,114
1997,15,VAN,Lawrence Moten,24,67,18,1214,7.6,19.7,0.39,1.8,6.3,0.29,5.8,13.4,0.43,2.9,4.4,0.65,1.9,3.4,5.3,5.8,2.1,1.1,3.6,3.7,20.0,,94,113
1997,15,VAN,George Lynch,26,41,27,1059,7.0,14.9,0.47,0.4,1.6,0.26,6.6,13.3,0.5,3.1,5.0,0.62,5.0,8.4,13.4,3.9,3.2,0.9,3.3,5.0,17.5,,102,107
1997,15,VAN,Chris Robinson,22,41,6,681,5.5,14.5,0.38,2.7,7.1,0.38,2.8,7.4,0.38,1.3,2.1,0.62,1.8,3.8,5.7,5.2,2.2,0.7,2.7,6.8,15.0,,99,113
1997,15,VAN,Pete Chilcutt,28,54,1,662,5.9,13.5,0.44,2.0,5.7,0.36,3.9,7.9,0.49,1.1,1.8,0.59,5.5,7.3,12.8,3.9,2.1,1.4,2.3,4.3,14.9,,110,110
1997,15,VAN,Aaron Williams,25,32,1,553,8.0,14.0,0.57,0.0,0.1,0.0,8.0,13.9,0.58,3.2,4.8,0.67,5.9,7.7,13.5,1.5,1.6,2.6,2.7,7.1,19.3,,113,110
1997,15,VAN,Eric Mobley,26,28,8,307,4.9,11.1,0.44,0.0,0.0,,4.9,11.1,0.44,2.8,5.3,0.53,5.3,4.9,10.3,2.5,0.9,1.8,5.1,7.8,12.7,,84,114
1997,15,VAN,Rich Manning,26,16,1,128,7.6,20.4,0.38,0.8,1.3,0.67,6.8,19.1,0.36,2.5,3.4,0.75,3.4,6.4,9.8,0.8,1.3,0.4,2.1,7.6,18.7,,90,113
1997,15,VAN,Eric Leckner,30,19,1,115,6.6,14.2,0.47,0.0,0.0,,6.6,14.2,0.47,2.8,5.7,0.5,2.4,14.2,16.5,1.9,1.4,0.9,4.7,15.1,16.0,,82,105
1997,15,VAN,Moochie Norris,23,8,0,89,2.4,13.4,0.18,1.2,6.1,0.2,1.2,7.3,0.17,1.2,3.0,0.4,1.8,5.5,7.3,14.0,2.4,0.0,3.0,3.0,7.3,,81,112
