Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,10,842,GSW,Golden State Warriors,Mario Elie,"November 26, 1963",27.0,NBA,SF,9.0,7.0,197.0,5.1,10.2,0.5,0.2,0.2,1.0,4.9,10.1,0.49,4.9,5.8,0.84,3.1,2.7,5.8,2.4,0.9,0.2,1.8,5.8,15.4
1992,10,842,GSW,Golden State Warriors,Mario Elie,"November 26, 1963",28.0,NBA,SG,4.0,2.0,80.0,10.4,16.2,0.64,0.9,0.9,1.0,9.5,15.3,0.62,0.9,1.4,0.67,5.0,5.0,9.9,4.5,2.3,0.0,2.7,5.0,22.5
1993,25,842,POR,Portland Trail Blazers,Mario Elie,"November 26, 1963",29.0,NBA,SF,4.0,0.0,52.0,3.5,6.9,0.5,1.4,1.4,1.0,2.1,5.5,0.38,5.5,6.2,0.89,1.4,2.8,4.2,2.8,1.4,0.7,3.5,0.7,13.8
1994,11,842,HOU,Houston Rockets,Mario Elie,"November 26, 1963",30.0,NBA,SF,23.0,0.0,382.0,4.0,10.0,0.4,0.9,3.0,0.31,3.0,7.0,0.43,3.8,4.4,0.85,0.8,2.9,3.8,3.6,0.8,0.3,2.0,2.8,12.6
1995,11,842,HOU,Houston Rockets,Mario Elie,"November 26, 1963",31.0,NBA,SF,22.0,6.0,635.0,3.9,7.8,0.5,1.6,3.7,0.43,2.3,4.1,0.57,2.0,2.5,0.8,1.1,2.4,3.5,3.1,1.2,0.1,1.2,3.1,11.4
1996,11,842,HOU,Houston Rockets,Mario Elie,"November 26, 1963",32.0,NBA,SF,8.0,0.0,233.0,4.5,10.2,0.44,1.4,3.7,0.38,3.1,6.5,0.48,1.7,1.9,0.92,0.9,2.5,3.4,2.2,1.1,0.5,0.8,2.6,12.1
1997,11,842,HOU,Houston Rockets,Mario Elie,"November 26, 1963",33.0,NBA,SF,16.0,16.0,598.0,3.3,7.0,0.47,1.4,3.6,0.4,1.8,3.4,0.54,3.1,3.7,0.84,1.1,2.2,3.4,3.7,0.8,0.2,1.8,3.1,11.1
1998,11,842,HOU,Houston Rockets,Mario Elie,"November 26, 1963",34.0,NBA,SF,5.0,1.0,133.0,3.2,7.3,0.44,0.8,2.4,0.33,2.4,4.9,0.5,1.6,2.4,0.67,0.8,2.7,3.5,1.6,0.5,0.0,1.4,2.7,8.9
1999,27,842,SAS,San Antonio Spurs,Mario Elie,"November 26, 1963",35.0,NBA,SG,17.0,17.0,526.0,2.9,7.7,0.38,0.5,2.1,0.27,2.4,5.6,0.43,2.8,3.4,0.84,0.6,3.4,4.0,3.4,1.5,0.1,1.7,2.9,9.2
2000,27,842,SAS,San Antonio Spurs,Mario Elie,"November 26, 1963",36.0,NBA,SF,4.0,4.0,115.0,1.9,6.9,0.27,0.3,2.2,0.14,1.6,4.7,0.33,5.3,5.6,0.94,1.6,3.8,5.3,2.2,1.6,0.0,3.8,1.3,9.4
2001,24,842,PHO,Phoenix Suns,Mario Elie,"November 26, 1963",37.0,NBA,SG,4.0,4.0,103.0,4.9,10.8,0.45,0.7,4.5,0.15,4.2,6.3,0.67,2.1,2.8,0.75,0.7,3.8,4.5,2.4,1.0,0.3,0.7,2.1,12.6
