Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,26,SAC,Sacramento Kings,Mitch Richmond,30,4,4,146,5.9,13.3,0.44,2.0,5.7,0.35,3.9,7.6,0.52,6.9,8.6,0.8,0.7,3.5,4.2,3.0,0.7,0.0,3.7,2.7,20.7,2447
1996,26,SAC,Sacramento Kings,Olden Polynice,31,4,4,141,6.1,11.7,0.52,0.3,0.3,1.0,5.9,11.5,0.51,1.5,2.3,0.67,4.1,8.2,12.3,0.8,0.3,1.8,0.8,3.8,14.0,2328
1996,26,SAC,Sacramento Kings,Billy Owens,26,4,4,131,4.1,9.3,0.44,0.0,1.1,0.0,4.1,8.2,0.5,0.8,1.6,0.5,1.4,5.8,7.1,3.8,1.1,0.3,3.0,4.7,9.1,2223
1996,26,SAC,Sacramento Kings,Brian Grant,23,4,4,124,4.6,12.2,0.38,0.0,0.0,,4.6,12.2,0.38,2.0,4.1,0.5,2.0,3.8,5.8,1.2,0.6,2.0,3.8,4.1,11.3,1079
1996,26,SAC,Sacramento Kings,Tyus Edney,22,4,4,121,5.4,12.5,0.43,0.6,2.4,0.25,4.8,10.1,0.47,3.0,3.6,0.83,0.6,3.0,3.6,3.3,2.4,0.0,2.7,3.3,14.3,824
1996,26,SAC,Sacramento Kings,Sarunas Marciulionis,31,4,0,101,2.9,10.3,0.28,1.4,6.4,0.22,1.4,3.9,0.36,3.2,5.3,0.6,1.4,1.1,2.5,5.0,3.6,0.0,3.6,1.4,10.3,1836
1996,26,SAC,Sacramento Kings,Michael Smith,23,4,0,87,2.9,5.0,0.58,0.0,0.0,,2.9,5.0,0.58,2.1,4.6,0.46,2.9,6.2,9.1,3.3,0.4,0.8,0.8,5.8,7.9,2693
1996,26,SAC,Sacramento Kings,Lionel Simmons,27,4,0,77,7.0,15.4,0.46,1.4,4.2,0.33,5.6,11.2,0.5,2.3,3.3,0.71,1.9,3.7,5.6,3.7,2.8,0.9,2.8,5.6,17.8,2637
1996,26,SAC,Sacramento Kings,Duane Causwell,27,2,0,25,1.4,4.3,0.33,0.0,1.4,0.0,1.4,2.9,0.5,4.3,5.8,0.75,1.4,5.8,7.2,1.4,0.0,0.0,2.9,4.3,7.2,505
1996,26,SAC,Sacramento Kings,Kevin Gamble,30,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985
1996,26,SAC,Sacramento Kings,Bobby Hurley,24,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371
1996,26,SAC,Sacramento Kings,Corliss Williamson,22,1,0,2,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3186
