PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Justin Holiday,29,38,38,34.9,4.0,10.4,0.38299999999999995,2.6,7.1,0.359,1.4,3.3,0.435,0.506,1.1,1.2,0.8909999999999999,0.5,3.9,4.4,2.2,1.8,0.6,1.2,2.1,11.6
Zach LaVine,23,63,62,34.5,8.4,18.0,0.467,1.9,5.1,0.374,6.5,12.9,0.504,0.52,5.0,6.0,0.8320000000000001,0.6,4.0,4.7,4.5,1.0,0.4,3.4,2.2,23.7
Otto Porter,25,15,15,32.8,6.5,13.4,0.483,2.6,5.3,0.488,3.9,8.1,0.479,0.58,1.9,2.1,0.9059999999999999,0.9,4.6,5.5,2.7,1.2,0.6,1.7,1.9,17.5
Lauri Markkanen,21,52,51,32.3,6.6,15.3,0.43,2.3,6.4,0.361,4.3,8.9,0.479,0.506,3.3,3.8,0.872,1.4,7.6,9.0,1.4,0.7,0.6,1.6,2.3,18.7
JaKarr Sampson,25,4,0,31.8,7.3,13.5,0.537,1.3,3.5,0.35700000000000004,6.0,10.0,0.6,0.583,4.3,5.3,0.81,1.3,6.8,8.0,1.0,1.0,0.8,1.0,2.0,20.0
Kris Dunn,24,46,44,30.2,4.7,11.0,0.425,0.7,2.1,0.354,3.9,8.9,0.441,0.45799999999999996,1.2,1.5,0.797,0.4,3.7,4.1,6.0,1.5,0.5,2.3,3.6,11.3
Walt Lemon,26,6,3,27.8,6.3,14.5,0.43700000000000006,0.3,0.8,0.4,6.0,13.7,0.439,0.44799999999999995,1.3,1.8,0.727,0.7,3.8,4.5,5.0,1.8,0.2,1.7,2.3,14.3
Jabari Parker,23,39,17,26.7,5.6,11.9,0.474,0.9,2.9,0.325,4.7,9.0,0.523,0.514,2.0,2.8,0.731,1.1,5.1,6.2,2.2,0.6,0.4,2.2,2.2,14.3
Wendell Carter,19,44,44,25.2,4.1,8.4,0.485,0.1,0.7,0.188,4.0,7.7,0.513,0.493,2.0,2.5,0.795,2.0,5.0,7.0,1.8,0.6,1.3,1.5,3.5,10.3
Ryan Arcidiacono,24,81,32,24.2,2.3,5.2,0.447,1.0,2.7,0.373,1.3,2.5,0.527,0.544,1.1,1.3,0.873,0.3,2.4,2.7,3.3,0.8,0.0,0.8,2.1,6.7
Bobby Portis,23,22,6,24.1,5.5,12.3,0.45,1.2,3.3,0.375,4.3,9.0,0.47700000000000004,0.5,1.8,2.3,0.78,2.1,5.2,7.3,1.3,0.5,0.4,1.3,2.8,14.1
Wayne Selden,24,43,13,22.9,3.0,7.5,0.40700000000000003,0.8,2.6,0.315,2.2,4.9,0.455,0.461,1.0,1.5,0.7140000000000001,0.5,2.7,3.2,1.7,0.5,0.2,1.3,1.9,8.0
Robin Lopez,30,74,36,21.7,4.1,7.2,0.568,0.1,0.4,0.226,4.0,6.8,0.589,0.575,1.2,1.7,0.7240000000000001,1.9,2.0,3.9,1.2,0.1,1.1,1.3,1.7,9.5
Chandler Hutchison,22,44,14,20.3,2.2,4.8,0.45899999999999996,0.3,1.1,0.28,1.9,3.6,0.516,0.493,0.5,0.9,0.605,0.7,3.5,4.2,0.8,0.5,0.1,0.6,1.3,5.2
Shaquille Harrison,25,73,11,19.6,2.5,5.8,0.43200000000000005,0.3,1.2,0.27,2.2,4.6,0.475,0.46,1.1,1.7,0.667,0.5,2.6,3.0,1.9,1.2,0.4,0.8,1.7,6.5
Timothé Luwawu-Cabarrot,23,29,6,18.8,2.4,6.0,0.39399999999999996,1.1,3.2,0.33,1.3,2.8,0.469,0.483,0.9,1.2,0.7709999999999999,0.2,2.5,2.7,0.8,0.5,0.2,0.6,2.0,6.8
Cameron Payne,24,31,12,17.3,2.2,5.4,0.41100000000000003,0.5,1.9,0.271,1.7,3.5,0.486,0.45799999999999996,0.7,0.8,0.88,0.3,1.4,1.7,2.7,0.6,0.2,1.1,1.6,5.7
Brandon Sampson,21,14,2,15.3,2.0,4.3,0.467,0.8,2.1,0.379,1.2,2.2,0.5479999999999999,0.5579999999999999,0.3,0.4,0.667,0.2,0.9,1.1,0.7,0.6,0.2,0.9,1.4,5.1
Antonio Blakeney,22,57,3,14.5,2.9,6.9,0.419,0.6,1.6,0.396,2.3,5.4,0.426,0.465,0.9,1.3,0.6579999999999999,0.1,1.7,1.9,0.7,0.2,0.2,0.6,0.7,7.3
Cristiano Felício,26,60,0,12.4,1.6,3.0,0.531,0.0,0.1,0.0,1.6,2.9,0.5429999999999999,0.531,0.8,1.2,0.685,1.3,2.3,3.6,0.6,0.2,0.1,0.6,1.2,4.0
Rawle Alkins,21,10,1,12.0,1.3,3.9,0.33299999999999996,0.3,1.2,0.25,1.0,2.7,0.37,0.37200000000000005,0.8,1.2,0.667,1.1,1.5,2.6,1.3,0.1,0.0,0.8,0.7,3.7
Tyler Ulis,23,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
