Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,10,1783,GSW,Golden State Warriors,John Lucas,"October 31, 1953",26.0,NBA,PG,80.0,,2763.0,6.7,14.3,0.47,0.2,0.7,0.29,6.5,13.6,0.48,3.8,5.0,0.77,1.1,2.7,3.8,10.4,2.4,0.1,3.2,3.4,17.5,,110.0,108.0
1981,10,1783,GSW,Golden State Warriors,John Lucas,"October 31, 1953",27.0,NBA,PG,66.0,,1919.0,5.5,12.5,0.44,0.1,0.6,0.17,5.4,11.9,0.45,2.7,3.6,0.74,0.8,3.0,3.8,11.5,2.1,0.0,4.6,3.5,13.7,,100.0,111.0
1982,30,1783,WSB,Washington Bullets,John Lucas,"October 31, 1953",28.0,NBA,PG,79.0,53.0,1940.0,6.5,15.4,0.43,0.0,0.5,0.09,6.5,14.8,0.44,3.4,4.4,0.78,1.0,3.1,4.1,13.7,2.4,0.1,3.9,2.6,16.6,,103.0,104.0
1983,30,1783,WSB,Washington Bullets,John Lucas,"October 31, 1953",29.0,NBA,PG,35.0,0.0,386.0,7.8,16.4,0.47,0.0,0.6,0.0,7.8,15.8,0.49,2.6,5.3,0.5,1.0,2.6,3.6,12.8,3.1,0.1,5.9,2.3,18.1,,93.0,100.0
1984,27,1783,SAS,San Antonio Spurs,John Lucas,"October 31, 1953",30.0,NBA,PG,63.0,39.0,1807.0,6.9,14.8,0.46,0.5,1.7,0.28,6.4,13.1,0.49,3.0,3.9,0.76,0.6,3.9,4.5,16.8,2.3,0.1,3.7,3.1,17.2,,114.0,112.0
1985,11,1783,HOU,Houston Rockets,John Lucas,"October 31, 1953",31.0,NBA,PG,47.0,21.0,1158.0,8.4,18.1,0.46,0.9,2.7,0.32,7.5,15.4,0.49,4.2,5.2,0.8,0.9,2.6,3.4,12.9,2.5,0.1,4.1,3.2,21.7,,113.0,108.0
1986,11,1783,HOU,Houston Rockets,John Lucas,"October 31, 1953",32.0,NBA,PG,65.0,65.0,2120.0,8.0,17.9,0.45,1.0,3.2,0.31,7.0,14.7,0.48,5.1,6.5,0.78,0.7,2.4,3.1,12.5,1.7,0.1,3.3,2.7,22.0,,115.0,111.0
1987,17,1783,MIL,Milwaukee Bucks,John Lucas,"October 31, 1953",33.0,NBA,PG,43.0,40.0,1358.0,10.0,22.0,0.46,1.6,4.4,0.36,8.4,17.5,0.48,4.8,6.1,0.79,1.0,3.4,4.4,10.2,2.5,0.2,3.1,2.9,26.5,,113.0,107.0
1988,17,1783,MIL,Milwaukee Bucks,John Lucas,"October 31, 1953",34.0,NBA,PG,81.0,22.0,1766.0,7.8,17.6,0.44,1.4,4.2,0.34,6.4,13.4,0.48,3.6,4.5,0.8,0.8,3.6,4.4,10.9,2.5,0.1,3.5,2.8,20.7,,109.0,109.0
1989,21,1783,SEA,Seattle Supersonics,John Lucas,"October 31, 1953",35.0,NBA,PG,74.0,8.0,842.0,6.8,17.0,0.4,1.0,3.9,0.26,5.8,13.2,0.44,3.1,4.4,0.7,1.3,3.2,4.5,14.8,3.4,0.1,3.8,3.0,17.7,,110.0,109.0
1990,11,1783,HOU,Houston Rockets,John Lucas,"October 31, 1953",36.0,NBA,PG,49.0,18.0,938.0,5.5,14.7,0.38,1.3,4.4,0.3,4.2,10.3,0.41,2.1,2.8,0.76,1.0,3.6,4.6,12.0,2.3,0.1,4.3,3.0,14.5,,97.0,106.0
