Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,21,880,SEA,Seattle Supersonics,22.0,NBA,PF,67.0,60.0,1365.0,2.6,5.6,0.47,0.0,0.0,,2.6,5.6,0.47,3.2,6.2,0.52,6.7,11.1,17.8,1.4,1.5,0.4,2.1,6.9,8.5,,109.0,102.0
2004,21,880,SEA,Seattle Supersonics,23.0,NBA,PF,75.0,27.0,1280.0,2.8,6.9,0.41,0.0,0.1,0.0,2.8,6.8,0.41,3.5,6.2,0.56,6.5,10.5,17.0,1.4,2.3,0.4,2.7,7.3,9.0,,101.0,104.0
2005,21,880,SEA,Seattle Supersonics,24.0,NBA,PF,79.0,79.0,1881.0,3.8,8.0,0.48,0.0,0.1,0.0,3.8,7.9,0.48,3.6,6.8,0.53,7.4,14.0,21.4,1.7,1.7,0.4,3.0,5.9,11.2,,107.0,105.0
2006,31,880,TOT,Total After Trade,25.0,NBA,PF,67.0,25.0,1393.0,4.9,10.0,0.49,0.0,0.0,0.0,4.9,9.9,0.49,4.3,8.1,0.53,6.4,12.3,18.7,1.4,1.5,0.4,3.2,6.2,14.0,,104.0,107.0
2006,21,880,SEA,Seattle Supersonics,25.0,NBA,PF,41.0,23.0,788.0,5.8,11.5,0.51,0.0,0.1,0.0,5.8,11.4,0.51,4.4,8.0,0.55,7.6,10.8,18.3,1.5,1.6,0.3,2.7,6.3,16.1,,112.0,112.0
2006,8,880,DEN,Denver Nuggets,25.0,NBA,PF,26.0,2.0,605.0,3.6,8.0,0.45,0.0,0.0,,3.6,8.0,0.45,4.1,8.2,0.5,4.8,14.3,19.1,1.3,1.4,0.4,3.7,6.0,11.4,,91.0,102.0
2007,8,880,DEN,Denver Nuggets,26.0,NBA,PF,66.0,11.0,1127.0,5.1,9.4,0.54,0.0,0.0,,5.1,9.4,0.54,4.0,8.0,0.5,6.8,13.3,20.1,2.0,1.8,0.7,4.2,6.3,14.2,,101.0,101.0
2008,23,880,PHI,Philadelphia 76Ers,27.0,NBA,PF,81.0,61.0,1879.0,4.3,9.8,0.44,0.0,0.0,1.0,4.3,9.7,0.44,3.4,7.3,0.47,6.3,10.9,17.3,1.8,2.4,0.2,3.1,6.0,12.0,,97.0,103.0
2009,23,880,PHI,Philadelphia 76Ers,28.0,NBA,PF,79.0,7.0,1137.0,3.7,8.4,0.44,0.0,0.0,0.0,3.7,8.3,0.45,4.9,8.2,0.59,6.3,10.6,16.9,1.2,1.9,0.4,3.2,7.6,12.3,,102.0,105.0
2010,28,880,TOR,Toronto Raptors,29.0,NBA,PF,28.0,1.0,311.0,5.6,11.4,0.49,0.0,0.0,,5.6,11.4,0.49,4.5,10.0,0.45,5.0,12.4,17.4,1.3,2.3,0.7,3.6,7.3,15.8,,96.0,107.0
2011,28,880,TOR,Toronto Raptors,30.0,NBA,PF,30.0,18.0,798.0,2.7,6.7,0.41,0.0,0.1,0.0,2.7,6.6,0.41,3.1,5.7,0.55,7.7,14.6,22.3,2.5,1.9,0.4,2.5,5.8,8.6,,106.0,107.0
2012,13,880,LAC,Los Angeles Clippers,31.0,NBA,PF,56.0,0.0,771.0,2.4,5.0,0.47,0.0,0.0,,2.4,5.0,0.47,2.5,5.0,0.51,7.0,11.9,18.9,1.2,2.2,0.4,3.1,8.2,7.3,,101.0,102.0
2013,3,880,BRK,Brooklyn Nets,32.0,NBA,PF,80.0,56.0,1967.0,3.4,7.2,0.48,0.0,0.0,,3.4,7.2,0.48,3.1,6.1,0.51,7.1,17.3,24.4,1.2,2.0,0.4,3.1,5.5,10.0,,102.0,100.0
2014,31,880,TOT,Total After Trade,33.0,NBA,PF,54.0,20.0,899.0,4.1,8.6,0.47,0.0,0.0,,4.1,8.6,0.47,4.1,7.5,0.55,6.6,12.6,19.2,1.2,2.1,0.2,3.3,6.8,12.3,,102.0,104.0
2014,3,880,BRK,Brooklyn Nets,33.0,NBA,PF,30.0,6.0,399.0,3.0,7.8,0.39,0.0,0.0,,3.0,7.8,0.39,4.6,8.6,0.54,7.0,12.6,19.6,0.7,1.7,0.3,3.7,7.1,10.7,,94.0,104.0
2014,26,880,SAC,Sacramento Kings,33.0,NBA,PF,24.0,14.0,500.0,4.9,9.3,0.53,0.0,0.0,,4.9,9.3,0.53,3.8,6.6,0.57,6.3,12.5,18.8,1.6,2.4,0.1,3.1,6.6,13.5,,108.0,104.0
2015,26,880,SAC,Sacramento Kings,34.0,NBA,PF,47.0,7.0,764.0,3.8,9.0,0.42,0.0,0.1,0.0,3.8,8.9,0.43,4.0,6.4,0.62,6.4,13.3,19.7,2.1,1.4,0.3,3.0,6.0,11.6,,103.0,106.0
