Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,30.0,2221,WSB,Washington Bullets,Doug Overton,"August 3, 1969",23.0,NBA,PG,45.0,13.0,990.0,5.5,11.7,0.47,0.1,0.5,0.23,5.4,11.3,0.48,2.1,2.9,0.73,0.9,2.9,3.9,5.7,1.1,0.2,2.6,2.9,13.3
1994,30.0,2221,WSB,Washington Bullets,Doug Overton,"August 3, 1969",24.0,NBA,PG,61.0,1.0,749.0,4.2,10.4,0.4,0.0,0.5,0.09,4.1,9.9,0.42,2.1,2.5,0.83,0.9,2.4,3.3,4.4,1.0,0.0,2.6,2.3,10.5
1995,30.0,2221,WSB,Washington Bullets,Doug Overton,"August 3, 1969",25.0,NBA,PG,82.0,20.0,1704.0,4.4,10.5,0.42,1.1,2.6,0.42,3.3,7.9,0.41,2.3,2.6,0.87,0.5,2.5,3.0,5.2,1.1,0.0,2.2,2.7,12.2
1996,8.0,2221,DEN,Denver Nuggets,Doug Overton,"August 3, 1969",26.0,NBA,PG,55.0,0.0,607.0,4.0,10.6,0.38,0.5,1.5,0.31,3.5,9.0,0.39,2.4,3.3,0.73,0.5,3.3,3.7,6.3,0.8,0.3,2.4,2.9,10.8
1997,23.0,2221,PHI,Philadelphia 76Ers,Doug Overton,"August 3, 1969",27.0,NBA,PG,61.0,4.0,634.0,4.6,10.8,0.43,0.6,2.3,0.25,4.0,8.5,0.47,2.6,2.7,0.94,1.0,2.8,3.9,5.7,1.4,0.0,2.2,2.5,12.3
1998,23.0,2221,PHI,Philadelphia 76Ers,Doug Overton,"August 3, 1969",28.0,NBA,PG,23.0,2.0,277.0,3.1,8.2,0.38,0.0,0.4,0.0,3.1,7.8,0.4,1.8,2.1,0.88,0.3,1.6,1.8,4.8,1.0,0.1,3.0,4.4,8.1
1999,31.0,2221,TOT,Total After Trade,Doug Overton,"August 3, 1969",29.0,NBA,PG,24.0,1.0,244.0,5.3,12.4,0.43,0.3,1.0,0.29,5.0,11.4,0.44,2.7,3.0,0.9,1.0,2.1,3.1,3.4,0.7,0.1,3.0,2.7,13.6
1999,22.0,2221,ORL,Orlando Magic,Doug Overton,"August 3, 1969",29.0,NBA,PG,6.0,0.0,33.0,6.5,13.1,0.5,0.0,2.2,0.0,6.5,10.9,0.6,6.5,6.5,1.0,1.1,1.1,2.2,3.3,1.1,0.0,3.3,2.2,19.6
1999,3.0,2221,NJN,New Jersey Nets,Doug Overton,"August 3, 1969",29.0,NBA,PG,8.0,1.0,174.0,5.2,11.8,0.44,0.4,0.8,0.5,4.8,11.0,0.43,2.5,2.9,0.86,1.2,2.3,3.5,3.3,0.6,0.2,3.1,2.9,13.2
1999,23.0,2221,PHI,Philadelphia 76Ers,Doug Overton,"August 3, 1969",29.0,NBA,PG,10.0,0.0,37.0,4.9,14.6,0.33,0.0,1.0,0.0,4.9,13.6,0.36,0.0,0.0,,0.0,1.9,1.9,3.9,1.0,0.0,1.9,1.9,9.7
2001,31.0,2221,TOT,Total After Trade,Doug Overton,"August 3, 1969",31.0,NBA,PG,21.0,10.0,475.0,3.9,10.5,0.37,0.8,2.7,0.31,3.1,7.8,0.4,0.8,1.2,0.62,0.3,2.7,3.0,5.5,0.6,0.0,2.3,2.8,9.5
2001,2.0,2221,BOS,Boston Celtics,Doug Overton,"August 3, 1969",31.0,NBA,PG,7.0,1.0,144.0,3.7,11.0,0.34,0.2,1.0,0.25,3.5,10.0,0.35,1.7,2.7,0.64,0.7,3.0,3.7,4.7,1.0,0.0,3.2,3.7,9.5
2001,,2221,CHH,None,Doug Overton,"August 3, 1969",31.0,NBA,PG,2.0,0.0,15.0,4.8,4.8,1.0,0.0,0.0,,4.8,4.8,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.4,0.0,7.2,4.8,9.6
2001,3.0,2221,NJN,New Jersey Nets,Doug Overton,"August 3, 1969",31.0,NBA,PG,12.0,9.0,316.0,4.0,10.6,0.38,1.1,3.6,0.31,2.8,6.9,0.41,0.3,0.6,0.6,0.1,2.6,2.7,6.0,0.3,0.0,1.7,2.3,9.5
2002,13.0,2221,LAC,Los Angeles Clippers,Doug Overton,"August 3, 1969",32.0,NBA,PG,18.0,0.0,130.0,3.9,12.2,0.32,1.9,7.5,0.26,1.9,4.7,0.41,1.1,1.9,0.57,0.3,3.0,3.3,3.6,0.8,0.3,3.3,2.8,10.8
2004,31.0,2221,TOT,Total After Trade,Doug Overton,"August 3, 1969",34.0,NBA,PG,61.0,11.0,1033.0,3.5,8.5,0.4,0.1,0.8,0.13,3.3,7.7,0.43,0.8,1.1,0.74,0.6,2.4,3.0,4.8,0.9,0.1,2.0,3.1,7.8
2004,3.0,2221,NJN,New Jersey Nets,Doug Overton,"August 3, 1969",34.0,NBA,PG,6.0,0.0,22.0,4.9,13.1,0.38,0.0,0.0,,4.9,13.1,0.38,3.3,3.3,1.0,0.0,1.6,1.6,6.5,1.6,0.0,3.3,6.5,13.1
2004,13.0,2221,LAC,Los Angeles Clippers,Doug Overton,"August 3, 1969",34.0,NBA,PG,55.0,11.0,1011.0,3.4,8.4,0.4,0.1,0.8,0.13,3.3,7.6,0.44,0.7,1.0,0.72,0.6,2.5,3.0,4.8,0.9,0.1,2.0,3.0,7.7
