PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Paul George,22,79,79,2972,8.8,21.1,0.419,3.0,8.4,0.36200000000000004,5.8,12.7,0.457,4.0,4.9,0.807,1.6,9.2,10.8,5.9,2.6,0.9,4.2,4.1,24.7,,104,97
George Hill,26,76,76,2620,7.8,17.7,0.44299999999999995,2.6,7.2,0.368,5.2,10.5,0.494,3.5,4.3,0.8170000000000001,1.0,4.8,5.8,7.2,1.6,0.5,2.4,2.7,21.9,,117,102
David West,32,73,73,2435,11.0,22.1,0.498,0.1,0.4,0.21100000000000002,10.9,21.6,0.503,5.3,6.9,0.768,3.2,9.1,12.3,4.7,1.6,1.5,3.4,3.3,27.3,,110,99
Lance Stephenson,22,78,72,2278,6.4,14.0,0.46,1.4,4.4,0.33,5.0,9.6,0.52,1.8,2.7,0.652,1.1,6.0,7.1,5.2,1.9,0.4,2.5,3.8,16.1,,106,101
Roy Hibbert,26,79,79,2269,9.0,20.2,0.44799999999999995,0.0,0.1,0.25,9.0,20.1,0.449,3.9,5.3,0.741,6.9,8.4,15.4,2.7,0.9,4.8,3.8,6.5,22.0,,101,97
Tyler Hansbrough,27,81,8,1366,6.9,15.9,0.43200000000000005,0.0,0.1,0.0,6.9,15.7,0.436,8.4,11.7,0.72,6.3,8.3,14.5,1.4,1.1,0.7,3.0,5.9,22.1,,110,101
Ian Mahinmi,26,80,2,1322,6.0,13.2,0.45299999999999996,0.0,0.1,0.0,6.0,13.2,0.456,4.2,6.9,0.608,4.6,7.9,12.5,1.1,1.6,2.7,3.7,8.1,16.2,,95,98
D.J. Augustin,25,76,5,1226,4.5,12.8,0.35,2.9,8.2,0.353,1.6,4.5,0.34600000000000003,3.6,4.3,0.838,0.9,3.1,4.0,7.4,1.5,0.1,3.0,2.8,15.5,,109,104
Gerald Green,27,60,7,1080,7.6,20.9,0.366,2.9,9.3,0.314,4.7,11.6,0.40700000000000003,2.6,3.2,0.8,1.5,5.4,6.9,2.5,0.9,1.1,2.6,3.2,20.7,,95,103
Sam Young,27,56,3,693,4.5,11.4,0.392,1.2,4.0,0.308,3.2,7.4,0.43799999999999994,1.8,3.3,0.535,2.0,7.5,9.4,3.2,1.2,0.6,2.5,4.8,11.9,,94,102
Orlando Johnson,23,51,0,619,6.2,15.5,0.4,3.1,8.1,0.38299999999999995,3.1,7.4,0.419,2.0,2.8,0.7190000000000001,1.7,7.7,9.5,4.0,0.9,0.8,2.5,4.4,17.5,,106,102
Jeff Ayres,25,37,0,369,8.8,18.2,0.484,0.3,0.6,0.5,8.5,17.6,0.484,3.0,3.3,0.9129999999999999,4.2,10.8,15.0,2.2,0.9,1.7,3.3,6.3,20.9,,104,99
Ben Hansbrough,25,28,0,200,4.0,12.0,0.33299999999999996,1.6,6.1,0.261,2.4,5.9,0.409,5.6,7.2,0.778,0.5,4.3,4.8,5.6,1.9,0.5,4.8,6.1,15.2,,92,102
Danny Granger,29,5,0,74,7.2,25.2,0.28600000000000003,1.4,7.2,0.2,5.8,18.0,0.32,3.6,5.8,0.625,2.2,4.3,6.5,2.2,1.4,0.7,2.9,4.3,19.4,,77,103
Miles Plumlee,24,14,0,55,4.8,20.3,0.23800000000000002,0.0,0.0,,4.8,20.3,0.23800000000000002,2.9,3.9,0.75,11.6,9.7,21.3,1.9,0.0,2.9,2.9,4.8,12.6,,82,100
Dominic McGuire,27,2,1,12,0.0,13.3,0.0,0.0,0.0,,0.0,13.3,0.0,0.0,8.9,0.0,4.4,4.4,8.9,4.4,0.0,0.0,0.0,0.0,0.0,,32,107
