SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2013,10,GSW,Stephen Curry,24,78,78,2983,10.7,23.6,0.45,4.6,10.2,0.45,6.0,13.4,0.45,4.5,5.0,0.9,1.0,4.3,5.3,9.2,2.1,0.2,4.1,3.4,30.4,,115,107
2013,10,GSW,Klay Thompson,22,82,82,2936,8.8,20.9,0.42,3.7,9.1,0.4,5.1,11.8,0.44,2.3,2.7,0.84,0.6,4.7,5.3,3.2,1.5,0.8,2.7,4.1,23.5,,102,107
2013,10,GSW,David Lee,29,79,79,2907,10.5,20.3,0.52,0.0,0.1,0.0,10.5,20.2,0.52,4.5,5.6,0.8,3.8,11.7,15.5,4.9,1.2,0.4,3.6,4.3,25.5,,110,104
2013,10,GSW,Jarrett Jack,29,79,4,2349,8.4,18.5,0.45,1.8,4.4,0.4,6.6,14.1,0.47,3.6,4.3,0.84,0.5,4.8,5.3,9.5,1.3,0.2,3.4,2.9,22.1,,110,108
2013,10,GSW,Harrison Barnes,20,81,81,2058,6.8,15.5,0.44,1.3,3.6,0.36,5.5,11.9,0.46,3.6,4.7,0.76,1.3,6.9,8.2,2.4,1.3,0.3,2.5,3.5,18.5,,102,107
2013,10,GSW,Carl Landry,29,81,2,1876,8.8,16.3,0.54,0.0,0.1,0.33,8.8,16.2,0.54,6.0,7.4,0.82,4.9,8.2,13.1,1.8,0.9,0.8,3.1,5.1,23.7,,116,106
2013,10,GSW,Festus Ezeli,23,78,41,1120,3.4,7.7,0.44,0.0,0.0,,3.4,7.7,0.44,2.0,3.7,0.53,6.4,7.8,14.2,1.0,1.0,3.4,2.9,7.1,8.7,,97,103
2013,10,GSW,Draymond Green,22,79,1,1061,4.0,12.3,0.33,0.7,3.2,0.21,3.4,9.1,0.37,2.2,2.6,0.82,2.8,9.7,12.5,2.5,2.0,1.2,2.4,7.6,10.9,,87,102
2013,10,GSW,Andrew Bogut,28,32,32,786,5.4,11.9,0.45,0.1,0.1,1.0,5.3,11.8,0.45,1.2,2.5,0.5,4.4,11.4,15.8,4.3,1.3,3.6,2.3,5.5,12.0,,103,100
2013,10,GSW,Richard Jefferson,32,56,1,568,5.5,12.2,0.46,1.3,4.0,0.31,4.3,8.1,0.53,3.4,4.7,0.72,0.4,7.1,7.5,2.8,1.3,0.6,2.1,4.0,15.7,,106,106
2013,10,GSW,Andris BiedriAA,26,53,9,495,1.0,2.2,0.48,0.0,0.0,,1.0,2.2,0.48,0.4,1.3,0.31,3.5,12.2,15.7,1.4,1.5,4.3,1.4,10.4,2.5,,102,98
2013,10,GSW,Charles Jenkins,23,47,0,291,6.1,14.5,0.42,0.2,0.3,0.5,5.9,14.1,0.42,1.7,3.1,0.56,0.9,2.8,3.7,4.9,1.6,0.2,3.3,3.1,14.1,,88,109
2013,10,GSW,Kent Bazemore,23,61,0,267,8.2,22.1,0.37,1.9,6.5,0.29,6.3,15.6,0.4,5.1,8.4,0.61,1.0,3.2,4.2,4.2,3.2,0.8,3.4,5.1,23.4,,91,104
2013,10,GSW,Jeremy Tyler,21,20,0,63,7.3,19.4,0.38,0.0,0.0,,7.3,19.4,0.38,3.2,4.8,0.67,4.8,8.9,13.7,0.8,0.8,1.6,4.8,8.1,17.7,,80,105
2013,10,GSW,Brandon Rush,27,2,0,25,12.2,18.3,0.67,0.0,4.1,0.0,12.2,14.2,0.86,4.1,6.1,0.67,0.0,2.0,2.0,4.1,0.0,0.0,6.1,10.2,28.5,,104,113
2013,10,GSW,Malcolm Thomas,24,5,0,21,0.0,2.4,0.0,0.0,0.0,,0.0,2.4,0.0,7.3,9.7,0.75,0.0,12.1,12.1,4.8,0.0,2.4,2.4,2.4,7.3,,104,104
