PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Monta Ellis,27,82,82,3076,9.8,23.7,0.41600000000000004,1.5,5.4,0.287,8.3,18.3,0.45399999999999996,4.8,6.2,0.773,0.7,4.5,5.2,8.2,2.8,0.6,4.2,2.7,26.0,,100,105
Brandon Jennings,23,80,80,2897,8.7,21.8,0.39899999999999997,3.0,8.1,0.375,5.7,13.8,0.41200000000000003,4.0,4.9,0.8190000000000001,1.0,3.3,4.3,9.1,2.2,0.2,3.6,2.7,24.4,,106,108
Ersan İlyasova,25,73,54,2012,9.3,20.2,0.462,2.4,5.4,0.444,7.0,14.8,0.469,3.1,4.0,0.7959999999999999,3.9,9.2,13.1,2.9,1.7,0.9,1.9,4.7,24.2,,114,104
Mike Dunleavy,32,75,3,1943,7.2,16.3,0.442,3.3,7.8,0.428,3.9,8.5,0.455,2.7,3.3,0.82,0.8,6.8,7.6,3.8,1.0,0.9,2.3,3.5,20.5,,111,107
Larry Sanders,24,71,55,1937,8.0,15.8,0.506,0.0,0.1,0.0,8.0,15.8,0.507,2.2,3.6,0.618,5.9,11.7,17.6,2.2,1.4,5.3,2.3,6.1,18.2,,109,99
Luc Mbah a Moute,26,58,45,1326,5.8,14.4,0.401,0.5,1.4,0.35100000000000003,5.3,13.0,0.406,2.8,4.8,0.5710000000000001,3.4,6.4,9.8,2.1,1.6,0.5,2.7,3.1,14.8,,92,107
Ekpe Udoh,25,76,9,1312,4.5,10.4,0.435,0.0,0.0,0.0,4.5,10.4,0.43700000000000006,3.4,4.6,0.748,4.4,5.3,9.7,1.7,1.5,3.3,1.7,5.4,12.5,,109,105
Marquis Daniels,32,59,33,1085,6.2,16.4,0.376,0.9,3.4,0.278,5.2,13.0,0.401,1.9,2.5,0.741,2.2,4.8,7.0,3.0,2.4,0.5,2.1,3.6,15.1,,92,106
John Henson,22,63,9,827,9.9,20.6,0.48200000000000004,0.0,0.2,0.0,9.9,20.4,0.486,3.4,6.4,0.5329999999999999,7.1,11.1,18.2,1.9,1.2,2.6,2.9,5.1,23.3,,103,102
J.J. Redick,28,28,2,804,7.6,18.8,0.40299999999999997,3.0,9.5,0.318,4.5,9.3,0.49,3.5,3.8,0.9179999999999999,0.5,2.8,3.3,4.8,0.6,0.3,2.1,3.0,21.7,,109,112
Samuel Dalembert,31,47,23,765,9.1,16.8,0.542,0.1,0.1,1.0,9.0,16.7,0.54,2.5,3.6,0.691,7.0,11.3,18.3,1.4,1.1,3.5,3.4,6.0,20.7,,108,101
Beno Udrih,30,39,0,719,8.0,16.8,0.475,0.9,3.5,0.265,7.1,13.3,0.529,1.7,2.3,0.727,1.2,4.3,5.5,9.7,1.1,0.1,3.7,2.7,18.5,,105,110
Tobias Harris,20,28,14,325,8.3,17.9,0.461,1.1,3.3,0.33299999999999996,7.2,14.7,0.489,3.6,4.1,0.885,2.7,6.2,8.9,2.0,1.2,1.1,2.8,4.8,21.2,,104,107
Doron Lamb,21,23,0,280,6.0,17.2,0.34700000000000003,0.7,2.9,0.25,5.3,14.3,0.36700000000000005,1.4,2.7,0.5329999999999999,0.5,2.5,3.1,3.6,1.3,0.0,2.9,4.9,14.1,,78,111
Gustavo Ayón,27,12,0,163,7.8,13.1,0.595,0.0,0.0,,7.8,13.1,0.595,0.3,3.7,0.083,6.2,12.1,18.3,3.7,2.8,1.2,2.8,7.5,15.9,,106,99
Drew Gooden,31,16,0,151,6.7,20.5,0.32799999999999996,0.3,1.7,0.2,6.4,18.8,0.33899999999999997,3.7,5.4,0.688,4.4,6.0,10.4,2.0,1.7,2.0,3.0,7.1,17.5,,84,105
Ish Smith,24,16,0,138,6.2,15.8,0.395,1.5,3.7,0.4,4.8,12.1,0.39399999999999996,0.0,0.0,,0.4,5.1,5.5,11.0,2.9,1.1,3.7,4.4,14.0,,95,104
Joel Przybilla,33,12,1,68,0.7,3.0,0.25,0.0,0.0,,0.7,3.0,0.25,0.0,1.5,0.0,3.7,11.9,15.7,3.0,0.7,1.5,3.0,7.5,1.5,,66,103
