PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jrue Holiday,22,78,78,2926,10.0,23.2,0.431,1.6,4.5,0.368,8.4,18.8,0.446,3.3,4.4,0.752,1.6,4.3,5.9,11.3,2.2,0.6,5.3,3.1,24.9,,99,107
Evan Turner,24,82,82,2892,8.0,19.2,0.419,1.1,2.9,0.365,7.0,16.3,0.428,2.8,3.8,0.74,1.0,8.4,9.4,6.5,1.3,0.3,3.4,3.6,20.0,,95,106
Thaddeus Young,24,76,76,2629,10.2,19.2,0.531,0.0,0.2,0.125,10.2,19.1,0.535,2.2,3.8,0.574,3.7,7.8,11.5,2.5,2.7,1.1,1.8,3.8,22.6,,109,103
Spencer Hawes,24,82,40,2233,8.9,19.2,0.46399999999999997,0.7,2.1,0.35600000000000004,8.1,17.1,0.47700000000000004,2.9,3.7,0.777,4.1,9.8,13.9,4.3,0.6,2.7,3.1,5.5,21.4,,103,104
Dorell Wright,27,79,8,1783,7.0,17.7,0.396,4.0,10.7,0.374,3.0,7.0,0.429,3.5,4.2,0.851,1.2,7.7,8.9,4.4,1.8,1.0,1.9,2.9,21.6,,112,105
Lavoy Allen,23,79,37,1669,6.5,14.3,0.45399999999999996,0.0,0.0,0.0,6.5,14.3,0.455,1.4,1.9,0.7170000000000001,5.0,7.5,12.5,2.3,0.8,1.7,1.7,5.7,14.4,,103,106
Nick Young,27,59,17,1411,8.4,20.3,0.413,2.8,7.9,0.35700000000000004,5.6,12.4,0.449,3.9,4.8,0.82,0.9,4.0,4.9,3.1,1.3,0.5,1.9,3.1,23.5,,105,109
Damien Wilkins,33,61,21,1095,7.0,15.2,0.45899999999999996,0.8,2.5,0.33299999999999996,6.2,12.8,0.483,3.9,5.3,0.743,1.5,3.5,5.1,4.4,1.8,0.9,2.4,4.7,18.7,,106,108
Jason Richardson,32,33,33,936,7.6,18.9,0.402,3.2,9.4,0.341,4.4,9.5,0.462,1.1,1.9,0.606,1.1,6.1,7.2,2.9,2.3,0.8,1.5,3.2,19.6,,100,105
Royal Ivey,31,53,5,698,4.7,10.9,0.431,2.8,6.6,0.42,1.9,4.2,0.446,0.7,1.2,0.563,1.2,3.1,4.3,2.4,1.7,0.2,1.5,5.5,12.8,,108,109
Arnett Moultrie,22,47,0,542,7.6,13.0,0.5820000000000001,0.0,0.0,,7.6,13.0,0.5820000000000001,1.8,2.7,0.643,7.4,6.7,14.1,1.0,1.7,1.0,1.8,4.2,16.9,,120,106
Kwame Brown,30,22,11,269,3.3,7.3,0.45899999999999996,0.0,0.0,,3.3,7.3,0.45899999999999996,1.4,3.7,0.368,4.5,10.0,14.5,1.8,1.2,2.0,1.6,7.3,8.0,,100,103
Jeremy Pargo,26,14,0,208,6.1,16.0,0.381,1.8,4.3,0.41200000000000003,4.3,11.7,0.37,3.6,5.3,0.667,0.3,4.1,4.3,7.1,0.3,0.0,3.3,3.6,17.5,,96,112
Maalik Wayns,21,21,1,165,6.1,23.0,0.264,1.6,8.0,0.2,4.5,15.0,0.298,4.2,4.8,0.867,0.3,1.3,1.6,6.4,1.0,0.0,4.2,5.8,17.9,,75,112
Charles Jenkins,23,12,1,150,4.9,13.4,0.368,0.0,0.0,,4.9,13.4,0.368,0.7,1.4,0.5,1.1,2.8,3.9,5.6,2.1,0.4,0.7,1.4,10.5,,94,108
Justin Holiday,23,9,0,142,5.9,17.8,0.33299999999999996,1.5,5.9,0.25,4.5,11.9,0.375,2.2,3.0,0.75,0.0,5.2,5.2,5.6,1.1,2.2,3.3,2.6,15.6,,82,107
Shelvin Mack,22,4,0,7,7.5,15.1,0.5,0.0,7.5,0.0,7.5,7.5,1.0,0.0,0.0,,0.0,0.0,0.0,7.5,0.0,0.0,15.1,7.5,15.1,,56,115
