Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,23.0,HOU,NBA,PF,74.0,21.0,24.6,2.8,6.3,0.443,0.3,1.2,0.272,2.4,5.0,0.485,0.47,1.2,1.7,0.722,1.6,4.0,5.6,1.0,0.5,0.6,1.6,2.4,7.1
2002,24.0,HOU,NBA,PF,72.0,71.0,34.5,5.5,11.5,0.478,0.0,0.2,0.0,5.5,11.3,0.487,0.478,3.1,4.7,0.664,2.2,5.0,7.2,1.9,1.2,0.9,2.0,2.7,14.1
2003,25.0,TOT,NBA,PF,66.0,42.0,30.0,3.9,8.5,0.465,0.0,0.0,,3.9,8.5,0.465,0.465,2.2,3.0,0.746,2.8,5.2,8.0,1.7,0.9,0.4,1.8,2.6,10.1
2003,25.0,HOU,NBA,PF,20.0,14.0,29.3,4.1,9.5,0.432,0.0,0.0,,4.1,9.5,0.432,0.432,1.7,2.3,0.733,2.3,4.6,6.9,2.0,0.8,0.3,2.0,2.5,9.9
2003,25.0,PHI,NBA,PF,46.0,28.0,30.3,3.9,8.0,0.482,0.0,0.0,,3.9,8.0,0.482,0.482,2.5,3.3,0.75,3.0,5.5,8.5,1.6,1.0,0.5,1.7,2.6,10.2
2004,26.0,PHI,NBA,PF,74.0,72.0,36.5,5.1,11.0,0.469,0.0,0.1,0.2,5.1,10.9,0.47,0.469,3.3,4.4,0.752,3.5,6.6,10.1,1.5,1.1,0.4,2.3,3.0,13.6
2005,27.0,TOT,NBA,PF,73.0,58.0,29.7,5.0,10.7,0.47,0.0,0.1,0.2,5.0,10.6,0.472,0.471,2.4,3.1,0.762,2.5,4.8,7.3,2.1,0.9,0.2,1.8,3.1,12.4
2005,27.0,PHI,NBA,PF,47.0,43.0,28.6,4.6,10.1,0.456,0.0,0.1,0.25,4.6,10.0,0.458,0.457,2.0,2.5,0.798,2.3,4.3,6.6,1.6,0.9,0.1,1.8,3.2,11.3
2005,27.0,SAC,NBA,PF,26.0,15.0,31.7,5.8,11.7,0.492,0.0,0.0,0.0,5.8,11.7,0.493,0.492,3.0,4.2,0.722,3.0,5.7,8.7,2.9,1.0,0.4,1.8,2.9,14.5
2006,28.0,SAC,NBA,PF,82.0,55.0,28.0,3.7,7.4,0.505,0.0,0.0,0.0,3.7,7.4,0.506,0.505,1.7,2.5,0.676,2.4,5.1,7.5,2.0,0.9,0.5,1.6,2.4,9.1
2007,29.0,SAC,NBA,PF,62.0,53.0,22.8,2.4,4.9,0.482,0.0,0.0,0.0,2.4,4.9,0.483,0.482,0.6,1.2,0.513,2.2,3.9,6.1,1.2,0.7,0.3,1.5,2.3,5.3
2008,30.0,SAC,NBA,PF,23.0,3.0,12.2,0.7,1.7,0.421,0.0,0.0,,0.7,1.7,0.421,0.421,0.0,0.2,0.0,0.8,1.9,2.7,0.6,0.3,0.0,0.9,1.7,1.4
2009,31.0,SAC,NBA,PF,8.0,0.0,7.8,0.4,1.0,0.375,0.0,0.0,,0.4,1.0,0.375,0.375,0.0,0.0,,0.5,1.4,1.9,0.1,0.8,0.1,0.1,1.1,0.8
2010,32.0,SAC,NBA,PF,26.0,2.0,12.0,0.7,1.3,0.486,0.0,0.0,,0.7,1.3,0.486,0.486,0.3,0.5,0.583,1.3,2.0,3.3,0.6,0.4,0.4,0.7,1.6,1.6
