Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,5,1624,CHI,Charlotte Bobcats,23.0,NBA,PF,16.0,2.0,281.0,37.0,91.0,0.41,0.0,1.0,0.0,37.0,90.0,0.41,0.41,36.0,47.0,0.77,17.0,34.0,51.0,9.0,6.0,8.0,17.0,32.0,110.0
1991,5,1624,CHI,Charlotte Bobcats,24.0,NBA,PF,11.0,0.0,86.0,8.0,27.0,0.3,0.0,1.0,0.0,8.0,26.0,0.31,0.3,7.0,11.0,0.64,9.0,13.0,22.0,2.0,1.0,1.0,9.0,15.0,23.0
1992,5,1624,CHI,Charlotte Bobcats,25.0,NBA,PF,14.0,0.0,111.0,18.0,40.0,0.45,2.0,2.0,1.0,16.0,38.0,0.42,0.48,15.0,23.0,0.65,7.0,13.0,20.0,5.0,5.0,2.0,10.0,12.0,53.0
1993,5,1624,CHI,Charlotte Bobcats,26.0,NBA,C,19.0,0.0,229.0,26.0,66.0,0.39,0.0,0.0,,26.0,66.0,0.39,0.39,25.0,31.0,0.81,20.0,20.0,40.0,14.0,9.0,4.0,14.0,38.0,77.0
1996,16,1624,MIA,Miami Heat,29.0,NBA,PF,1.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0
