Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,25.0,PHO,NBA,SG,12.0,12.0,374.0,7.1,14.3,0.497,0.0,0.7,0.0,7.1,13.7,0.521,2.0,2.4,0.84,2.4,4.2,6.6,6.0,1.5,0.3,1.7,3.3,16.3
1990,26.0,PHO,NBA,SG,16.0,16.0,583.0,6.9,13.5,0.511,0.4,1.5,0.25,6.5,12.0,0.544,4.2,4.5,0.932,0.8,3.0,3.8,4.5,1.5,0.0,2.1,2.7,18.4
1991,27.0,PHO,NBA,SG,4.0,4.0,145.0,5.5,12.7,0.431,0.7,1.5,0.5,4.7,11.2,0.422,6.5,7.0,0.929,0.7,5.5,6.2,2.0,0.7,0.5,0.7,3.2,18.1
1992,28.0,PHO,NBA,SG,8.0,8.0,343.0,6.5,13.4,0.484,0.8,1.8,0.471,5.7,11.7,0.486,3.3,3.6,0.912,1.3,4.1,5.4,4.4,1.5,0.2,2.0,2.4,17.1
1994,30.0,UTA,NBA,SG,16.0,16.0,558.0,5.5,11.5,0.475,1.0,2.2,0.441,4.5,9.4,0.483,4.0,4.4,0.912,0.7,1.8,2.5,4.1,1.5,0.4,1.8,2.9,15.9
1995,31.0,UTA,NBA,SG,5.0,5.0,178.0,5.3,10.3,0.51,1.4,2.6,0.538,3.8,7.7,0.5,2.2,2.8,0.786,0.6,0.6,1.2,4.0,1.6,0.2,1.4,3.8,14.2
1996,32.0,UTA,NBA,SG,18.0,18.0,644.0,5.8,11.6,0.502,1.9,3.2,0.586,3.9,8.3,0.47,4.1,4.6,0.89,1.2,2.4,3.6,3.4,1.1,0.2,1.5,2.3,17.6
1997,33.0,UTA,NBA,SG,20.0,20.0,704.0,4.6,10.6,0.433,1.0,2.7,0.358,3.6,7.9,0.458,4.7,5.4,0.876,1.1,3.4,4.6,3.7,1.1,0.2,1.8,2.7,14.9
1998,34.0,UTA,NBA,SG,20.0,20.0,636.0,4.2,10.1,0.416,0.8,1.7,0.467,3.4,8.4,0.405,3.1,3.7,0.846,0.4,2.4,2.8,3.6,1.1,0.2,1.8,2.9,12.3
1999,35.0,UTA,NBA,SG,11.0,11.0,304.0,5.8,12.6,0.462,0.8,2.1,0.389,5.0,10.4,0.477,3.4,3.9,0.879,1.1,3.8,4.9,3.1,1.3,0.0,1.4,4.0,15.9
