Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,23,169,PHI,Philadelphia 76Ers,21,Matt Barnes,PF,6-7,226,"March 9, 1980",US,2,UCLA
2006,23,325,PHI,Philadelphia 76Ers,5,Michael Bradley,PF,6-10,245,"April 18, 1979",US,4,"Kentucky, Villanova"
2006,23,660,PHI,Philadelphia 76Ers,1,Samuel Dalembert,C,6-11,255,"May 10, 1981",HT,3,Seton Hall
2006,23,977,PHI,Philadelphia 76Ers,35,Deng Gai,C,6-9,250,"March 22, 1982",SS,R,Fairfield
2006,23,1116,PHI,Philadelphia 76Ers,33,Willie Green,SG,6-4,200,"July 28, 1981",US,2,Detroit Mercy
2006,23,1165,PHI,Philadelphia 76Ers,31,Zendon Hamilton,C,6-11,250,"April 27, 1975",US,5,St. John's
2006,23,1370,PHI,Philadelphia 76Ers,45,Steven Hunter,C,7-0,220,"October 31, 1981",US,4,DePaul
2006,23,1377,PHI,Philadelphia 76Ers,9,Andre Iguodala,SF,6-6,215,"January 28, 1984",US,1,Arizona
2006,23,1391,PHI,Philadelphia 76Ers,3,Allen Iverson,PG,6-0,165,"June 7, 1975",US,9,Georgetown
2006,23,1652,PHI,Philadelphia 76Ers,26,Kyle Korver,SF,6-7,212,"March 17, 1981",US,2,Creighton
2006,23,2109,PHI,Philadelphia 76Ers,54,Lee Nailon,PF,6-9,238,"February 22, 1975",US,5,"Butler County Community College, TCU"
2006,23,2208,PHI,Philadelphia 76Ers,12,Kevin Ollie,SG,6-4,195,"December 27, 1972",US,8,UConn
2006,23,2397,PHI,Philadelphia 76Ers,42,Shavlik Randolph,PF,6-10,240,"November 24, 1983",US,R,Duke
2006,23,2544,PHI,Philadelphia 76Ers,7,John Salmons,SG,6-7,210,"December 12, 1979",US,3,Miami (FL)
2006,23,2852,PHI,Philadelphia 76Ers,30,James Thomas,PF,6-8,235,"November 22, 1980",US,1,Texas
2006,23,3057,PHI,Philadelphia 76Ers,4,Chris Webber,PF,6-9,245,"March 1, 1973",US,12,Michigan
2006,23,3160,PHI,Philadelphia 76Ers,23,Lou Williams,PG,6-1,175,"October 27, 1986",US,R,
