Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1969-70,22.0,MIL,NBA,C,82.0,,3534.0,938.0,1810.0,0.518,,,,938.0,1810.0,0.518,0.518,485.0,743.0,0.653,,,1190.0,337.0,,,,283.0,2361.0,,0.0
1970-71,23.0,MIL,NBA,C,82.0,,3288.0,1063.0,1843.0,0.577,,,,1063.0,1843.0,0.577,0.577,470.0,681.0,0.69,,,1311.0,272.0,,,,264.0,2596.0,,1.0
1971-72,24.0,MIL,NBA,C,81.0,,3583.0,1159.0,2019.0,0.574,,,,1159.0,2019.0,0.574,0.574,504.0,732.0,0.689,,,1346.0,370.0,,,,235.0,2822.0,,1.0
1972-73,25.0,MIL,NBA,C,76.0,,3254.0,982.0,1772.0,0.554,,,,982.0,1772.0,0.554,0.554,328.0,460.0,0.713,,,1224.0,379.0,,,,208.0,2292.0,,2.0
1973-74,26.0,MIL,NBA,C,81.0,,3548.0,948.0,1759.0,0.539,,,,948.0,1759.0,0.539,0.539,295.0,420.0,0.702,287.0,891.0,1178.0,386.0,112.0,283.0,,238.0,2191.0,,3.0
1974-75,27.0,MIL,NBA,C,65.0,,2747.0,812.0,1584.0,0.513,,,,812.0,1584.0,0.513,0.513,325.0,426.0,0.763,194.0,718.0,912.0,264.0,65.0,212.0,,205.0,1949.0,,1.0
1975-76,28.0,LAL,NBA,C,82.0,,3379.0,914.0,1728.0,0.529,,,,914.0,1728.0,0.529,0.529,447.0,636.0,0.703,272.0,1111.0,1383.0,413.0,119.0,338.0,,292.0,2275.0,,5.0
1976-77,29.0,LAL,NBA,C,82.0,,3016.0,888.0,1533.0,0.579,,,,888.0,1533.0,0.579,0.579,376.0,536.0,0.701,266.0,824.0,1090.0,319.0,101.0,261.0,,262.0,2152.0,,1.0
1977-78,30.0,LAL,NBA,C,62.0,,2265.0,663.0,1205.0,0.55,,,,663.0,1205.0,0.55,0.55,274.0,350.0,0.783,186.0,615.0,801.0,269.0,103.0,185.0,208.0,182.0,1600.0,,1.0
1978-79,31.0,LAL,NBA,C,80.0,,3157.0,777.0,1347.0,0.577,,,,777.0,1347.0,0.577,0.577,349.0,474.0,0.736,207.0,818.0,1025.0,431.0,76.0,316.0,282.0,230.0,1903.0,,3.0
1979-80,32.0,LAL,NBA,C,82.0,,3143.0,835.0,1383.0,0.604,0.0,1.0,0.0,835.0,1382.0,0.604,0.604,364.0,476.0,0.765,190.0,696.0,886.0,371.0,81.0,280.0,297.0,216.0,2034.0,,2.0
1980-81,33.0,LAL,NBA,C,80.0,,2976.0,836.0,1457.0,0.574,0.0,1.0,0.0,836.0,1456.0,0.574,0.574,423.0,552.0,0.766,197.0,624.0,821.0,272.0,59.0,228.0,249.0,244.0,2095.0,,0.0
1981-82,34.0,LAL,NBA,C,76.0,76.0,2677.0,753.0,1301.0,0.579,0.0,3.0,0.0,753.0,1298.0,0.58,0.579,312.0,442.0,0.706,172.0,487.0,659.0,225.0,63.0,207.0,230.0,224.0,1818.0,,1.0
1982-83,35.0,LAL,NBA,C,79.0,79.0,2554.0,722.0,1228.0,0.588,0.0,2.0,0.0,722.0,1226.0,0.589,0.588,278.0,371.0,0.749,167.0,425.0,592.0,200.0,61.0,170.0,200.0,220.0,1722.0,,0.0
1983-84,36.0,LAL,NBA,C,80.0,80.0,2622.0,716.0,1238.0,0.578,0.0,1.0,0.0,716.0,1237.0,0.579,0.578,285.0,394.0,0.723,169.0,418.0,587.0,211.0,55.0,143.0,221.0,211.0,1717.0,,0.0
1984-85,37.0,LAL,NBA,C,79.0,79.0,2630.0,723.0,1207.0,0.599,0.0,1.0,0.0,723.0,1206.0,0.6,0.599,289.0,395.0,0.732,162.0,460.0,622.0,249.0,63.0,162.0,197.0,238.0,1735.0,,0.0
1985-86,38.0,LAL,NBA,C,79.0,79.0,2629.0,755.0,1338.0,0.564,0.0,2.0,0.0,755.0,1336.0,0.565,0.564,336.0,439.0,0.765,133.0,345.0,478.0,280.0,67.0,130.0,203.0,248.0,1846.0,,0.0
1986-87,39.0,LAL,NBA,C,78.0,78.0,2441.0,560.0,993.0,0.564,1.0,3.0,0.333,559.0,990.0,0.565,0.564,245.0,343.0,0.714,152.0,371.0,523.0,203.0,49.0,97.0,186.0,245.0,1366.0,,0.0
1987-88,40.0,LAL,NBA,C,80.0,80.0,2308.0,480.0,903.0,0.532,0.0,1.0,0.0,480.0,902.0,0.532,0.532,205.0,269.0,0.762,118.0,360.0,478.0,135.0,48.0,92.0,159.0,216.0,1165.0,,0.0
1988-89,41.0,LAL,NBA,C,74.0,74.0,1695.0,313.0,659.0,0.475,0.0,3.0,0.0,313.0,656.0,0.477,0.475,122.0,165.0,0.739,103.0,231.0,334.0,74.0,38.0,85.0,95.0,196.0,748.0,,0.0
