PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Chris Mullin,28,81,81,3346,11.5,22.0,0.524,0.9,2.4,0.366,10.6,19.5,0.544,4.9,5.8,0.833,1.8,4.5,6.2,4.0,2.4,0.9,2.8,2.4,28.8,,118.0,110
Tim Hardaway,25,81,81,3332,10.2,22.2,0.461,1.8,5.2,0.33799999999999997,8.5,16.9,0.499,4.2,5.4,0.7659999999999999,1.1,3.2,4.3,11.2,2.3,0.2,3.7,2.9,26.4,,114.0,112
Billy Owens,22,80,77,2510,8.7,16.5,0.525,0.0,0.2,0.111,8.6,16.3,0.529,3.8,5.8,0.654,4.5,7.3,11.8,3.5,1.7,1.2,3.3,5.1,21.1,,111.0,109
Šarūnas Marčiulionis,27,72,5,2117,10.8,20.0,0.5379999999999999,0.1,0.2,0.3,10.7,19.8,0.541,8.2,10.5,0.7879999999999999,1.5,3.1,4.6,5.3,2.5,0.2,4.2,5.2,29.8,,116.0,111
Tyrone Hill,23,82,75,1886,6.3,12.0,0.522,0.0,0.0,0.0,6.3,12.0,0.523,4.0,5.8,0.6940000000000001,4.5,10.1,14.6,1.2,1.8,1.1,2.6,7.8,16.5,,112.0,107
Mario Elie,28,79,32,1677,6.1,11.7,0.521,0.6,1.9,0.32899999999999996,5.5,9.8,0.5589999999999999,4.3,5.0,0.852,1.9,4.4,6.3,4.8,1.9,0.4,2.3,4.4,17.2,,123.0,111
Vincent Askew,25,80,10,1496,6.0,11.8,0.509,0.0,0.3,0.1,6.0,11.4,0.52,3.4,5.0,0.6940000000000001,2.8,4.5,7.2,5.8,1.5,0.7,2.6,4.0,15.5,,114.0,112
Victor Alexander,22,80,28,1350,8.4,15.8,0.529,0.0,0.0,0.0,8.4,15.7,0.531,3.5,5.1,0.691,3.6,7.9,11.6,1.1,1.5,2.1,3.1,6.1,20.3,,107.0,108
Chris Gatling,24,54,1,612,8.9,15.6,0.568,0.0,0.3,0.0,8.9,15.3,0.579,5.5,8.3,0.6609999999999999,5.7,8.1,13.8,1.2,2.4,2.7,3.3,7.7,23.2,,116.0,106
Rod Higgins,32,25,6,535,7.5,18.3,0.41200000000000003,2.9,8.2,0.34700000000000003,4.7,10.1,0.466,4.2,5.1,0.8140000000000001,2.6,4.8,7.4,1.9,1.3,1.1,1.3,6.5,22.1,,118.0,112
Tom Tolbert,26,35,0,310,4.9,12.9,0.384,0.3,1.2,0.25,4.6,11.7,0.397,3.3,6.0,0.55,2.1,6.1,8.2,3.1,1.5,0.9,3.0,10.9,13.5,,90.0,110
Alton Lister,33,26,12,293,7.0,12.5,0.557,0.0,0.0,,7.0,12.5,0.557,2.2,5.2,0.424,3.3,11.2,14.6,2.2,0.8,2.5,3.2,9.7,16.2,,102.0,106
Jim Petersen,29,27,2,169,4.9,11.0,0.45,0.0,0.5,0.0,4.9,10.4,0.474,1.9,2.7,0.7,3.3,9.1,12.4,2.5,1.4,1.6,1.4,9.6,11.8,,109.0,108
Jud Buechler,23,15,0,121,3.8,12.7,0.303,0.0,0.4,0.0,3.8,12.3,0.313,3.5,4.6,0.75,3.8,6.9,10.7,3.8,3.5,1.2,2.7,4.2,11.1,,91.0,106
Jaren Jackson,24,5,0,54,9.5,19.8,0.478,0.0,0.0,,9.5,19.8,0.478,3.4,5.2,0.667,4.3,4.3,8.6,2.6,1.7,0.0,3.4,6.0,22.4,,103.0,112
Kenny Battle,27,8,0,46,8.1,13.1,0.615,0.0,1.0,0.0,8.1,12.1,0.667,2.0,4.0,0.5,1.0,6.1,7.1,4.0,1.0,2.0,2.0,6.1,18.2,,118.0,111
Tony Massenburg,24,7,0,22,10.5,16.9,0.625,0.0,0.0,,10.5,16.9,0.625,12.7,19.0,0.667,8.4,16.9,25.3,0.0,0.0,0.0,6.3,21.1,33.8,,116.0,105
Mike Smrek,29,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,,,107
Billy Thompson,28,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119
