PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
DeAndre Jordan,28,81,81,2570,8.0,11.2,0.7140000000000001,0.0,0.0,0.0,8.0,11.2,0.7170000000000001,4.0,8.3,0.48200000000000004,5.8,15.9,21.7,1.9,1.0,2.6,2.2,4.1,20.0,,129,102
J.J. Redick,32,78,78,2198,9.0,20.2,0.445,4.6,10.6,0.429,4.4,9.6,0.462,4.1,4.6,0.8909999999999999,0.3,3.6,3.9,2.5,1.2,0.3,2.2,2.8,26.7,,113,112
Jamal Crawford,36,82,1,2157,8.3,20.2,0.413,2.7,7.5,0.36,5.6,12.7,0.44299999999999995,4.0,4.7,0.857,0.4,2.6,3.0,5.0,1.4,0.3,3.1,2.7,23.4,,102,112
Blake Griffin,27,61,61,2076,11.5,23.4,0.493,0.9,2.7,0.336,10.6,20.7,0.514,7.7,10.1,0.76,2.7,9.3,12.0,7.2,1.4,0.5,3.4,3.8,31.7,,115,108
Austin Rivers,24,74,29,2054,7.9,17.8,0.442,2.7,7.3,0.371,5.2,10.5,0.491,3.2,4.6,0.691,0.5,3.4,3.9,5.0,1.2,0.2,2.8,4.5,21.6,,105,112
Chris Paul,31,61,61,1921,9.7,20.4,0.47600000000000003,3.2,7.9,0.41100000000000003,6.5,12.6,0.518,6.0,6.8,0.892,1.0,6.9,7.9,14.6,3.1,0.2,3.8,3.8,28.7,,126,106
Luc Mbah a Moute,30,80,76,1787,5.3,10.6,0.505,1.2,3.1,0.391,4.1,7.5,0.552,1.6,2.4,0.6779999999999999,1.2,3.5,4.8,1.1,2.3,1.0,1.3,3.4,13.5,,111,109
Raymond Felton,32,80,11,1700,6.5,15.1,0.43,1.4,4.2,0.319,5.1,10.9,0.473,1.5,1.9,0.7809999999999999,1.0,5.4,6.4,5.6,1.9,0.6,2.4,3.7,15.8,,101,109
Marreese Speights,29,82,2,1286,9.5,21.3,0.445,4.0,10.8,0.37200000000000005,5.5,10.5,0.52,4.7,5.3,0.8759999999999999,3.4,11.1,14.5,2.5,0.9,1.6,2.7,8.9,27.6,,114,106
Wesley Johnson,29,68,3,810,4.5,12.3,0.365,1.8,7.3,0.24600000000000002,2.7,5.1,0.537,0.7,1.0,0.647,1.6,9.6,11.2,1.4,1.8,1.9,1.1,5.1,11.5,,94,105
Brandon Bass,31,52,0,577,9.3,16.1,0.575,0.1,0.3,0.33299999999999996,9.2,15.8,0.579,6.7,7.6,0.875,3.7,7.4,11.2,1.8,1.2,1.0,2.5,3.9,25.3,,125,109
Alan Anderson,34,30,0,308,4.9,13.0,0.375,2.3,7.1,0.318,2.6,5.8,0.444,1.9,2.6,0.75,0.5,3.4,3.9,1.8,0.5,0.0,1.1,5.7,14.0,,100,114
Paul Pierce,39,25,7,277,5.1,12.6,0.4,2.7,7.8,0.349,2.3,4.9,0.48100000000000004,1.8,2.3,0.769,0.2,8.5,8.7,1.8,0.7,0.9,2.9,7.2,14.6,,92,109
Diamond Stone,19,7,0,24,6.2,27.1,0.231,0.0,0.0,,6.2,27.1,0.231,8.3,8.3,1.0,2.1,10.4,12.5,0.0,0.0,2.1,4.2,10.4,20.8,,69,108
Brice Johnson,22,3,0,9,11.1,38.9,0.28600000000000003,0.0,0.0,,11.1,38.9,0.28600000000000003,0.0,0.0,,5.6,11.1,16.7,5.6,11.1,5.6,5.6,0.0,22.2,,67,80
