PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Brook Lopez,28,75,75,2222,11.8,25.0,0.474,2.9,8.3,0.34600000000000003,9.0,16.7,0.536,6.3,7.8,0.81,2.6,6.0,8.6,3.8,0.8,2.6,3.9,4.1,32.8,,108,111
Rondae Hollis-Jefferson,22,78,50,1761,6.3,14.6,0.434,0.4,1.8,0.22399999999999998,5.9,12.8,0.46299999999999997,5.1,6.8,0.7509999999999999,2.6,9.6,12.2,4.1,2.2,1.2,3.1,4.8,18.2,,102,107
Sean Kilpatrick,27,70,24,1754,8.2,19.9,0.415,2.8,8.3,0.341,5.4,11.5,0.46799999999999997,5.5,6.5,0.843,0.6,7.0,7.6,4.2,1.2,0.2,3.6,3.2,24.8,,102,112
Trevor Booker,29,71,43,1754,8.2,16.0,0.516,0.7,2.1,0.321,7.6,13.9,0.546,2.0,3.0,0.6729999999999999,3.9,11.6,15.4,3.7,2.0,0.8,3.4,4.1,19.2,,105,107
Isaiah Whitehead,21,73,26,1643,5.9,14.7,0.402,1.3,4.3,0.295,4.6,10.4,0.446,2.6,3.3,0.805,0.9,4.4,5.3,5.5,1.2,1.0,4.1,5.0,15.7,,91,113
Bojan Bogdanović,27,55,54,1482,8.6,19.5,0.44,3.2,8.9,0.35700000000000004,5.4,10.7,0.509,4.7,5.3,0.8740000000000001,0.7,5.6,6.3,2.9,0.8,0.1,3.0,3.2,25.0,,106,114
Spencer Dinwiddie,23,59,18,1334,4.8,10.7,0.444,1.4,3.6,0.376,3.4,7.1,0.478,4.5,5.7,0.792,1.0,4.9,5.8,6.6,1.6,0.8,2.3,4.2,15.4,,116,112
Randy Foye,33,69,40,1284,4.4,12.0,0.363,2.5,7.5,0.33,1.9,4.5,0.418,2.0,2.3,0.857,0.3,5.4,5.7,5.0,1.3,0.3,3.0,3.7,13.2,,95,113
Caris LeVert,22,57,26,1237,6.6,14.6,0.45,2.3,7.1,0.321,4.3,7.5,0.5710000000000001,2.6,3.6,0.72,0.9,6.3,7.2,4.2,1.9,0.3,2.3,3.5,17.9,,107,111
Justin Hamilton,26,64,7,1177,7.0,15.3,0.45899999999999996,2.2,7.2,0.306,4.8,8.0,0.598,1.6,2.1,0.75,2.9,7.7,10.6,2.2,1.2,1.7,1.7,3.7,17.8,,109,110
Joe Harris,25,52,11,1138,6.4,15.1,0.425,3.5,9.2,0.385,2.9,5.9,0.489,1.5,2.0,0.7140000000000001,0.7,5.5,6.1,2.2,1.2,0.3,2.3,5.0,17.8,,101,113
Jeremy Lin,28,36,33,883,9.4,21.5,0.43799999999999994,3.1,8.4,0.37200000000000005,6.3,13.1,0.48,6.2,7.6,0.816,0.6,6.7,7.2,9.9,2.3,0.8,4.6,4.2,28.1,,109,109
Quincy Acy,26,32,1,510,6.0,14.2,0.425,3.3,7.7,0.434,2.7,6.5,0.414,4.0,5.3,0.754,1.7,8.3,9.9,1.7,1.3,1.4,1.8,5.4,19.4,,113,110
Luis Scola,36,36,1,461,7.3,15.5,0.47,1.7,5.1,0.34,5.6,10.4,0.535,2.6,3.8,0.6759999999999999,5.2,9.0,14.3,3.8,1.4,0.4,3.5,6.5,18.9,,107,110
K.J. McDaniels,23,20,0,293,7.4,16.3,0.455,1.8,6.3,0.282,5.7,10.0,0.565,3.7,4.5,0.821,1.5,7.0,8.4,1.5,1.9,1.6,3.1,4.0,20.4,,100,109
Anthony Bennett,23,23,1,264,6.8,16.5,0.413,2.3,8.6,0.271,4.5,7.9,0.568,4.7,6.5,0.722,4.5,9.5,14.0,2.2,0.9,0.5,2.2,3.2,20.7,,110,111
Archie Goodwin,22,12,0,184,8.8,15.7,0.557,1.0,3.3,0.308,7.7,12.4,0.625,5.9,8.2,0.7190000000000001,1.8,5.4,7.2,5.9,1.0,1.0,3.6,1.8,24.5,,117,113
Yogi Ferrell,23,10,0,151,5.7,15.4,0.36700000000000005,2.5,8.5,0.29600000000000004,3.1,6.9,0.455,3.1,5.0,0.625,1.3,2.5,3.8,5.3,0.6,0.6,4.4,3.5,17.0,,90,116
Andrew Nicholson,27,10,0,111,5.6,14.5,0.382,0.9,4.7,0.182,4.7,9.8,0.478,0.9,0.9,1.0,1.7,9.8,11.5,1.3,2.1,0.0,2.6,7.7,12.8,,81,108
Chris McCullough,21,14,0,72,10.5,20.4,0.516,0.7,4.0,0.16699999999999998,9.9,16.5,0.6,1.3,2.0,0.667,5.9,5.3,11.2,1.3,0.7,1.3,1.3,4.6,23.0,,113,113
Greivis Vásquez,30,3,0,39,2.4,9.7,0.25,1.2,3.6,0.33299999999999996,1.2,6.1,0.2,2.4,3.6,0.667,0.0,2.4,2.4,6.1,1.2,1.2,1.2,7.3,8.5,,91,113
