PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kemba Walker,26,79,79,2739,11.8,26.5,0.444,4.4,11.0,0.39899999999999997,7.4,15.5,0.47600000000000003,5.6,6.6,0.847,0.8,4.8,5.6,7.9,1.6,0.4,3.1,2.2,33.5,,113,111
Nicolas Batum,28,77,77,2617,7.5,18.7,0.40299999999999997,2.6,7.8,0.33299999999999996,4.9,10.9,0.45299999999999996,4.7,5.4,0.856,0.9,8.3,9.2,8.7,1.6,0.6,3.7,2.1,22.3,,105,108
Michael Kidd-Gilchrist,23,81,81,2349,6.3,13.2,0.47700000000000004,0.0,0.2,0.111,6.3,13.0,0.483,3.2,4.1,0.784,3.3,8.7,12.1,2.4,1.7,1.6,1.2,4.0,15.9,,113,106
Marvin Williams,30,76,76,2295,6.5,15.4,0.42200000000000004,2.7,7.7,0.35,3.8,7.7,0.494,2.9,3.3,0.873,1.9,9.0,10.9,2.3,1.3,1.2,1.3,2.9,18.6,,111,108
Frank Kaminsky,23,75,16,1954,8.2,20.6,0.39899999999999997,3.0,9.1,0.32799999999999996,5.2,11.5,0.455,3.0,4.0,0.7559999999999999,1.5,7.2,8.6,4.2,1.2,0.9,2.0,3.6,22.4,,102,110
Marco Belinelli,30,74,0,1778,7.4,17.4,0.429,2.9,8.0,0.36,4.6,9.4,0.488,4.2,4.7,0.893,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,,110,112
Cody Zeller,24,62,58,1725,7.4,12.9,0.5710000000000001,0.0,0.0,0.0,7.4,12.9,0.5720000000000001,3.9,5.7,0.679,3.9,7.9,11.8,2.9,1.8,1.7,1.9,5.5,18.6,,121,107
Jeremy Lamb,24,62,5,1143,9.9,21.5,0.46,1.8,6.4,0.281,8.1,15.1,0.536,4.8,5.7,0.853,1.3,10.3,11.6,3.3,1.2,1.0,1.8,4.3,26.5,,109,108
Ramon Sessions,30,50,1,811,6.2,16.3,0.38,1.3,3.8,0.33899999999999997,4.9,12.4,0.39299999999999996,5.6,7.3,0.7709999999999999,0.7,3.8,4.5,8.0,1.7,0.2,2.8,2.7,19.3,,103,111
Roy Hibbert,30,42,13,671,5.8,10.8,0.542,0.0,0.0,,5.8,10.8,0.542,4.6,5.6,0.813,4.0,7.3,11.2,1.5,0.6,3.3,2.3,7.3,16.2,,117,107
Spencer Hawes,28,35,1,626,8.3,17.5,0.47700000000000004,1.3,4.4,0.29100000000000004,7.1,13.1,0.54,2.4,2.7,0.882,2.6,9.1,11.7,5.0,1.0,2.1,3.2,4.9,20.4,,105,107
Brian Roberts,31,41,2,416,5.5,14.7,0.377,2.0,5.3,0.386,3.5,9.4,0.37200000000000005,4.0,4.7,0.846,0.6,4.1,4.7,6.3,1.1,0.1,3.1,2.2,17.1,,100,112
Treveon Graham,23,27,1,189,5.0,10.6,0.475,2.4,4.0,0.6,2.7,6.6,0.4,2.7,4.0,0.667,1.3,4.5,5.8,1.6,1.6,0.3,0.8,4.8,15.1,,122,111
Miles Plumlee,28,13,0,174,4.0,6.9,0.583,0.0,0.0,,4.0,6.9,0.583,0.9,1.2,0.75,4.3,7.8,12.1,0.9,2.0,1.2,2.3,7.2,8.9,,109,107
Briante Weber,24,13,0,159,6.3,14.5,0.435,0.3,2.2,0.14300000000000002,6.0,12.3,0.48700000000000004,2.8,4.1,0.6920000000000001,2.5,4.4,6.9,5.0,2.8,0.0,1.6,3.8,15.8,,106,108
Christian Wood,21,13,0,107,5.6,10.8,0.522,0.0,2.3,0.0,5.6,8.4,0.667,5.2,7.0,0.733,6.6,7.0,13.6,0.9,1.4,2.8,3.3,5.2,16.4,,113,106
Johnny O'Bryant,23,4,0,34,11.8,22.1,0.5329999999999999,1.5,4.4,0.33299999999999996,10.3,17.7,0.583,1.5,3.0,0.5,5.9,5.9,11.8,5.9,0.0,0.0,4.4,8.9,26.6,,108,114
Mike Tobey,22,2,0,25,2.0,8.0,0.25,0.0,0.0,,2.0,8.0,0.25,0.0,0.0,,4.0,2.0,6.0,2.0,0.0,0.0,2.0,4.0,4.0,,73,116
Aaron Harrison,22,5,0,17,0.0,11.8,0.0,0.0,5.9,0.0,0.0,5.9,0.0,3.0,5.9,0.5,0.0,8.9,8.9,8.9,0.0,0.0,0.0,5.9,3.0,,55,112
