SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2017,12,IND,Paul George,26,75,75,2689,11.6,25.1,0.46,3.6,9.2,0.39,7.9,15.9,0.5,6.3,7.0,0.9,1.1,8.1,9.2,4.7,2.2,0.5,4.1,3.8,33.0,,109,108
2017,12,IND,Jeff Teague,28,82,82,2657,7.6,17.1,0.44,1.7,4.7,0.36,5.9,12.4,0.48,6.8,7.8,0.87,0.6,5.6,6.2,12.0,1.9,0.6,4.1,3.1,23.6,,115,110
2017,12,IND,Myles Turner,20,81,81,2541,8.7,17.1,0.51,0.8,2.3,0.35,8.0,14.9,0.54,4.8,6.0,0.81,2.7,8.9,11.6,2.1,1.5,3.4,2.1,5.2,23.1,,115,105
2017,12,IND,Thaddeus Young,28,74,74,2237,8.1,15.4,0.53,1.0,2.6,0.38,7.1,12.7,0.56,1.0,1.9,0.52,2.9,7.1,10.0,2.7,2.5,0.6,2.1,3.0,18.2,,109,107
2017,12,IND,Monta Ellis,31,74,33,1998,6.2,14.0,0.44,1.1,3.4,0.32,5.1,10.6,0.48,2.3,3.2,0.73,0.5,4.6,5.1,5.9,2.0,0.7,3.4,3.7,15.8,,97,110
2017,12,IND,C.J. Miles,29,76,29,1776,7.9,18.2,0.43,4.8,11.5,0.41,3.2,6.7,0.47,2.4,2.6,0.9,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,,115,111
2017,12,IND,Glenn Robinson,23,69,27,1427,5.5,11.9,0.47,1.7,4.4,0.39,3.8,7.5,0.51,1.9,2.7,0.71,2.0,6.6,8.6,1.6,1.4,0.7,1.3,2.2,14.7,,112,110
2017,12,IND,Al Jefferson,32,66,1,931,12.6,25.3,0.5,0.0,0.1,0.0,12.6,25.3,0.5,3.5,4.6,0.76,4.0,10.9,14.9,3.1,1.0,0.9,1.8,6.7,28.8,,109,108
2017,12,IND,Aaron Brooks,32,65,0,894,6.8,16.8,0.4,2.7,7.2,0.38,4.1,9.6,0.42,1.8,2.2,0.8,1.0,2.9,3.9,7.0,1.4,0.5,3.7,5.2,18.0,,98,113
2017,12,IND,Lavoy Allen,27,61,5,871,4.4,9.7,0.46,0.0,0.1,0.0,4.4,9.6,0.46,1.3,1.9,0.7,6.0,6.6,12.6,3.3,1.0,1.4,1.7,4.5,10.2,,114,110
2017,12,IND,Rodney Stuckey,30,39,0,696,6.5,17.5,0.37,1.4,4.3,0.32,5.2,13.2,0.39,5.8,7.7,0.75,0.4,5.6,6.0,6.0,1.2,0.0,3.8,3.2,20.2,,94,112
2017,12,IND,Kevin SAraphin,27,49,3,559,9.8,17.7,0.55,0.0,0.2,0.0,9.8,17.5,0.56,1.3,2.0,0.64,3.7,9.0,12.7,2.1,0.6,1.8,2.6,5.9,20.8,,106,109
2017,12,IND,Rakeem Christmas,25,29,0,219,4.3,9.8,0.44,0.0,0.0,,4.3,9.8,0.44,4.8,6.6,0.72,5.9,6.9,12.8,0.9,0.7,1.4,1.8,8.5,13.5,,115,111
2017,12,IND,Joe Young,24,33,0,135,9.6,26.7,0.36,1.9,8.5,0.22,7.8,18.2,0.43,4.1,5.6,0.73,0.4,5.9,6.3,5.6,1.5,0.0,1.9,1.9,25.2,,93,111
2017,12,IND,Lance Stephenson,26,6,0,132,6.8,16.7,0.41,1.9,3.0,0.62,4.9,13.6,0.36,0.8,1.1,0.67,0.4,8.7,9.1,9.5,1.1,0.8,4.2,4.5,16.3,,94,109
2017,12,IND,Georges Niang,23,23,0,93,4.8,19.4,0.25,0.5,6.5,0.08,4.3,12.9,0.33,1.1,1.1,1.0,1.1,8.1,9.1,2.7,1.6,0.0,2.7,3.2,11.3,,62,110
