Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,21.0,NYA,ABA,PF,84.0,,34.6,7.0,15.2,0.462,0.0,0.0,0.0,7.0,15.2,0.463,0.462,1.9,2.6,0.703,4.5,7.0,11.5,1.3,0.9,0.2,3.0,3.0,15.9
1974-75,22.0,NYA,ABA,PF,84.0,,37.7,8.0,15.8,0.509,0.0,0.0,0.5,8.0,15.8,0.509,0.51,2.6,3.4,0.77,3.3,7.4,10.7,1.5,1.3,0.4,2.5,2.7,18.7
1975-76,23.0,SAA,ABA,PF,81.0,,36.0,8.0,16.6,0.481,0.0,0.0,0.0,8.0,16.6,0.482,0.481,2.7,3.5,0.781,3.5,7.5,11.1,1.9,1.1,0.5,3.0,2.0,18.7
1976-77,24.0,SAS,NBA,PF,78.0,,37.6,9.1,18.4,0.492,,,,9.1,18.4,0.492,0.492,3.8,4.6,0.823,3.6,7.7,11.3,2.9,2.1,0.8,,2.4,21.9
1977-78,25.0,SAS,NBA,SF,81.0,,35.4,8.6,17.6,0.489,,,,8.6,17.6,0.489,0.489,3.4,4.0,0.854,3.0,6.5,9.5,3.3,1.4,0.3,3.4,2.6,20.6
1978-79,26.0,SAS,NBA,PF,81.0,,36.4,9.2,18.3,0.504,,,,9.2,18.3,0.504,0.504,3.6,4.3,0.845,3.2,6.5,9.8,4.1,1.9,0.2,3.7,2.4,22.1
1979-80,27.0,SAS,NBA,PF,78.0,,35.9,8.3,17.1,0.485,0.0,0.1,0.111,8.3,17.0,0.488,0.486,3.5,4.4,0.783,3.3,6.6,9.9,3.0,1.4,0.2,3.0,2.5,20.1
1980-81,28.0,CHI,NBA,SF,77.0,,28.1,5.9,12.3,0.48,0.0,0.0,,5.9,12.3,0.48,0.48,2.3,3.2,0.735,2.3,2.8,5.2,1.6,1.0,0.2,2.1,2.1,14.1
1981-82,29.0,CHI,NBA,PF,60.0,30.0,17.3,3.2,6.9,0.466,0.0,0.0,,3.2,6.9,0.466,0.466,0.8,1.5,0.568,1.2,1.8,3.0,1.1,0.5,0.1,1.4,1.2,7.2
1982-83,30.0,TOT,NBA,PF,48.0,7.0,16.0,2.5,5.4,0.463,0.0,0.0,0.0,2.5,5.3,0.465,0.463,0.9,1.2,0.737,1.4,1.7,3.1,0.8,0.5,0.2,1.0,1.3,5.8
1982-83,30.0,CHI,NBA,PF,5.0,0.0,5.0,0.4,1.2,0.333,0.0,0.0,,0.4,1.2,0.333,0.333,0.0,0.0,,0.2,0.6,0.8,0.0,0.2,0.0,0.4,0.4,0.8
1982-83,30.0,GSW,NBA,PF,11.0,0.0,11.0,1.5,3.5,0.436,0.0,0.0,,1.5,3.5,0.436,0.436,0.6,1.0,0.636,1.2,1.2,2.4,0.5,0.1,0.0,0.5,1.2,3.7
1982-83,30.0,CLE,NBA,PF,32.0,7.0,19.5,3.1,6.6,0.472,0.0,0.0,0.0,3.1,6.6,0.474,0.472,1.1,1.4,0.761,1.6,2.0,3.7,1.1,0.7,0.3,1.2,1.5,7.3
