Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,11,838,HOU,Houston Rockets,22.0,NBA,SG,7.0,63.0,8.2,0.42,0.0,0.04,6.9,8.5,7.7,12.4,2.2,0.0,9.9,19.0,0.0,0.1,0.0,0.02,-4.2,0.0,-4.2,-0.1
1985,11,838,HOU,Houston Rockets,23.0,NBA,SG,45.0,189.0,12.8,0.53,0.04,0.44,4.7,10.0,7.4,18.0,2.7,0.9,21.1,21.8,0.0,0.2,0.2,0.06,-2.0,1.1,-0.9,0.1
1986,11,838,HOU,Houston Rockets,24.0,NBA,SG,36.0,199.0,17.5,0.51,0.11,0.34,9.1,15.9,12.5,18.9,2.6,1.1,13.4,21.9,0.3,0.2,0.5,0.13,1.4,0.4,1.9,0.2
1987,6,838,CLE,Cleveland Cavaliers,25.0,NBA,SG,44.0,890.0,11.5,0.48,0.12,0.41,6.7,12.8,9.8,14.0,2.1,1.9,17.8,15.5,0.0,1.2,1.2,0.06,-1.6,1.5,-0.1,0.4
1988,6,838,CLE,Cleveland Cavaliers,26.0,NBA,SG,79.0,1709.0,12.5,0.52,0.13,0.27,6.1,12.6,9.4,17.1,2.4,1.0,16.5,16.2,0.9,2.3,3.1,0.09,-0.8,1.4,0.6,1.1
1989,6,838,CLE,Cleveland Cavaliers,27.0,NBA,SG,82.0,1867.0,13.7,0.53,0.19,0.22,6.4,11.2,8.9,19.2,2.9,0.6,16.8,15.7,1.5,3.1,4.6,0.12,-0.1,2.1,2.0,1.9
1990,6,838,CLE,Cleveland Cavaliers,28.0,NBA,SG,81.0,2894.0,14.5,0.54,0.26,0.2,5.6,11.4,8.5,19.5,2.2,0.5,13.6,17.7,3.3,3.2,6.5,0.11,0.3,0.8,1.1,2.3
1991,6,838,CLE,Cleveland Cavaliers,29.0,NBA,SG,82.0,2766.0,12.0,0.5,0.19,0.18,6.0,10.3,8.1,19.5,2.2,0.7,16.1,15.7,0.9,2.4,3.4,0.06,-0.9,0.6,-0.4,1.1
1992,6,838,CLE,Cleveland Cavaliers,30.0,NBA,SG,63.0,2016.0,13.8,0.53,0.24,0.18,5.4,11.4,8.5,16.6,2.0,0.6,12.3,18.2,2.0,1.9,3.8,0.09,0.4,0.0,0.4,1.2
1993,6,838,CLE,Cleveland Cavaliers,31.0,NBA,SG,82.0,2559.0,14.2,0.57,0.31,0.15,5.3,12.4,9.0,13.9,2.1,0.5,12.9,16.7,3.0,3.1,6.2,0.12,0.7,0.6,1.2,2.1
1994,1,838,ATL,Atlanta Hawks,32.0,NBA,SG,82.0,2147.0,15.0,0.53,0.31,0.22,3.6,10.7,7.1,18.8,3.2,0.8,14.4,18.1,2.4,3.5,5.9,0.13,0.0,2.1,2.2,2.3
1995,1,838,ATL,Atlanta Hawks,33.0,NBA,SG,49.0,1166.0,13.9,0.53,0.32,0.17,5.4,9.4,7.3,16.5,2.1,0.4,13.9,20.5,0.8,1.4,2.1,0.09,0.1,0.2,0.3,0.7
1996,1,838,ATL,Atlanta Hawks,34.0,NBA,SG,79.0,1758.0,13.7,0.53,0.37,0.17,4.2,13.4,8.6,12.8,2.6,0.4,14.0,18.9,1.5,1.8,3.3,0.09,-0.3,0.4,0.1,1.0
1997,21,838,SEA,Seattle Supersonics,35.0,NBA,SG,62.0,848.0,7.6,0.41,0.38,0.1,5.6,10.1,7.8,12.3,2.3,0.4,14.8,16.4,-0.7,1.0,0.3,0.02,-3.3,0.1,-3.2,-0.2
