PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Johnson,24.0,82,82.0,2920,753,1552,0.485,20,64,0.313,733,1488,0.493,0.49200000000000005,268,331,0.81,165,290,455,296,76,21,213,266,1794
Larry Drew,25.0,73,73.0,2363,474,1026,0.462,3,10,0.3,471,1016,0.46399999999999997,0.46299999999999997,243,313,0.7759999999999999,33,113,146,558,121,10,194,170,1194
Mark Olberding,27.0,81,81.0,2160,249,504,0.494,0,1,0.0,249,503,0.495,0.494,261,318,0.821,119,326,445,192,50,28,166,291,759
LaSalle Thompson,22.0,80,38.0,1915,333,637,0.523,0,0,,333,637,0.523,0.523,160,223,0.7170000000000001,260,449,709,86,71,145,168,327,826
Billy Knight,31.0,75,39.0,1885,358,729,0.491,4,14,0.28600000000000003,354,715,0.495,0.494,243,283,0.8590000000000001,89,166,255,160,54,6,155,122,963
Mike Woodson,25.0,71,12.0,1838,389,816,0.47700000000000004,2,8,0.25,387,808,0.479,0.478,247,302,0.818,62,113,175,175,83,28,115,174,1027
Joe Meriweather,30.0,73,31.0,1501,193,363,0.532,0,0,,193,363,0.532,0.532,94,123,0.764,111,242,353,51,35,61,83,247,480
Don Buse,33.0,76,10.0,1327,150,352,0.426,18,59,0.305,132,293,0.451,0.452,63,80,0.7879999999999999,29,87,116,303,86,1,87,62,381
Ed Nealy,23.0,71,1.0,960,63,126,0.5,0,0,,63,126,0.5,0.5,48,60,0.8,73,149,222,50,41,9,33,138,174
Reggie Theus,26.0,30,30.0,897,170,388,0.43799999999999994,4,27,0.14800000000000002,166,361,0.46,0.44299999999999995,130,173,0.7509999999999999,29,54,83,210,29,9,97,93,474
Steve Johnson,26.0,50,12.0,893,189,342,0.5529999999999999,0,0,,189,342,0.5529999999999999,0.5529999999999999,101,177,0.5710000000000001,94,158,252,63,22,48,105,188,479
Dane Suttle,22.0,40,1.0,469,109,214,0.509,0,3,0.0,109,211,0.517,0.509,40,47,0.851,21,25,46,46,20,0,32,46,258
Larry Micheaux,23.0,39,0.0,332,49,90,0.544,0,0,,49,90,0.544,0.544,21,39,0.5379999999999999,40,73,113,19,21,11,21,46,119
Dave Robisch,34.0,8,0.0,162,18,48,0.375,0,0,,18,48,0.375,0.375,11,13,0.846,12,17,29,6,3,1,0,15,47
Kevin Loder,24.0,10,0.0,133,19,43,0.442,1,3,0.33299999999999996,18,40,0.45,0.45299999999999996,9,13,0.6920000000000001,7,11,18,14,3,5,11,15,48
Team Totals,,82,,19755,3516,7230,0.486,52,189,0.275,3464,7041,0.49200000000000005,0.49,1939,2495,0.777,1144,2273,3417,2229,715,383,1504,2200,9023
