PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Cliff Robinson,23.0,73,70.0,2402,533,1185,0.45,1,2,0.5,532,1183,0.45,0.45,234,334,0.701,156,597,753,185,51,32,187,195,1301
World B. Free,30.0,75,71.0,2375,626,1407,0.445,22,69,0.319,604,1338,0.451,0.45299999999999996,395,504,0.784,89,128,217,226,94,8,154,214,1669
Lonnie Shelton,28.0,79,78.0,2101,371,779,0.47600000000000003,1,5,0.2,370,774,0.478,0.47700000000000004,107,140,0.764,140,241,381,179,76,55,165,279,850
Geoff Huston,26.0,77,56.0,2041,348,699,0.498,2,11,0.182,346,688,0.503,0.499,110,154,0.7140000000000001,32,64,96,413,38,1,145,126,808
Jeff Cook,27.0,81,21.0,1950,188,387,0.486,1,2,0.5,187,385,0.486,0.48700000000000004,94,130,0.723,174,310,484,123,68,47,91,282,471
Roy Hinson,22.0,80,61.0,1858,184,371,0.496,0,0,,184,371,0.496,0.496,69,117,0.59,175,324,499,69,31,145,109,306,437
Phil Hubbard,27.0,80,6.0,1799,321,628,0.511,0,1,0.0,321,627,0.512,0.511,221,299,0.7390000000000001,172,208,380,86,71,6,115,244,863
Paul Thompson,22.0,82,10.0,1731,309,662,0.467,9,39,0.231,300,623,0.48200000000000004,0.474,115,149,0.772,120,192,312,122,70,37,73,192,742
John Bagley,23.0,76,19.0,1712,257,607,0.423,2,17,0.11800000000000001,255,590,0.43200000000000005,0.425,157,198,0.7929999999999999,49,107,156,333,78,4,170,113,673
Ben Poquette,28.0,51,4.0,858,75,171,0.439,1,5,0.2,74,166,0.446,0.442,34,43,0.7909999999999999,57,125,182,49,20,33,28,114,185
Stewart Granger,22.0,56,13.0,738,97,226,0.429,4,13,0.308,93,213,0.43700000000000006,0.43799999999999994,53,70,0.757,8,47,55,134,24,0,57,97,251
John Garris,24.0,33,1.0,267,52,102,0.51,0,0,,52,102,0.51,0.51,27,34,0.794,35,42,77,10,8,6,11,40,131
Geoff Crompton,28.0,7,0.0,23,1,8,0.125,0,0,,1,8,0.125,0.125,3,6,0.5,6,3,9,1,1,1,4,4,5
Team Totals,,82,,19855,3362,7232,0.465,43,164,0.262,3319,7068,0.47,0.46799999999999997,1619,2178,0.743,1213,2388,3601,1930,630,375,1332,2206,8386
