PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar,36.0,80,80.0,2622,716,1238,0.578,0,1,0.0,716,1237,0.579,0.578,285,394,0.723,169,418,587,211,55,143,221,211,1717
Magic Johnson,24.0,67,66.0,2567,441,780,0.565,6,29,0.207,435,751,0.579,0.569,290,358,0.81,99,392,491,875,150,49,306,169,1178
Jamaal Wilkes,30.0,75,74.0,2507,542,1055,0.514,2,8,0.25,540,1047,0.516,0.515,208,280,0.743,130,210,340,214,72,41,137,205,1294
James Worthy,22.0,82,53.0,2415,495,890,0.556,0,6,0.0,495,884,0.56,0.556,195,257,0.759,157,358,515,207,77,70,181,244,1185
Michael Cooper,27.0,82,9.0,2387,273,549,0.49700000000000005,38,121,0.314,235,428,0.5489999999999999,0.532,155,185,0.838,53,209,262,482,113,67,148,267,739
Byron Scott,22.0,74,49.0,1637,334,690,0.484,8,34,0.235,326,656,0.49700000000000005,0.49,112,139,0.8059999999999999,50,114,164,177,81,19,116,174,788
Bob McAdoo,32.0,70,0.0,1456,352,748,0.47100000000000003,0,5,0.0,352,743,0.474,0.47100000000000003,212,264,0.8029999999999999,82,207,289,74,42,50,127,182,916
Mike McGee,24.0,77,45.0,1425,347,584,0.594,2,12,0.16699999999999998,345,572,0.603,0.596,61,113,0.54,117,76,193,81,49,6,111,176,757
Swen Nater,34.0,69,0.0,829,124,253,0.49,0,1,0.0,124,252,0.49200000000000005,0.49,63,91,0.6920000000000001,81,183,264,27,25,7,68,150,311
Kurt Rambis,25.0,47,31.0,743,63,113,0.5579999999999999,0,0,,63,113,0.5579999999999999,0.5579999999999999,42,66,0.636,82,184,266,34,30,14,56,108,168
Calvin Garrett,27.0,41,0.0,478,78,152,0.513,2,6,0.33299999999999996,76,146,0.521,0.52,30,39,0.769,24,47,71,31,12,2,34,62,188
Larry Spriggs,24.0,38,0.0,363,44,82,0.537,0,2,0.0,44,80,0.55,0.537,36,50,0.72,16,45,61,30,12,4,34,55,124
Mitch Kupchak,29.0,34,3.0,324,41,108,0.38,0,1,0.0,41,107,0.38299999999999995,0.38,22,34,0.647,35,52,87,7,4,6,22,46,104
Eddie Jordan,29.0,3,0.0,27,4,8,0.5,0,0,,4,8,0.5,0.5,1,2,0.5,0,4,4,5,4,0,8,5,9
Team Totals,,82,,19780,3854,7250,0.532,58,226,0.257,3796,7024,0.54,0.536,1712,2272,0.754,1095,2499,3594,2455,726,478,1578,2054,9478
