Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,20.0,MEM,NBA,SF,78.0,43.0,2103.0,5.5,13.0,0.422,0.9,2.4,0.364,4.6,10.6,0.436,2.6,3.6,0.727,1.6,4.4,6.0,1.7,1.2,1.3,2.4,3.3,14.5
2008,21.0,MEM,NBA,SF,81.0,81.0,3000.0,7.5,16.3,0.461,1.6,4.6,0.346,5.9,11.6,0.507,3.0,3.8,0.785,1.7,4.3,6.0,1.9,1.3,0.9,2.3,2.8,19.6
2009,22.0,MEM,NBA,SF,79.0,78.0,2945.0,7.0,15.4,0.453,1.0,3.0,0.351,6.0,12.5,0.477,3.2,4.2,0.767,1.3,4.0,5.3,1.7,1.2,0.7,2.5,2.7,18.3
2010,23.0,MEM,NBA,SF,80.0,80.0,3175.0,6.8,14.6,0.466,0.7,2.3,0.327,6.1,12.3,0.492,3.4,4.5,0.753,1.3,4.0,5.4,1.7,1.3,0.7,1.9,2.3,17.8
2011,24.0,MEM,NBA,SF,54.0,54.0,2152.0,6.8,14.5,0.471,1.0,2.4,0.396,5.9,12.1,0.486,3.2,4.0,0.805,1.4,4.2,5.6,2.6,1.5,1.0,2.3,2.2,17.9
2012,25.0,MEM,NBA,SF,65.0,65.0,2422.0,7.2,15.9,0.455,0.8,2.6,0.312,6.4,13.3,0.482,3.1,3.9,0.791,1.9,4.3,6.2,2.2,1.4,0.8,2.4,2.1,18.3
2013,26.0,TOT,NBA,SF,75.0,74.0,2687.0,7.0,16.8,0.416,1.1,3.5,0.323,5.9,13.3,0.44,3.2,4.0,0.814,1.3,4.9,6.2,2.7,1.5,0.7,2.7,2.4,18.3
2013,26.0,MEM,NBA,SF,42.0,42.0,1541.0,6.6,16.1,0.408,0.9,3.0,0.31,5.6,13.1,0.431,2.8,3.6,0.776,1.3,4.5,5.8,2.5,1.3,0.7,2.4,2.0,16.9
2013,26.0,TOR,NBA,SF,33.0,32.0,1146.0,7.5,17.7,0.425,1.4,4.1,0.336,6.2,13.6,0.452,3.7,4.4,0.856,1.4,5.3,6.7,3.0,1.8,0.7,3.0,3.0,20.2
2014,27.0,TOT,NBA,SF,73.0,73.0,2531.0,7.6,16.8,0.455,0.9,2.8,0.33,6.7,14.0,0.481,4.5,5.5,0.822,1.6,4.6,6.2,3.0,1.4,0.8,3.2,2.4,20.7
2014,27.0,TOR,NBA,SF,18.0,18.0,639.0,7.3,18.9,0.388,1.2,3.3,0.373,6.1,15.5,0.391,3.8,5.0,0.773,1.6,5.9,7.5,2.3,1.6,1.3,3.3,2.6,19.7
2014,27.0,SAC,NBA,SF,55.0,55.0,1892.0,7.7,16.1,0.482,0.8,2.6,0.312,6.9,13.4,0.516,4.8,5.7,0.836,1.6,4.2,5.8,3.2,1.3,0.6,3.1,2.4,21.1
2015,28.0,SAC,NBA,SF,68.0,67.0,2408.0,7.6,16.7,0.455,1.2,3.3,0.359,6.4,13.4,0.479,5.0,5.9,0.858,1.5,4.5,6.0,3.7,1.1,0.6,2.7,2.3,21.4
2016,29.0,SAC,NBA,SF,70.0,70.0,2379.0,7.1,15.2,0.463,1.1,3.3,0.344,5.9,12.0,0.495,3.0,3.8,0.78,1.6,5.3,6.9,1.8,1.5,0.8,2.1,2.8,18.2
2017,30.0,SAC,NBA,SF,30.0,30.0,1013.0,7.1,15.7,0.455,1.5,4.0,0.372,5.7,11.7,0.483,4.2,4.9,0.855,1.2,5.5,6.8,2.9,1.6,0.9,2.6,2.8,20.0
2018,31.0,SAS,NBA,PF,57.0,6.0,1231.0,7.4,15.7,0.471,1.1,3.5,0.314,6.3,12.3,0.516,3.3,4.2,0.772,2.2,6.3,8.5,2.1,1.3,1.1,2.3,2.9,19.2
2019,32.0,SAS,NBA,PF,69.0,51.0,1842.0,7.3,14.6,0.504,1.4,3.6,0.402,5.9,11.0,0.537,2.3,2.9,0.816,1.2,8.0,9.2,3.6,1.1,0.7,2.2,3.1,18.5
2020,33.0,SAS,NBA,PF,67.0,5.0,1461.0,6.6,14.7,0.446,1.8,5.4,0.336,4.7,9.3,0.511,3.0,3.4,0.882,1.5,7.4,8.9,2.8,0.9,0.8,2.2,2.5,17.9
2021,34.0,SAS,NBA,PF,11.0,0.0,254.0,7.2,16.7,0.432,2.7,8.1,0.333,4.5,8.6,0.525,1.1,1.6,0.727,1.4,6.7,8.1,2.4,1.1,1.4,1.6,3.3,18.3
