Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1986,12,IND,Indiana Pacers,Vern Fleming,23,80,77,35.9,5.5,10.8,0.51,0.0,0.1,0.17,5.4,10.7,0.51,0.51,3.3,4.4,0.74,1.3,3.6,4.8,6.3,1.6,0.1,2.6,2.9,14.2
1986,12,IND,Indiana Pacers,Herb Williams,27,78,74,35.5,8.0,16.3,0.49,0.0,0.2,0.08,8.0,16.2,0.5,0.49,3.8,5.2,0.73,2.2,6.9,9.1,2.2,0.6,2.4,2.7,3.1,19.9
1986,12,IND,Indiana Pacers,Steve Stipanovich,25,79,65,30.3,5.3,11.2,0.47,0.0,0.1,0.2,5.2,11.1,0.47,0.47,3.1,4.0,0.77,2.2,5.7,7.9,2.6,0.9,0.9,1.8,3.3,13.6
1986,12,IND,Indiana Pacers,Clark Kellogg,24,19,12,29.9,7.3,15.5,0.47,0.2,0.7,0.31,7.1,14.8,0.48,0.48,2.8,3.6,0.77,2.7,6.2,8.8,3.0,1.5,0.4,3.2,3.1,17.6
1986,12,IND,Indiana Pacers,Wayman Tisdale,21,81,60,28.1,6.4,12.4,0.52,0.0,0.0,0.0,6.4,12.3,0.52,0.52,2.0,2.9,0.68,2.4,4.9,7.2,1.0,0.4,0.5,2.3,3.6,14.7
1986,12,IND,Indiana Pacers,Clint Richardson,29,82,61,27.1,4.1,9.0,0.46,0.0,0.1,0.11,4.1,8.9,0.46,0.46,1.5,1.8,0.84,0.8,2.2,3.1,4.5,0.7,0.1,1.7,1.9,9.7
1986,12,IND,Indiana Pacers,Ron Anderson,27,60,27,24.5,4.6,9.2,0.49,0.0,0.1,0.25,4.5,9.1,0.5,0.5,1.2,1.9,0.66,2.1,2.1,4.1,2.3,0.9,0.1,1.3,1.8,10.4
1986,12,IND,Indiana Pacers,Bryan Warrick,26,31,5,21.2,2.6,5.5,0.47,0.1,0.3,0.2,2.5,5.2,0.49,0.48,1.7,2.2,0.79,0.3,1.8,2.1,3.5,0.8,0.1,1.5,2.5,7.0
1986,12,IND,Indiana Pacers,Terence Stansbury,24,74,17,18.0,2.6,6.0,0.43,0.1,0.7,0.17,2.5,5.2,0.47,0.44,1.4,1.8,0.81,0.4,1.5,1.9,2.8,0.8,0.1,1.9,2.7,6.7
1986,12,IND,Indiana Pacers,Bill Garnett,25,80,2,15.0,1.4,3.0,0.47,0.0,0.0,0.0,1.4,3.0,0.47,0.47,1.5,2.0,0.72,1.3,2.1,3.4,1.2,0.5,0.3,1.1,2.2,4.3
1986,12,IND,Indiana Pacers,Quinn Buckner,31,32,3,13.1,1.5,3.3,0.47,0.0,0.0,0.0,1.5,3.2,0.48,0.47,0.6,0.8,0.7,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7
1986,12,IND,Indiana Pacers,Bill Martin,23,66,0,10.5,2.2,4.5,0.48,0.0,0.1,0.0,2.2,4.4,0.49,0.48,0.7,0.8,0.85,0.6,0.9,1.5,0.8,0.3,0.1,0.9,1.6,5.0
1986,12,IND,Indiana Pacers,Dwayne McClain,22,45,4,10.2,1.5,4.0,0.38,0.0,0.2,0.11,1.5,3.8,0.4,0.39,0.4,0.8,0.51,0.3,0.4,0.7,1.5,0.8,0.1,0.9,1.4,3.5
1986,12,IND,Indiana Pacers,Stuart Gray,22,67,3,6.3,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,0.7,1.1,0.64,0.7,1.1,1.8,0.2,0.1,0.2,0.5,1.4,2.3
