SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1986,10,GSW,Purvis Short,28,64,63,37.9,9.9,20.5,0.48,0.2,0.8,0.31,9.7,19.8,0.49,0.49,5.5,6.3,0.86,2.0,3.2,5.1,3.7,1.4,0.3,2.9,3.6,25.5
1986,10,GSW,Joe Barry Carroll,27,79,79,35.5,8.2,17.8,0.46,0.0,0.0,0.0,8.2,17.7,0.46,0.46,4.8,6.3,0.75,2.4,6.0,8.5,2.2,1.3,1.8,3.5,3.5,21.2
1986,10,GSW,Sleepy Floyd,25,82,82,33.7,6.2,12.3,0.51,0.5,1.5,0.33,5.7,10.8,0.53,0.53,4.3,5.4,0.8,0.9,2.7,3.6,9.1,1.9,0.2,3.5,2.4,17.2
1986,10,GSW,Larry Smith,28,77,74,31.7,4.1,7.6,0.54,0.0,0.0,0.0,4.1,7.6,0.54,0.54,1.5,2.9,0.49,5.0,6.1,11.1,1.2,0.8,0.6,1.8,3.7,9.6
1986,10,GSW,Terry Teagle,25,82,52,26.3,5.8,11.7,0.5,0.0,0.3,0.16,5.7,11.4,0.5,0.5,2.6,3.2,0.8,1.2,1.7,2.9,1.4,0.9,0.4,1.7,2.9,14.2
1986,10,GSW,Chris Mullin,22,55,30,25.3,5.2,11.3,0.46,0.1,0.5,0.18,5.1,10.8,0.48,0.47,3.4,3.8,0.9,0.8,1.3,2.1,1.9,1.3,0.4,1.4,2.4,14.0
1986,10,GSW,Greg Ballard,31,75,14,23.9,3.6,7.6,0.48,0.2,0.5,0.49,3.4,7.1,0.48,0.49,1.3,1.7,0.8,1.8,3.8,5.6,1.1,0.9,0.1,0.7,2.3,8.8
1986,10,GSW,Geoff Huston,28,82,0,14.7,1.7,3.3,0.51,0.0,0.1,0.33,1.7,3.3,0.52,0.52,0.8,1.1,0.68,0.1,0.7,0.8,4.2,0.5,0.0,1.0,0.8,4.2
1986,10,GSW,Jerome Whitehead,29,81,3,13.3,1.6,3.6,0.43,0.0,0.0,,1.6,3.6,0.43,0.43,0.7,1.2,0.62,1.2,2.9,4.0,0.2,0.2,0.2,0.8,2.2,3.9
1986,10,GSW,Peter Thibeaux,24,42,8,12.6,2.4,5.5,0.43,0.0,0.1,0.4,2.3,5.4,0.43,0.43,0.7,1.1,0.6,0.7,1.1,1.8,0.7,0.5,0.4,0.9,2.0,5.5
1986,10,GSW,Pete Verhoeven,26,61,5,12.3,1.5,2.7,0.54,0.0,0.0,0.5,1.5,2.7,0.54,0.54,0.4,0.7,0.58,1.1,1.6,2.6,0.5,0.5,0.3,0.5,2.3,3.4
1986,10,GSW,Lester Conner,26,36,0,11.5,1.4,3.8,0.38,0.1,0.2,0.29,1.4,3.6,0.38,0.38,1.1,1.5,0.74,0.7,1.0,1.7,1.2,0.7,0.0,0.4,0.6,4.0
1986,10,GSW,Guy Williams,25,5,0,5.0,0.4,1.0,0.4,0.0,0.0,,0.4,1.0,0.4,0.4,0.6,1.2,0.5,0.0,1.2,1.2,0.0,0.2,0.4,0.0,1.4,1.4
1986,10,GSW,Ron Crevier,27,1,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
