SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1992,23,PHI,Charles Barkley,28,75,75,38.4,8.3,15.0,0.55,0.4,1.8,0.23,7.9,13.2,0.6,0.57,6.1,8.7,0.7,3.6,7.5,11.1,4.1,1.8,0.6,3.1,2.6,23.1
1992,23,PHI,Hersey Hawkins,25,81,81,37.2,6.4,13.9,0.46,1.1,2.8,0.4,5.3,11.1,0.48,0.5,5.0,5.7,0.87,0.7,2.7,3.3,3.1,1.9,0.5,2.3,2.1,19.0
1992,23,PHI,Johnny Dawkins,28,82,82,34.3,4.8,11.0,0.44,0.4,1.2,0.36,4.4,9.8,0.45,0.46,2.0,2.3,0.88,0.5,2.3,2.8,6.9,1.1,0.1,2.2,1.9,12.0
1992,23,PHI,Armen Gilliam,27,81,81,34.2,6.3,12.4,0.51,0.0,0.0,0.0,6.3,12.3,0.51,0.51,4.2,5.2,0.81,2.9,5.3,8.1,1.5,0.6,1.0,2.0,2.2,16.9
1992,23,PHI,Ron Anderson,33,82,11,29.7,5.7,12.3,0.46,0.5,1.5,0.33,5.2,10.7,0.48,0.49,1.7,2.0,0.88,1.2,2.2,3.4,1.6,1.0,0.1,1.3,1.6,13.7
1992,23,PHI,Charles Shackleford,25,72,62,19.4,2.8,5.9,0.49,0.0,0.0,0.0,2.8,5.8,0.49,0.49,0.9,1.3,0.66,2.0,3.8,5.8,0.6,0.5,0.7,0.9,2.8,6.6
1992,23,PHI,Manute Bol,29,71,2,17.8,0.7,1.8,0.38,0.0,0.1,0.0,0.7,1.7,0.41,0.38,0.2,0.4,0.46,0.8,2.4,3.1,0.3,0.2,2.9,0.6,2.0,1.5
1992,23,PHI,Jeff Ruland,33,13,5,16.1,1.5,2.9,0.53,0.0,0.0,,1.5,2.9,0.53,0.53,0.8,1.2,0.69,1.2,2.4,3.6,0.4,0.5,0.3,1.5,3.5,3.9
1992,23,PHI,Greg Grant,25,55,0,15.2,1.8,3.9,0.46,0.1,0.3,0.39,1.7,3.6,0.46,0.47,0.3,0.4,0.86,0.2,0.9,1.2,3.6,0.7,0.0,0.7,1.3,4.1
1992,23,PHI,Jayson Williams,23,50,8,12.9,1.5,4.1,0.36,0.0,0.0,,1.5,4.1,0.36,0.36,1.1,1.8,0.64,1.2,1.7,2.9,0.2,0.4,0.4,0.9,2.2,4.1
1992,23,PHI,Mitchell Wiggins,32,49,0,11.6,1.8,4.7,0.38,0.0,0.0,0.0,1.8,4.7,0.39,0.38,0.7,1.0,0.69,0.9,1.0,1.9,0.4,0.4,0.0,0.5,1.4,4.3
1992,23,PHI,Tharon Mayes,23,21,0,10.2,1.3,4.5,0.3,0.7,1.9,0.36,0.7,2.6,0.26,0.37,1.0,1.4,0.67,0.1,0.6,0.7,1.5,0.7,0.0,1.3,1.5,4.3
1992,23,PHI,Brian Oliver,23,34,0,8.2,1.0,2.9,0.33,0.0,0.1,0.0,1.0,2.8,0.34,0.33,0.4,0.6,0.68,0.3,0.6,0.9,0.6,0.3,0.1,0.7,1.0,2.4
1992,23,PHI,Kenny Payne,25,49,3,7.2,1.3,3.0,0.45,0.1,0.2,0.42,1.2,2.7,0.45,0.47,0.2,0.3,0.69,0.3,0.8,1.1,0.3,0.3,0.2,0.4,0.7,2.9
1992,23,PHI,Michael Ansley,24,8,0,4.0,0.6,1.4,0.46,0.0,0.0,,0.6,1.4,0.46,0.46,0.6,0.8,0.83,0.3,0.3,0.5,0.3,0.0,0.0,0.4,0.8,1.9
1992,23,PHI,Dave Hoppen,27,11,0,3.6,0.2,0.6,0.29,0.0,0.0,,0.2,0.6,0.29,0.29,0.5,0.9,0.5,0.1,0.8,0.9,0.2,0.0,0.0,0.3,0.5,0.8
