PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Hakeem Olajuwon,29,70,69,37.7,8.4,16.8,0.502,0.0,0.0,0.0,8.4,16.8,0.503,0.502,4.7,6.1,0.7659999999999999,3.5,8.6,12.1,2.2,1.8,4.3,2.7,3.8,21.6
Otis Thorpe,29,82,82,37.3,6.8,11.5,0.5920000000000001,0.0,0.1,0.0,6.8,11.4,0.596,0.5920000000000001,3.7,5.6,0.657,3.5,7.0,10.5,3.0,0.6,0.5,2.9,3.7,17.3
Vernon Maxwell,26,80,80,33.8,6.3,15.2,0.413,2.0,5.9,0.342,4.3,9.3,0.45799999999999996,0.479,2.6,3.3,0.772,0.5,2.6,3.0,4.1,1.3,0.4,2.2,2.5,17.2
Kenny Smith,26,81,80,33.8,5.3,11.2,0.475,0.7,1.7,0.39399999999999996,4.7,9.5,0.489,0.504,2.7,3.1,0.866,0.4,1.8,2.2,6.9,1.3,0.1,2.8,1.4,14.0
Buck Johnson,28,80,69,27.5,3.6,7.9,0.45799999999999996,0.0,0.1,0.111,3.6,7.8,0.46299999999999997,0.45899999999999996,1.3,1.8,0.727,1.2,2.7,3.9,2.0,0.9,0.6,1.3,2.9,8.6
Sleepy Floyd,31,82,3,20.3,3.5,8.6,0.406,0.5,1.5,0.301,3.0,7.1,0.429,0.433,1.6,2.1,0.794,0.4,1.4,1.8,2.9,0.7,0.3,1.6,1.6,9.1
Larry Smith,34,45,7,17.8,1.1,2.0,0.5429999999999999,0.0,0.0,0.0,1.1,2.0,0.5489999999999999,0.5429999999999999,0.1,0.2,0.364,2.4,3.3,5.7,0.7,0.5,0.2,1.0,2.7,2.3
Matt Bullard,24,80,7,16.0,2.6,5.6,0.45899999999999996,0.8,2.1,0.386,1.8,3.5,0.502,0.53,0.5,0.6,0.76,0.9,1.9,2.8,0.9,0.3,0.3,0.7,1.6,6.4
Avery Johnson,26,49,1,15.8,2.1,4.5,0.46399999999999997,0.1,0.2,0.3,2.0,4.3,0.47200000000000003,0.47100000000000003,0.9,1.4,0.609,0.2,0.8,0.9,3.4,0.8,0.1,1.3,0.9,5.1
Carl Herrera,25,43,7,13.2,1.9,3.7,0.516,0.0,0.0,0.0,1.9,3.7,0.519,0.516,0.6,1.0,0.568,0.8,1.5,2.3,0.6,0.4,0.6,0.9,1.4,4.4
Tree Rollins,36,59,5,11.8,0.8,1.5,0.535,0.0,0.0,,0.8,1.5,0.535,0.535,0.4,0.5,0.867,1.0,1.9,2.9,0.3,0.2,1.1,0.3,1.4,2.0
John Turner,24,42,0,8.2,1.0,2.3,0.439,0.0,0.0,,1.0,2.3,0.439,0.439,0.7,1.4,0.525,0.9,1.0,1.9,0.3,0.1,0.1,0.8,1.0,2.8
Dave Jamerson,24,48,0,7.9,1.6,4.0,0.414,0.2,0.6,0.28600000000000003,1.5,3.4,0.436,0.435,0.5,0.6,0.9259999999999999,0.5,0.4,0.9,0.7,0.4,0.0,0.5,0.8,4.0
Gerald Henderson,36,8,0,4.3,0.5,1.4,0.364,0.0,0.4,0.0,0.5,1.0,0.5,0.364,0.5,0.8,0.667,0.1,0.1,0.3,0.6,0.0,0.0,0.5,0.5,1.5
Kennard Winchester,25,4,0,4.3,0.3,0.8,0.33299999999999996,0.0,0.0,,0.3,0.8,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
Dan Godfread,24,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
