PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Ricky Pierce,32,78,78,34.1,7.9,16.7,0.475,0.4,1.6,0.268,7.5,15.2,0.496,0.48700000000000004,5.3,5.8,0.9159999999999999,1.2,1.8,3.0,3.1,1.1,0.3,2.4,2.7,21.7
Derrick McKey,25,52,44,33.8,5.5,11.6,0.47200000000000003,0.4,1.0,0.38,5.1,10.7,0.48,0.488,3.6,4.3,0.847,1.8,3.3,5.2,2.3,1.2,0.9,2.2,2.7,14.9
Gary Payton,23,81,79,31.5,4.1,9.1,0.451,0.0,0.3,0.13,4.0,8.8,0.461,0.45299999999999996,1.2,1.8,0.669,1.5,2.1,3.6,6.2,1.8,0.3,2.1,3.1,9.4
Benoit Benjamin,27,63,61,30.8,5.6,11.7,0.478,0.0,0.0,0.0,5.6,11.7,0.48,0.478,2.7,4.0,0.687,2.1,6.1,8.1,1.2,0.6,1.9,2.8,2.9,14.0
Michael Cage,30,82,69,30.0,3.7,6.6,0.5660000000000001,0.0,0.1,0.0,3.7,6.5,0.5720000000000001,0.5660000000000001,1.3,2.1,0.62,3.2,5.6,8.9,1.1,1.2,0.7,1.0,2.9,8.8
Eddie Johnson,32,81,19,29.2,6.6,14.4,0.45899999999999996,0.3,1.3,0.252,6.3,13.0,0.48,0.47,3.6,4.2,0.861,1.5,2.1,3.6,2.0,0.7,0.1,1.6,2.5,17.1
Shawn Kemp,22,64,23,28.3,5.7,11.2,0.504,0.0,0.0,0.0,5.7,11.2,0.506,0.504,4.2,5.6,0.748,4.1,6.3,10.4,1.3,1.1,1.9,2.4,4.1,15.5
Nate McMillan,27,72,30,22.9,2.5,5.6,0.43700000000000006,0.4,1.4,0.276,2.1,4.3,0.489,0.47,0.8,1.2,0.643,1.3,2.2,3.5,5.0,1.8,0.4,1.6,3.0,6.0
Dana Barros,24,75,1,17.7,3.2,6.6,0.483,1.1,2.5,0.446,2.1,4.1,0.505,0.5670000000000001,0.8,1.1,0.759,0.2,0.9,1.1,1.7,0.7,0.1,0.7,1.1,8.3
Tony Brown,31,35,2,11.5,1.8,4.6,0.39399999999999996,0.3,1.2,0.293,1.5,3.4,0.429,0.431,0.9,1.1,0.8109999999999999,0.7,0.9,1.6,0.9,0.5,0.1,0.6,1.5,4.8
Quintin Dailey,31,11,1,8.9,0.8,3.4,0.243,0.0,0.1,0.0,0.8,3.3,0.25,0.243,1.2,1.5,0.813,0.2,0.9,1.1,0.4,0.5,0.1,0.9,0.5,2.8
Marty Conlon,24,45,1,8.5,1.1,2.2,0.475,0.0,0.0,,1.1,2.2,0.475,0.475,0.5,0.7,0.75,0.7,0.8,1.5,0.3,0.2,0.2,0.6,0.9,2.7
Bart Kofoed,27,44,0,5.4,0.6,1.2,0.47200000000000003,0.0,0.2,0.14300000000000002,0.5,1.0,0.522,0.48100000000000004,0.3,0.6,0.5770000000000001,0.1,0.5,0.6,1.2,0.0,0.0,0.5,0.6,1.5
Rich King,22,40,2,5.3,0.7,1.8,0.38,0.0,0.0,0.0,0.7,1.8,0.386,0.38,0.9,1.1,0.7559999999999999,0.5,0.7,1.2,0.3,0.1,0.1,0.5,1.1,2.2
