SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1992,6,CLE,Brad Daugherty,26,73,73,36.2,7.9,13.8,0.57,0.0,0.0,0.0,7.9,13.8,0.57,0.57,5.7,7.3,0.78,2.6,7.8,10.4,3.6,0.9,1.1,2.5,2.6,21.5
1992,6,CLE,Larry Nance,32,81,81,35.6,6.9,12.7,0.54,0.0,0.1,0.0,6.9,12.7,0.54,0.54,3.2,4.0,0.82,2.6,5.6,8.3,2.9,1.0,3.0,1.1,2.5,17.0
1992,6,CLE,Craig Ehlo,30,63,62,32.0,4.9,10.9,0.45,1.1,2.7,0.41,3.8,8.2,0.47,0.5,1.4,2.0,0.71,1.5,3.4,4.9,3.8,1.2,0.3,1.7,2.4,12.3
1992,6,CLE,Hot Rod Williams,29,80,12,30.4,4.3,8.5,0.5,0.0,0.1,0.0,4.3,8.4,0.51,0.5,3.4,4.5,0.75,2.9,4.7,7.6,2.5,0.8,2.3,1.0,2.4,11.9
1992,6,CLE,Mark Price,27,72,72,29.7,6.1,12.5,0.49,1.4,3.6,0.39,4.7,8.8,0.53,0.55,3.8,4.0,0.95,0.5,1.9,2.4,7.4,1.3,0.2,2.2,1.6,17.3
1992,6,CLE,Mike Sanders,31,21,20,26.3,3.9,6.6,0.58,0.0,0.1,0.33,3.8,6.5,0.59,0.59,1.5,2.0,0.76,1.3,2.9,4.2,2.0,1.0,0.4,0.8,3.6,9.2
1992,6,CLE,John Battle,29,76,2,21.5,4.2,8.7,0.48,0.0,0.2,0.12,4.1,8.4,0.49,0.48,1.9,2.3,0.85,0.3,1.2,1.5,2.1,0.5,0.1,1.2,1.5,10.3
1992,6,CLE,Terrell Brandon,21,82,9,19.6,3.1,7.3,0.42,0.0,0.3,0.04,3.1,7.0,0.43,0.42,1.2,1.5,0.81,0.6,1.4,2.0,3.9,1.0,0.3,1.7,1.3,7.4
1992,6,CLE,Steve Kerr,26,48,20,17.6,2.5,4.9,0.51,0.7,1.5,0.43,1.9,3.4,0.55,0.58,0.9,1.1,0.83,0.3,1.3,1.6,2.3,0.6,0.2,0.6,0.6,6.6
1992,6,CLE,Winston Bennett,26,52,45,16.0,1.5,4.0,0.38,0.0,0.0,0.0,1.5,4.0,0.38,0.38,0.7,1.0,0.7,1.2,1.9,3.1,0.7,0.4,0.2,0.6,2.3,3.7
1992,6,CLE,Danny Ferry,25,68,1,13.8,2.0,4.8,0.41,0.3,0.7,0.35,1.7,4.1,0.42,0.43,0.9,1.1,0.84,0.8,2.4,3.1,1.1,0.3,0.2,0.7,2.0,5.1
1992,6,CLE,John Morton,24,4,0,13.5,0.8,3.0,0.25,0.0,0.3,0.0,0.8,2.8,0.27,0.25,2.0,2.3,0.89,0.8,1.0,1.8,1.3,0.3,0.0,1.0,0.8,3.5
1992,6,CLE,Henry James,26,65,5,13.3,2.5,6.2,0.41,0.4,1.4,0.32,2.1,4.8,0.43,0.44,0.9,1.2,0.8,0.5,1.2,1.7,0.4,0.2,0.2,0.7,1.4,6.4
1992,6,CLE,Jimmy Oliver,22,27,8,9.3,1.4,3.6,0.4,0.0,0.3,0.11,1.4,3.3,0.43,0.4,0.6,0.8,0.77,0.3,0.7,1.0,0.7,0.3,0.1,0.3,0.8,3.6
1992,6,CLE,Chucky Brown,23,6,0,8.3,0.8,1.7,0.5,0.0,0.0,,0.8,1.7,0.5,0.5,0.8,1.3,0.62,0.3,0.7,1.0,0.5,0.5,0.0,0.3,1.2,2.5
1992,6,CLE,Bobby Phills,22,10,0,6.5,1.2,2.8,0.43,0.0,0.2,0.0,1.2,2.6,0.46,0.43,0.7,1.1,0.64,0.4,0.4,0.8,0.4,0.3,0.1,0.8,0.3,3.1
