Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",23.0,NBA,SF,67.0,48.0,1121.0,135.0,279.0,0.48,2.0,22.0,0.09,133.0,257.0,0.52,0.49,62.0,101.0,0.61,61.0,120.0,181.0,54.0,68.0,19.0,55.0,138.0,334.0
1995,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",24.0,NBA,SF,63.0,15.0,860.0,104.0,238.0,0.44,13.0,44.0,0.3,91.0,194.0,0.47,0.46,62.0,93.0,0.67,44.0,97.0,141.0,34.0,48.0,11.0,42.0,101.0,283.0
1996,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",25.0,NBA,SF,59.0,9.0,577.0,56.0,142.0,0.39,14.0,40.0,0.35,42.0,102.0,0.41,0.44,48.0,67.0,0.72,28.0,62.0,90.0,29.0,29.0,8.0,36.0,66.0,174.0
1997,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",26.0,NBA,SF,81.0,81.0,2525.0,297.0,620.0,0.48,108.0,264.0,0.41,189.0,356.0,0.53,0.57,171.0,244.0,0.7,79.0,252.0,331.0,123.0,129.0,27.0,94.0,237.0,873.0
1998,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",27.0,NBA,SF,82.0,7.0,2219.0,226.0,525.0,0.43,73.0,214.0,0.34,153.0,311.0,0.49,0.5,213.0,278.0,0.77,78.0,248.0,326.0,101.0,90.0,31.0,81.0,229.0,738.0
1999,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",28.0,NBA,SF,50.0,50.0,1770.0,217.0,468.0,0.46,52.0,147.0,0.35,165.0,321.0,0.51,0.52,136.0,171.0,0.8,65.0,201.0,266.0,74.0,76.0,15.0,76.0,154.0,622.0
2001,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",30.0,NBA,SF,78.0,46.0,2473.0,308.0,700.0,0.44,95.0,230.0,0.41,213.0,470.0,0.45,0.51,222.0,285.0,0.78,94.0,236.0,330.0,160.0,96.0,20.0,113.0,229.0,933.0
2002,29,2532,UTA,Utah Jazz,Bryon Russell,"December 31, 1970",31.0,NBA,SG,66.0,40.0,1998.0,222.0,584.0,0.38,77.0,226.0,0.34,145.0,358.0,0.4,0.45,115.0,140.0,0.82,79.0,216.0,295.0,136.0,64.0,19.0,110.0,205.0,636.0
2003,30,2532,WAS,Washington Wizards,Bryon Russell,"December 31, 1970",32.0,NBA,SF,70.0,23.0,1388.0,108.0,306.0,0.35,46.0,140.0,0.33,62.0,166.0,0.37,0.43,53.0,69.0,0.77,43.0,165.0,208.0,72.0,70.0,7.0,55.0,130.0,315.0
2004,14,2532,LAL,Los Angeles Lakers,Bryon Russell,"December 31, 1970",33.0,NBA,SF,72.0,1.0,945.0,98.0,244.0,0.4,43.0,112.0,0.38,55.0,132.0,0.42,0.49,50.0,65.0,0.77,32.0,114.0,146.0,71.0,32.0,12.0,37.0,110.0,289.0
2005,8,2532,DEN,Denver Nuggets,Bryon Russell,"December 31, 1970",34.0,NBA,SF,70.0,2.0,1026.0,95.0,252.0,0.38,56.0,149.0,0.38,39.0,103.0,0.38,0.49,61.0,77.0,0.79,50.0,122.0,172.0,72.0,44.0,11.0,35.0,130.0,307.0
2006,8,2532,DEN,Denver Nuggets,Bryon Russell,"December 31, 1970",35.0,NBA,SF,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
