Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,23,2724,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",21.0,NBA,C,79.0,2.0,16.0,3.2,6.4,0.5,0.0,0.1,0.25,3.2,6.3,0.51,0.5,1.3,1.7,0.77,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,7.7
2010,23,2724,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",22.0,NBA,C,62.0,1.0,16.4,3.4,7.2,0.48,0.0,0.1,0.0,3.4,7.1,0.48,0.48,1.7,2.3,0.74,1.4,2.7,4.1,0.6,0.5,0.5,0.8,2.5,8.6
2011,23,2724,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",23.0,NBA,C,64.0,1.0,11.5,2.3,4.5,0.5,0.0,0.1,0.25,2.2,4.5,0.5,0.5,0.9,1.1,0.75,1.0,2.3,3.3,0.5,0.1,0.3,0.6,1.9,5.4
2012,15,2724,MEM,Memphis Grizzlies,Marreese Speights,"August 4, 1987",24.0,NBA,PF,60.0,54.0,22.4,3.7,8.1,0.45,0.0,0.1,0.0,3.7,8.1,0.46,0.45,1.4,1.8,0.77,2.2,4.0,6.2,0.8,0.4,0.5,1.2,2.5,8.8
2013,31,2724,TOT,Total After Trade,Marreese Speights,"August 4, 1987",25.0,NBA,C,79.0,3.0,16.5,3.3,7.4,0.44,0.0,0.1,0.3,3.3,7.3,0.45,0.45,1.7,2.2,0.77,1.8,3.0,4.9,0.6,0.3,0.7,1.0,2.2,8.3
2013,15,2724,MEM,Memphis Grizzlies,Marreese Speights,"August 4, 1987",25.0,NBA,C,40.0,2.0,14.5,2.7,6.2,0.43,0.1,0.1,0.4,2.6,6.1,0.43,0.43,1.2,1.7,0.72,1.9,2.8,4.7,0.5,0.3,0.7,0.9,2.2,6.6
2013,6,2724,CLE,Cleveland Cavaliers,Marreese Speights,"August 4, 1987",25.0,NBA,C,39.0,1.0,18.5,3.9,8.6,0.46,0.0,0.1,0.2,3.9,8.5,0.46,0.46,2.2,2.8,0.81,1.8,3.3,5.1,0.7,0.4,0.7,1.2,2.3,10.2
2014,10,2724,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",26.0,NBA,C,79.0,3.0,12.4,2.5,5.6,0.44,0.1,0.4,0.26,2.4,5.2,0.46,0.45,1.4,1.7,0.82,1.3,2.4,3.7,0.4,0.1,0.4,0.8,1.9,6.4
2015,10,2724,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",27.0,NBA,C,76.0,9.0,15.9,4.2,8.5,0.49,0.1,0.2,0.28,4.1,8.3,0.5,0.5,2.0,2.3,0.84,1.4,2.8,4.3,0.9,0.3,0.4,1.1,2.5,10.4
2016,10,2724,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",28.0,NBA,C,72.0,0.0,11.6,2.7,6.3,0.43,0.3,0.9,0.39,2.4,5.5,0.44,0.46,1.3,1.6,0.82,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,7.1
2017,13,2724,LAC,Los Angeles Clippers,Marreese Speights,"August 4, 1987",29.0,NBA,C,82.0,2.0,15.7,3.0,6.7,0.44,1.3,3.4,0.37,1.7,3.3,0.52,0.54,1.5,1.7,0.88,1.1,3.5,4.5,0.8,0.3,0.5,0.8,2.8,8.7
2018,22,2724,ORL,Orlando Magic,Marreese Speights,"August 4, 1987",30.0,NBA,C,52.0,3.0,13.0,2.7,6.7,0.4,1.7,4.5,0.37,1.0,2.2,0.45,0.52,0.8,1.1,0.73,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0,7.7
