Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,12,832,IND,Indiana Pacers,25.0,NBA,C,2.0,,28.0,3.5,12.0,0.29,0.0,0.0,,3.5,12.0,0.29,0.29,0.0,0.0,,2.0,5.0,7.0,2.5,0.5,0.5,2.0,4.0,7.0
1983,24,832,PHO,Phoenix Suns,27.0,NBA,C,3.0,,18.0,3.7,8.7,0.42,0.0,0.0,,3.7,8.7,0.42,0.42,2.0,2.0,1.0,2.0,4.0,6.0,1.3,0.3,0.3,1.7,2.3,9.3
1984,24,832,PHO,Phoenix Suns,28.0,NBA,C,17.0,,27.2,5.5,11.1,0.49,0.0,0.0,,5.5,11.1,0.49,0.49,2.8,4.0,0.71,1.3,4.1,5.4,1.6,0.2,0.6,1.8,3.6,13.8
1988,9,832,DET,Detroit Pistons,32.0,NBA,C,22.0,2.0,14.0,2.5,5.0,0.51,0.0,0.0,0.0,2.5,5.0,0.51,0.51,1.2,1.9,0.66,1.0,2.0,3.1,0.5,0.1,0.5,0.5,2.5,6.3
1989,9,832,DET,Detroit Pistons,33.0,NBA,C,17.0,0.0,18.6,2.4,5.0,0.47,0.0,0.1,0.0,2.4,4.9,0.48,0.47,2.4,3.0,0.78,0.6,1.5,2.1,0.7,0.1,0.5,0.9,3.1,7.1
1990,9,832,DET,Detroit Pistons,34.0,NBA,C,20.0,20.0,26.8,5.7,11.6,0.49,0.0,0.1,0.0,5.7,11.5,0.5,0.49,2.9,4.8,0.6,1.2,2.4,3.6,0.7,0.3,0.6,1.6,3.7,14.3
1991,9,832,DET,Detroit Pistons,35.0,NBA,C,15.0,11.0,23.0,4.1,10.0,0.41,0.0,0.0,,4.1,10.0,0.41,0.41,2.5,3.7,0.69,1.0,1.5,2.5,0.6,0.1,0.2,1.6,2.9,10.7
1992,13,832,LAC,Los Angeles Clippers,36.0,NBA,C,5.0,0.0,17.4,2.0,4.8,0.42,0.0,0.0,,2.0,4.8,0.42,0.42,2.4,3.8,0.63,1.0,1.6,2.6,0.6,0.2,0.2,0.8,2.2,6.4
1993,14,832,LAL,Los Angeles Lakers,37.0,NBA,C,3.0,0.0,4.7,1.0,1.3,0.75,0.0,0.0,,1.0,1.3,0.75,0.75,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.7,2.0
1995,25,832,POR,Portland Trail Blazers,39.0,NBA,C,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,5,832,CHI,Chicago Bulls,40.0,NBA,C,6.0,0.0,4.7,0.7,1.5,0.44,0.0,0.0,,0.7,1.5,0.44,0.44,0.5,0.7,0.75,0.0,0.7,0.7,0.0,0.0,0.0,0.2,1.7,1.8
