SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1982,17,MIL,2,Junior Bridgeman,SF,6-5,210,1953-09-17,US,6,Louisville
1982,17,MIL,21,Quinn Buckner,PG,6-3,190,1954-08-20,US,5,Indiana
1982,17,MIL,42,Harvey Catchings,PF,6-9,218,1951-09-02,US,7,Hardin-Simmons University
1982,17,MIL,54,Geoff Crompton,C,6-11,280,1955-07-04,US,2,UNC
1982,17,MIL,6,Pat Cummings,PF,6-9,230,1956-07-11,US,2,Cincinnati
1982,17,MIL,10,Bob Dandridge,SF,6-6,195,1947-11-15,US,12,Norfolk State
1982,17,MIL,5,Mike Evans,PG,6-1,170,1955-04-19,US,2,Kansas State
1982,17,MIL,15,Brad Holland,SG,6-3,180,1956-12-06,US,2,UCLA
1982,17,MIL,8,Marques Johnson,SF,6-7,218,1956-02-08,US,4,UCLA
1982,17,MIL,43,Mickey Johnson,PF,6-10,190,1952-08-31,US,7,Aurora University
1982,17,MIL,16,Bob Lanier,C,6-11,250,1948-09-10,US,11,St. Bonaventure
1982,17,MIL,53,Alton Lister,C,7-0,240,1958-10-01,US,R,Arizona State
1982,17,MIL,7,Scott May,SF,6-7,215,1954-03-19,US,5,Indiana
1982,17,MIL,4,Sidney Moncrief,SG,6-3,180,1957-09-21,US,2,Arkansas
1982,17,MIL,5,Robert Smith,PG,5-11,165,1955-03-10,US,4,UNLV
1982,17,MIL,20,Kevin Stacom,SG,6-3,185,1951-09-04,US,5,"Holy Cross, Providence"
1982,17,MIL,32,Brian Winters,SG,6-4,185,1952-03-01,US,7,South Carolina
