NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
33,Alvan Adams,C,6-9,210,1954-07-19,US,6,Oklahoma
7,Dudley Bradley,SG,6-6,195,1957-03-19,US,2,UNC
45,Jeff Cook,PF,6-10,215,1956-10-21,US,2,Idaho State University
6,Walter Davis,SF,6-6,193,1954-09-09,US,4,UNC
35,Craig Dykema,SF,6-8,190,1959-06-11,US,R,Cal State Long Beach
24,Dennis Johnson,SG,6-4,185,1954-09-18,US,5,Pepperdine
53,Rich Kelley,C,7-0,235,1953-03-23,US,6,Stanford
50,Joel Kramer,PF,6-7,203,1955-11-30,US,3,San Diego State
4,Kyle Macy,PG,6-3,175,1957-04-09,US,1,"Purdue, Kentucky"
8,John McCullough,SG,6-4,190,1956-10-05,US,R,Oklahoma
22,Larry Nance,PF,6-10,205,1959-02-12,US,R,Clemson
21,Truck Robinson,PF,6-7,225,1951-10-04,US,7,Tennessee State
14,Alvin Scott,SF,6-7,185,1955-09-14,US,4,Oral Roberts
